,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es
142,en,1433183957424689157,939091, SirGoldenrod  susannarose99  JoeBiden Of course they do  but only women can get pregnant  Not  people  as a generality ,1440516309259677697,False, SirGoldenrod  susannarose99  JoeBiden Of course they do  but only women can get pregnant  Not  people  as a generality ,2021-09-22T03:20:26.000Z,USA,"@SirGoldenrod @susannarose99 @JoeBiden Of course they do, but only women can get pregnant. Not ""people"" as a generality.",[],[],"['SirGoldenrod', 'susannarose99', 'JoeBiden']",[],
143,en,1433183957424689157,939091, trishinpa2  JoeBiden She can govern herself down to the clinic for the free birth control Texas literally hands out with the Texas Healthy Women s program ,1440516073992777728,False, trishinpa2  JoeBiden She can govern herself down to the clinic for the free birth control Texas literally hands out with the Texas Healthy Women s program ,2021-09-22T03:19:30.000Z,USA,@trishinpa2 @JoeBiden She can govern herself down to the clinic for the free birth control Texas literally hands out with the Texas Healthy Women's program.,[],[],"['trishinpa2', 'JoeBiden']",['https://t.co/H5NeQmGg6u'],
144,en,1433183957424689157,939091, couchfish1  JoeBiden No we aren t ,1440515866160889863,False, couchfish1  JoeBiden No we aren t ,2021-09-22T03:18:40.000Z,USA,@couchfish1 @JoeBiden No we aren't.,[],[],"['couchfish1', 'JoeBiden']",[],
145,en,1433183957424689157,939091,  sneakygirl  SatuRuna  JoeBiden You have access to healthcare  Set aside your delusions for one second  Regardless of the fact that abortion is gross  this is a WOMENS  conversation  Not an invader zie zim s  The absolute fucking ego ,1440515548341673985,False,  sneakygirl  SatuRuna  JoeBiden You have access to healthcare  Set aside your delusions for one second  Regardless of the fact that abortion is gross  this is a WOMENS  conversation  Not an invader zie zim s  The absolute fucking ego ,2021-09-22T03:17:24.000Z,USA,"@_sneakygirl @SatuRuna @JoeBiden You have access to healthcare. Set aside your delusions for one second. Regardless of the fact that abortion is gross, this is a WOMENS' conversation. Not an invader zie/zim's. The absolute fucking ego.",[],[],"['_sneakygirl', 'SatuRuna', 'JoeBiden']",['https://t.co/L8DHNoBAWC'],
146,en,1433183957424689157,939091, bjackrose  NurseWriter34 She shoulda ,1440515216375046153,False, bjackrose  NurseWriter34 She shoulda ,2021-09-22T03:16:05.000Z,USA,@bjackrose @NurseWriter34 She shoulda.,[],[],"['bjackrose', 'NurseWriter34']",[],
147,en,1433183957424689157,939091, makimc  LilaGraceRose  JoeBiden I love the irony of some uneducated male trying to tell an educated woman that she s a misogynist,1440515029531447296,False, makimc  LilaGraceRose  JoeBiden I love the irony of some uneducated male trying to tell an educated woman that she s a misogynist,2021-09-22T03:15:21.000Z,USA,@makimc @LilaGraceRose @JoeBiden I love the irony of some uneducated male trying to tell an educated woman that she's a misogynist,[],[],"['makimc', 'LilaGraceRose', 'JoeBiden']",[],
148,en,1433183957424689157,939091, JoeBiden Your a moron and not fit to lead this country ,1440454770246836225,False, JoeBiden Your a moron and not fit to lead this country ,2021-09-21T23:15:54.000Z,USA,@JoeBiden Your a moron and not fit to lead this country!,[],[],['JoeBiden'],[],
149,en,1433183957424689157,939091, JoeBiden Playing the lower income card again  I see  As if those with a lower income than some such as you have no intelligence to get health care   SB8 is about murder  Learn it,1440390784641998854,False, JoeBiden Playing the lower income card again  I see  As if those with a lower income than some such as you have no intelligence to get health care   SB8 is about murder  Learn it,2021-09-21T19:01:38.000Z,USA,"@JoeBiden Playing the lower income card again, I see. As if those with a lower income than some such as you have no intelligence to get health care. #SB8 is about murder. Learn it",[],[],['JoeBiden'],['https://t.co/s0z68GACiC'],
150,en,1433183957424689157,939091, JoeBiden No it does not ,1440318538070196233,False, JoeBiden No it does not ,2021-09-21T14:14:33.000Z,USA,@JoeBiden No it does not.,[],[],['JoeBiden'],[],
151,en,1433183957424689157,939091, JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1439584603946225671,False, JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-19T13:38:10.000Z,USA,"@JoeBiden check this out

https://t.co/2vXtjkanY9

#business #entrepreneur #marketing #marketingdigital #money #education #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing', 'marketingdigital', 'money']",['JoeBiden'],"['https://t.co/2vXtjkanY9', 'https://t.co/uoAmfgBTdI']",
152,en,1433183957424689157,939091, JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1439249351407177728,False, JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-18T15:25:59.000Z,USA,"@JoeBiden check this out

https://t.co/2vXtjkanY9

#business #entrepreneur #marketing #marketingdigital #money #education #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing', 'marketingdigital', 'money']",['JoeBiden'],"['https://t.co/2vXtjkanY9', 'https://t.co/vNGdbvBLHL']",
153,en,1433183957424689157,939091, JoeBiden Rich ppl get abortions too ,1439223537479217152,False, JoeBiden Rich ppl get abortions too ,2021-09-18T13:43:25.000Z,USA,@JoeBiden Rich ppl get abortions too!,[],[],['JoeBiden'],[],
154,en,1433183957424689157,939091, JoeBiden My fortune is 2 trillion dollars   partners   I    and channel Al Jazeera   I m a friend of Christian Rael Donald J  Trump  Interpol International 404  Appointed by USA President Trump   Date 10 20 2017 in Al Jazeera channel   Emad Moqbel Lutf Qasem   Emad Rael Donald J  Trump,1438970490048204801,False, JoeBiden My fortune is 2 trillion dollars   partners   I    and channel Al Jazeera   I m a friend of Christian Rael Donald J  Trump  Interpol International 404  Appointed by USA President Trump   Date 10 20 2017 in Al Jazeera channel   Emad Moqbel Lutf Qasem   Emad Rael Donald J  Trump,2021-09-17T20:57:54.000Z,USA,@JoeBiden My fortune is 2 trillion dollars.  partners.  I .  and channel Al Jazeera . I'm a friend of Christian Rael Donald J. Trump .Interpol International 404  Appointed by USA President Trump.  Date 10/20/2017 in Al Jazeera channel . Emad Moqbel Lutf Qasem . Emad Rael Donald J. Trump,[],[],['JoeBiden'],['https://t.co/8MUbwknXrj'],
155,en,1433183957424689157,939091, JoeBiden There is no right to intentionally kill helpless innocent human beings you dolt   You should be ashamed of yourself ,1438961572467122180,False, JoeBiden There is no right to intentionally kill helpless innocent human beings you dolt   You should be ashamed of yourself ,2021-09-17T20:22:28.000Z,USA,@JoeBiden There is no right to intentionally kill helpless innocent human beings you dolt.  You should be ashamed of yourself.,[],[],['JoeBiden'],[],
156,en,1433183957424689157,939091, JoeBiden check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid  DrBiden  LilNasXGaveBirth  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  socialmedia  entrepreneur  advertising  JoeBiden  POTUS45  Kamalaharris,1438947515253116928,False, JoeBiden check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid  DrBiden  LilNasXGaveBirth  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  socialmedia  entrepreneur  advertising  JoeBiden  POTUS45  Kamalaharris,2021-09-17T19:26:36.000Z,USA,"@JoeBiden check this out

https://t.co/2vXtjkanY9

#ico #ethereum #crypto #crowdfunding
#medicaid #DrBiden #LilNasXGaveBirth #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #socialmedia #entrepreneur #advertising #JoeBiden #POTUS45 #Kamalaharris",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid', 'DrBiden']",['JoeBiden'],"['https://t.co/2vXtjkanY9', 'https://t.co/c6JsoSJMvI']",
157,en,1433183957424689157,939091, JoeBiden check this outhttps   t co 2r6QYKvebN ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth  photography  cryptocurrency  marketing  business  digitalmarketing  branding  socialmedia  entrepreneur  advertising  JoeBiden  POTUS45  animation,1438919917831659525,False, JoeBiden check this outhttps   t co 2r6QYKvebN ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth  photography  cryptocurrency  marketing  business  digitalmarketing  branding  socialmedia  entrepreneur  advertising  JoeBiden  POTUS45  animation,2021-09-17T17:36:56.000Z,USA,"@JoeBiden check this out

https://t.co/2r6QYKvebN

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth #photography #cryptocurrency #marketing #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising #JoeBiden #POTUS45 #animation",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid']",['JoeBiden'],"['https://t.co/2r6QYKvebN', 'https://t.co/1cAq0pIaRL']",
158,en,1433183957424689157,939091, JoeBiden check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth  photography  cryptocurrency  marketing  business  digitalmarketing  branding  socialmedia  entrepreneur  advertising  JoeBiden  POTUS45  animation,1438914270662639623,False, JoeBiden check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth  photography  cryptocurrency  marketing  business  digitalmarketing  branding  socialmedia  entrepreneur  advertising  JoeBiden  POTUS45  animation,2021-09-17T17:14:30.000Z,USA,"@JoeBiden check this out

https://t.co/2vXtjkanY9

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth #photography #cryptocurrency #marketing #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising #JoeBiden #POTUS45 #animation",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid']",['JoeBiden'],"['https://t.co/2vXtjkanY9', 'https://t.co/t6JTUwYYBP']",
159,en,1433183957424689157,939091, JoeBiden F    YOU Joe BIDEN,1438887310796357635,False, JoeBiden F    YOU Joe BIDEN,2021-09-17T15:27:22.000Z,USA,@JoeBiden F$$$ YOU Joe BIDEN,[],[],['JoeBiden'],[],
160,en,1433183957424689157,939091, JoeBiden Please Mr  President call our prime minister IMRAN KHAN he s dying to talk to you ,1438662781331443713,False, JoeBiden Please Mr  President call our prime minister IMRAN KHAN he s dying to talk to you ,2021-09-17T00:35:10.000Z,USA,@JoeBiden Please Mr. President call our prime minister IMRAN KHAN he's dying to talk to you 🙏🙏🙏,['🙏'],[],['JoeBiden'],[],
161,en,1433183957424689157,939091, JoeBiden check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography,1438650200172548099,False, JoeBiden check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography,2021-09-16T23:45:11.000Z,USA,"@JoeBiden check this out

https://t.co/2vXtjjSMzz

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth  #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising
#etsy #shopify #amazon #ebay #photography",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid']",['JoeBiden'],"['https://t.co/2vXtjjSMzz', 'https://t.co/00c8aVksi6']",
162,en,1433183957424689157,939091, JoeBiden check this outhttps   t co 2r6QYKdCNd ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  photography  cryptocurrency  marketing  ebay,1438644844637741061,False, JoeBiden check this outhttps   t co 2r6QYKdCNd ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  photography  cryptocurrency  marketing  ebay,2021-09-16T23:23:54.000Z,USA,"@JoeBiden check this out

https://t.co/2r6QYKdCNd

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth  #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising
#etsy #shopify #amazon #photography #cryptocurrency #marketing #ebay",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid']",['JoeBiden'],"['https://t.co/2r6QYKdCNd', 'https://t.co/4JSQjGbBNp']",
163,en,1433183957424689157,939091, JoeBiden You’re the worst president to have ever been installed ,1438594648876847129,False, JoeBiden You’re the worst president to have ever been installed ,2021-09-16T20:04:26.000Z,USA,@JoeBiden You’re the worst president to have ever been installed.,[],[],['JoeBiden'],[],
164,en,1433183957424689157,939091, JoeBiden check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,1438575731890552832,False, JoeBiden check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,2021-09-16T18:49:16.000Z,USA,"@JoeBiden check this out

https://t.co/2vXtjjSMzz

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth  #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising
#etsy #shopify #amazon #ebay #photography #cryptocurrency #marketing",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid']",['JoeBiden'],"['https://t.co/2vXtjjSMzz', 'https://t.co/uOHXAZkOD5']",
165,en,1433183957424689157,939091, DrewvonGrimm  LilaGraceRose  JoeBiden  CarlisChatman if the baby is born  then yes  Because on top of the child support  you are also charged for the delivery of the baby  Of course that s the Father s responsibility  but if there s a miscarriage  then no ,1438558262278991874,False, DrewvonGrimm  LilaGraceRose  JoeBiden  CarlisChatman if the baby is born  then yes  Because on top of the child support  you are also charged for the delivery of the baby  Of course that s the Father s responsibility  but if there s a miscarriage  then no ,2021-09-16T17:39:51.000Z,USA,"@DrewvonGrimm @LilaGraceRose @JoeBiden #CarlisChatman if the baby is born, then yes! Because on top of the child support, you are also charged for the delivery of the baby! Of course that's the Father's responsibility, but if there's a miscarriage, then no.",[],['CarlisChatman'],"['DrewvonGrimm', 'LilaGraceRose', 'JoeBiden']",['https://t.co/6VYSCEoDek'],
166,en,1433183957424689157,939091, JoeBiden STAY HOME AND EARN BIG   https   t co MQaHIRWLBwhttps   t co Seb5291m4j,1438449982181421066,False, JoeBiden STAY HOME AND EARN BIG   https   t co MQaHIRWLBwhttps   t co Seb5291m4j,2021-09-16T10:29:35.000Z,USA,"@JoeBiden STAY HOME AND EARN BIG!!!

https://t.co/MQaHIRWLBw
https://t.co/Seb5291m4j",[],[],['JoeBiden'],"['https://t.co/MQaHIRWLBw', 'https://t.co/Seb5291m4j']",
167,en,1433183957424689157,939091, JoeBiden Ratio,1438411203815084037,False, JoeBiden Ratio,2021-09-16T07:55:30.000Z,USA,@JoeBiden Ratio,[],[],['JoeBiden'],[],
168,en,1433183957424689157,939091, JoeBiden check this outhttps   t co 2r6QYKvebN ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,1438294617938698247,False, JoeBiden check this outhttps   t co 2r6QYKvebN ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,2021-09-16T00:12:13.000Z,USA,"@JoeBiden check this out

https://t.co/2r6QYKvebN

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth  #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising
#etsy #shopify #amazon #ebay #photography #cryptocurrency #marketing",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid']",['JoeBiden'],"['https://t.co/2r6QYKvebN', 'https://t.co/knwh4K8YJC']",
169,en,1430628555742920704,939091, BoldsAnita  JoeBiden Give them a minute they already killed 13 service members  And they are just getting started ,1440402185410416641,False, BoldsAnita  JoeBiden Give them a minute they already killed 13 service members  And they are just getting started ,2021-09-21T19:46:57.000Z,USA,@BoldsAnita @JoeBiden Give them a minute they already killed 13 service members. And they are just getting started.,[],[],"['BoldsAnita', 'JoeBiden']",[],
170,en,1430628555742920704,939091, JoeBiden Idk Biden I was with you till you forced these shots on me  I have to choose keeping a job or gambling with my health  Not what I voted for,1440065511140646919,False, JoeBiden Idk Biden I was with you till you forced these shots on me  I have to choose keeping a job or gambling with my health  Not what I voted for,2021-09-20T21:29:07.000Z,USA,@JoeBiden Idk Biden I was with you till you forced these shots on me. I have to choose keeping a job or gambling with my health. Not what I voted for,[],[],['JoeBiden'],['https://t.co/FRMc04tPrZ'],
171,en,1430628555742920704,939091, JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1439584761006145545,False, JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-19T13:38:47.000Z,USA,"@JoeBiden check this out

https://t.co/2vXtjkanY9

#business #entrepreneur #marketing #marketingdigital #money #education #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing', 'marketingdigital', 'money']",['JoeBiden'],"['https://t.co/2vXtjkanY9', 'https://t.co/XIXCi2M8oc']",
172,en,1430628555742920704,939091, JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1439249798926848012,False, JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-18T15:27:46.000Z,USA,"@JoeBiden check this out

https://t.co/2vXtjkanY9

#business #entrepreneur #marketing #marketingdigital #money #education #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing', 'marketingdigital', 'money']",['JoeBiden'],"['https://t.co/2vXtjkanY9', 'https://t.co/LBlsOpbWWx']",
173,en,1430628555742920704,939091, JoeBiden check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth  photography  cryptocurrency  marketing  business  digitalmarketing  branding  socialmedia  entrepreneur  advertising  JoeBiden  POTUS45  animation,1438914539563757573,False, JoeBiden check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth  photography  cryptocurrency  marketing  business  digitalmarketing  branding  socialmedia  entrepreneur  advertising  JoeBiden  POTUS45  animation,2021-09-17T17:15:34.000Z,USA,"@JoeBiden check this out

https://t.co/2vXtjkanY9

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth #photography #cryptocurrency #marketing #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising #JoeBiden #POTUS45 #animation",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid']",['JoeBiden'],"['https://t.co/2vXtjkanY9', 'https://t.co/MpnNkOYFJp']",
174,en,1430628555742920704,939091, murraybeth100  JoeBiden LOVE HOW STUPID IDIOT S WHO NEVER SERVED THEIR COUNTRY THINKS THEY KNOW ABOUT MILITARY RESPECT FUNNY THE MILITARY HAS NO RESPECT FOR BIDEN IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH,1438892427276738562,False, murraybeth100  JoeBiden LOVE HOW STUPID IDIOT S WHO NEVER SERVED THEIR COUNTRY THINKS THEY KNOW ABOUT MILITARY RESPECT FUNNY THE MILITARY HAS NO RESPECT FOR BIDEN IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH,2021-09-17T15:47:42.000Z,USA,@murraybeth100 @JoeBiden LOVE HOW STUPID IDIOT'S WHO NEVER SERVED THEIR COUNTRY THINKS THEY KNOW ABOUT MILITARY RESPECT FUNNY THE MILITARY HAS NO RESPECT FOR BIDEN IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH,[],[],"['murraybeth100', 'JoeBiden']",['https://t.co/YSJujh626Q'],
175,en,1430628555742920704,939091, Xyless  Strong Badam  JoeBiden KEEP BLAMING TRUMP FOR EVERYTHING I THOUGHT YOU ALL SAID BIDEN WAS GOD WHAT HAPPENED THE STORMS ARE STILL DESTROYING CITIES WHY DOES HE MAKE THE HURRICANES STOP  WILL YOU BLAME TRUMP WHEN THE TERRORIST BOMBINGS START IMPEACH IMPEACH IMPEACH IMPEACH,1438891891592892419,False, Xyless  Strong Badam  JoeBiden KEEP BLAMING TRUMP FOR EVERYTHING I THOUGHT YOU ALL SAID BIDEN WAS GOD WHAT HAPPENED THE STORMS ARE STILL DESTROYING CITIES WHY DOES HE MAKE THE HURRICANES STOP  WILL YOU BLAME TRUMP WHEN THE TERRORIST BOMBINGS START IMPEACH IMPEACH IMPEACH IMPEACH,2021-09-17T15:45:34.000Z,USA,@Xyless @Strong_Badam @JoeBiden KEEP BLAMING TRUMP FOR EVERYTHING I THOUGHT YOU ALL SAID BIDEN WAS GOD WHAT HAPPENED THE STORMS ARE STILL DESTROYING CITIES WHY DOES HE MAKE THE HURRICANES STOP  WILL YOU BLAME TRUMP WHEN THE TERRORIST BOMBINGS START IMPEACH IMPEACH IMPEACH IMPEACH,[],[],"['Xyless', 'Strong_Badam', 'JoeBiden']",['https://t.co/SClKaLKpse'],
176,en,1430628555742920704,939091, JessicaKouzios  Willma1205  JoeBiden IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH,1438891217131954176,False, JessicaKouzios  Willma1205  JoeBiden IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH,2021-09-17T15:42:54.000Z,USA,@JessicaKouzios @Willma1205 @JoeBiden IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH,[],[],"['JessicaKouzios', 'Willma1205', 'JoeBiden']",['https://t.co/m3Ib77l1OH'],
177,en,1430628555742920704,939091, CarlCarleton  JoeBiden BIGGER QUESTION WHY ARE THEY ALLOWED IN AMERICA UNVACCINATED AND HANDED OUR JOBS UNVACCINATED BUT AMERICANS ARE BEING FORCED TO GET VACCINATED OR LOSE THEIR JOBS WHO DOES BIDEN TRULY WORK FOR SOUNDS LIKE HE WORKS FOR THE TALIBAN IMPEACH IMPEACH IMPEACH IMPEACH,1438891081106526213,False, CarlCarleton  JoeBiden BIGGER QUESTION WHY ARE THEY ALLOWED IN AMERICA UNVACCINATED AND HANDED OUR JOBS UNVACCINATED BUT AMERICANS ARE BEING FORCED TO GET VACCINATED OR LOSE THEIR JOBS WHO DOES BIDEN TRULY WORK FOR SOUNDS LIKE HE WORKS FOR THE TALIBAN IMPEACH IMPEACH IMPEACH IMPEACH,2021-09-17T15:42:21.000Z,USA,@CarlCarleton @JoeBiden BIGGER QUESTION WHY ARE THEY ALLOWED IN AMERICA UNVACCINATED AND HANDED OUR JOBS UNVACCINATED BUT AMERICANS ARE BEING FORCED TO GET VACCINATED OR LOSE THEIR JOBS WHO DOES BIDEN TRULY WORK FOR SOUNDS LIKE HE WORKS FOR THE TALIBAN IMPEACH IMPEACH IMPEACH IMPEACH,[],[],"['CarlCarleton', 'JoeBiden']",['https://t.co/SmPtQzEErL'],
178,en,1430628555742920704,939091, PennyBriese  JoeBiden FOR BEING A MURDERER A RAPIST A PEDOPHILE A TYRANT A DICTATOR  GREAT JOB JOE IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH,1438890419467657224,False, PennyBriese  JoeBiden FOR BEING A MURDERER A RAPIST A PEDOPHILE A TYRANT A DICTATOR  GREAT JOB JOE IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH,2021-09-17T15:39:43.000Z,USA,@PennyBriese @JoeBiden FOR BEING A MURDERER A RAPIST A PEDOPHILE A TYRANT A DICTATOR  GREAT JOB JOE IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH IMPEACH,[],[],"['PennyBriese', 'JoeBiden']",['https://t.co/Pl9L2cCSyU'],
