,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
274,en,POTUS,1349149096909668363,True,1423347777074081794,"Today, the Vice President and I met with Asian American, Native Hawaiian, and Pacific Islander civil rights leaders at the White House. From building a fair economy to combating hate crimes — we had a packed agenda, and we’re committed to working together to get it done. https://t.co/wSufN96jXj",[],[],[],[],USA,Today  the Vice President and I met with Asian American  Native Hawaiian  and Pacific Islander civil rights leaders at the White House  From building a fair economy to combating hate crimes — we had a packed agenda  and we’re committed to working together to get it done  https   t co wSufN96jXj,2021-08-05 18:00:00
275,en,POTUS,1349149096909668363,True,1423335497158516737,"Every single American deserves clean drinking water, but that’s not the reality for millions of people around the country.
 
The Bipartisan Infrastructure Deal will fix that. https://t.co/yllJS7Ch3D",[],[],[],[],USA,Every single American deserves clean drinking water  but that’s not the reality for millions of people around the country  The Bipartisan Infrastructure Deal will fix that  https   t co yllJS7Ch3D,2021-08-05 18:00:00
276,en,POTUS,1349149096909668363,True,1423289569596739586,"The infrastructure deal makes the largest federal investment in public transit ever. The largest federal investment in passenger rail since the creation of Amtrak. The single largest dedicated bridge investment since the Interstate Highway System was built.

It’s historic.",[],[],[],[],USA,The infrastructure deal makes the largest federal investment in public transit ever  The largest federal investment in passenger rail since the creation of Amtrak  The single largest dedicated bridge investment since the Interstate Highway System was built It’s historic ,2021-08-05 14:00:00
277,en,POTUS,1349149096909668363,True,1423275095661887489,"Nine years ago today, we witnessed an act of unspeakable hate as a white supremacist shot ten people at a Sikh Temple. As we remember those we lost in Oak Creek, we must continue to stand up to hate and bigotry and ensure that all are able to practice their faith without fear.",[],[],[],[],USA,Nine years ago today  we witnessed an act of unspeakable hate as a white supremacist shot ten people at a Sikh Temple  As we remember those we lost in Oak Creek  we must continue to stand up to hate and bigotry and ensure that all are able to practice their faith without fear ,2021-08-05 14:00:00
278,en,POTUS,1349149096909668363,True,1423256327481090048,"The future of the auto industry is electric — and made in America.

Today I'm signing an executive order with a goal to make 50% of new vehicles sold by 2030 zero-emission — and unveiling steps to reverse the previous administration’s short-sighted rollback of vehicle standards.",[],[],[],[],USA,The future of the auto industry is electric — and made in America Today I m signing an executive order with a goal to make 50  of new vehicles sold by 2030 zero emission — and unveiling steps to reverse the previous administration’s short sighted rollback of vehicle standards ,2021-08-05 12:00:00
279,en,POTUS,1349149096909668363,True,1423073087009050627,"When I say electric vehicles are the future, I’m not joking. Tune in for big news tomorrow. https://t.co/riIClqPYnw",[],[],[],[],USA,When I say electric vehicles are the future  I’m not joking  Tune in for big news tomorrow  https   t co riIClqPYnw,2021-08-05 00:00:00
280,en,POTUS,1349149096909668363,True,1423050570433241089,"I stopped by the Plumbers &amp; Gasfitters Local 5 Training Facility this afternoon to see their programs firsthand and discuss my Build Back Better Agenda. We’re going to invest in America’s workers and create good-paying, high-skill, union jobs across the country. https://t.co/7DgngAJuRu",[],[],[],[],USA,I stopped by the Plumbers  amp  Gasfitters Local 5 Training Facility this afternoon to see their programs firsthand and discuss my Build Back Better Agenda  We’re going to invest in America’s workers and create good paying  high skill  union jobs across the country  https   t co 7DgngAJuRu,2021-08-04 23:00:00
281,en,POTUS,1349149096909668363,True,1423003303437377536,"There’s a lot of misinformation out there, so let me state the facts: If you’re vaccinated, you’re unlikely to get COVID-19.

And if you’re vaccinated and still get COVID-19 — it’ll most likely be a mild case.

Vaccinated people almost never are hospitalized with COVID-19.",[],[],[],[],USA,There’s a lot of misinformation out there  so let me state the facts  If you’re vaccinated  you’re unlikely to get COVID 19 And if you’re vaccinated and still get COVID 19 — it’ll most likely be a mild case Vaccinated people almost never are hospitalized with COVID 19 ,2021-08-04 20:00:00
282,en,POTUS,1349149096909668363,True,1422988510529732608,"When I think of climate change, I think about jobs.

With the Bipartisan Infrastructure Deal, we’re going to create good-paying, union jobs and tackle the climate crisis at the same time.",[],[],[],[],USA,When I think of climate change  I think about jobs With the Bipartisan Infrastructure Deal  we’re going to create good paying  union jobs and tackle the climate crisis at the same time ,2021-08-04 19:00:00
283,en,POTUS,1349149096909668363,True,1422976888134414338,The largest federal investment in public transit. Ever. That's the Bipartisan Infrastructure Deal. https://t.co/YuAx5ufeRV,[],[],[],[],USA,The largest federal investment in public transit  Ever  That s the Bipartisan Infrastructure Deal  https   t co YuAx5ufeRV,2021-08-04 18:00:00
284,en,POTUS,1349149096909668363,True,1422949440701308928,"Happy birthday, @BarackObama. I’m proud to call you a brother and a friend — and I’m grateful for your selfless service to this nation. https://t.co/jZ9XnX2Dxt",[],[],['BarackObama'],[],USA,Happy birthday   BarackObama  I’m proud to call you a brother and a friend — and I’m grateful for your selfless service to this nation  https   t co jZ9XnX2Dxt,2021-08-04 16:00:00
285,en,POTUS,1349149096909668363,True,1422939649417359364,"Happy 231st birthday, @USCG! https://t.co/WwFWRs392F",[],[],['USCG'],['https://t.co/WwFWRs392F'],USA,Happy 231st birthday   USCG  https   t co WwFWRs392F,2021-08-04 15:00:00
286,en,POTUS,1349149096909668363,True,1422897554438729733,"Folks, this Bipartisan Infrastructure Deal is going to make a gigantic difference for people. 

It’s going to eliminate all lead pipes in America, so people have clean drinking water.

It's going to bring high-speed internet to every home.",[],[],[],[],USA,Folks  this Bipartisan Infrastructure Deal is going to make a gigantic difference for people  It’s going to eliminate all lead pipes in America  so people have clean drinking water It s going to bring high speed internet to every home ,2021-08-04 12:00:00
287,en,POTUS,1349149096909668363,True,1422708314991910912,"Better roads and a faster, smoother, safer commute — the Bipartisan Infrastructure Deal gets it done. https://t.co/dGavpTGVex",[],[],[],[],USA,Better roads and a faster  smoother  safer commute — the Bipartisan Infrastructure Deal gets it done  https   t co dGavpTGVex,2021-08-04 00:00:00
288,en,POTUS,1349149096909668363,True,1422702063025336321,"This afternoon, the Vice President and I met with Latino community leaders at the White House. We discussed our economic agenda, commitment to immigration reform, and the need to protect the right to vote. https://t.co/04WM0vyPrt",[],[],[],[],USA,This afternoon  the Vice President and I met with Latino community leaders at the White House  We discussed our economic agenda  commitment to immigration reform  and the need to protect the right to vote  https   t co 04WM0vyPrt,2021-08-04 00:00:00
289,en,POTUS,1349149096909668363,True,1422694251247374343,"We’re doing everything we can to get more people vaccinated.  

In the past two weeks, we have seen a 55% increase in the average number of new people getting vaccinated every day. 

In the last 7 days alone, nearly 3 million Americans have gotten their first shot.",[],[],[],[],USA,We’re doing everything we can to get more people vaccinated   In the past two weeks  we have seen a 55  increase in the average number of new people getting vaccinated every day  In the last 7 days alone  nearly 3 million Americans have gotten their first shot ,2021-08-03 23:00:00
290,en,POTUS,1349149096909668363,True,1422660761797763073,"Right now, too many people are dying — or watching a loved one dying — and saying “if I just got vaccinated.”

It’s heartbreaking, but it’s preventable.

This is about life and death — and the vaccine will save your life.",[],[],[],[],USA,Right now  too many people are dying — or watching a loved one dying — and saying “if I just got vaccinated ”It’s heartbreaking  but it’s preventable This is about life and death — and the vaccine will save your life ,2021-08-03 21:00:00
291,en,POTUS,1349149096909668363,True,1422656015514939404,Tune in as I give an update on our progress toward fighting the COVID-19 pandemic by increasing vaccinations at home and around the world. https://t.co/kW0K1QuYdZ,[],[],[],['https://t.co/kW0K1QuYdZ'],USA,Tune in as I give an update on our progress toward fighting the COVID 19 pandemic by increasing vaccinations at home and around the world  https   t co kW0K1QuYdZ,2021-08-03 21:00:00
292,en,POTUS,1349149096909668363,True,1422631978554245124,"It’s no secret that I love Amtrak. It’s one of the reasons I’m excited about the Bipartisan Infrastructure Deal, which includes the largest investment in passenger rail since Amtrak’s founding. We’re going to modernize our rail systems and expand services across the country. https://t.co/whL2z21O7a",['xp'],[],[],[],USA,It’s no secret that I love Amtrak  It’s one of the reasons I’m excited about the Bipartisan Infrastructure Deal  which includes the largest investment in passenger rail since Amtrak’s founding  We’re going to modernize our rail systems and eand services across the country  https   t co whL2z21O7a,2021-08-03 19:00:00
293,en,POTUS,1349149096909668363,True,1422613028676177927,"This Black Women’s Equal Pay Day, we must recognize a hard truth: it takes a Black woman nearly 20 months to earn what a white man makes in one year for the same exact work. It’s unconscionable.
 
My Administration is committed to closing the gender pay gap once and for all. https://t.co/3ijFd5KYIH",[],[],[],[],USA,This Black Women’s Equal Pay Day  we must recognize a hard truth  it takes a Black woman nearly 20 months to earn what a white man makes in one year for the same exact work  It’s unconscionable  My Administration is committed to closing the gender pay gap once and for all  https   t co 3ijFd5KYIH,2021-08-03 18:00:00
294,en,POTUS,1349149096909668363,True,1422587817453133824,"Americans shouldn’t be losing hours of their lives stuck in traffic because the streets are crumbling — or waiting for slow, spotty internet to connect them to the world.
 
We can do better. We’ve got to pass the Bipartisan Infrastructure Deal.",[],[],[],[],USA,Americans shouldn’t be losing hours of their lives stuck in traffic because the streets are crumbling — or waiting for slow  spotty internet to connect them to the world  We can do better  We’ve got to pass the Bipartisan Infrastructure Deal ,2021-08-03 16:00:00
295,en,POTUS,1349149096909668363,True,1422573712033910786,"To the families of the 23 souls lost two years ago today in El Paso, Jill and I send you our love. Today is a somber reminder of the unfinished work to heal the soul of this nation — we must join together and stand united against hate and violence. https://t.co/Fo0VupM2Y5",[],[],[],['https://t.co/Fo0VupM2Y5'],USA,To the families of the 23 souls lost two years ago today in El Paso  Jill and I send you our love  Today is a somber reminder of the unfinished work to heal the soul of this nation — we must join together and stand united against hate and violence  https   t co Fo0VupM2Y5,2021-08-03 15:00:00
296,en,POTUS,1349149096909668363,True,1422550181166387201,"When the United States Capitol and our very democracy were under attack on January 6th, Officers Hashida and DeFreytag courageously risked their lives to defend them. They were American heroes. Jill and I are keeping their loved ones in our prayers during this difficult time.",[],[],[],[],USA,When the United States Capitol and our very democracy were under attack on January 6th  Officers Hashida and DeFreytag courageously risked their lives to defend them  They were American heroes  Jill and I are keeping their loved ones in our prayers during this difficult time ,2021-08-03 13:00:00
297,en,POTUS,1349149096909668363,True,1422536863819120644,"The Bipartisan Infrastructure Deal will give working people a fighting chance again.

We can’t afford not to do it.",[],[],[],[],USA,The Bipartisan Infrastructure Deal will give working people a fighting chance again We can’t afford not to do it ,2021-08-03 13:00:00
298,en,POTUS,1349149096909668363,True,1422288446987591688,"Folks, we’ve officially reached our goal of 70% of adults receiving at least one dose of the vaccine. It’s incredible progress, but we still have further to go. If you haven’t already, get vaccinated. Let’s defeat this virus once and for all.",[],[],[],[],USA,Folks  we’ve officially reached our goal of 70  of adults receiving at least one dose of the vaccine  It’s incredible progress  but we still have further to go  If you haven’t already  get vaccinated  Let’s defeat this virus once and for all ,2021-08-02 20:00:00
299,en,POTUS,1349149096909668363,True,1422282055715594245,This morning I met with members of my COVID-19 response team as we continue to fight the Delta variant surging across the country. We know the best way to fight the Delta variant is to get vaccinated. Find a vaccine near you at https://t.co/4MYpWqXVVo. https://t.co/nkBwq9PwUp,[],[],[],['https://t.co/4MYpWqXVVo'],USA,This morning I met with members of my COVID 19 response team as we continue to fight the Delta variant surging across the country  We know the best way to fight the Delta variant is to get vaccinated  Find a vaccine near you at https   t co 4MYpWqXVVo  https   t co nkBwq9PwUp,2021-08-02 20:00:00
300,en,POTUS,1349149096909668363,True,1422248333964423173,The bottom line is this: The Bipartisan Infrastructure Deal is a blue-collar blueprint to rebuild America that will help make our historic economic recovery a historic long-term boom.,[],[],[],[],USA,The bottom line is this  The Bipartisan Infrastructure Deal is a blue collar blueprint to rebuild America that will help make our historic economic recovery a historic long term boom ,2021-08-02 18:00:00
301,en,POTUS,1349149096909668363,True,1422214845861072899,"We can beat this virus, we just all have to do our part.

Get vaccinated. https://t.co/ArNqsHsJm7",[],[],[],[],USA,We can beat this virus  we just all have to do our part Get vaccinated  https   t co ArNqsHsJm7,2021-08-02 15:00:00
302,en,POTUS,1349149096909668363,True,1422189305200533508,"We are prepared to deal with the surge in COVID-19 cases like never before.  
 
Unlike a year ago, we have the ability to save lives and keep our economy growing. We know we can dramatically lower the cases in the country.
 
We can do this. Get vaccinated.",[],[],[],[],USA,We are prepared to deal with the surge in COVID 19 cases like never before    Unlike a year ago  we have the ability to save lives and keep our economy growing  We know we can dramatically lower the cases in the country  We can do this  Get vaccinated ,2021-08-02 14:00:00
303,en,POTUS,1349149096909668363,True,1421973108270014467,"When I arrived in office, it had been a long time since the federal government had worked hard for working people.

We’re changing that every day. https://t.co/83CYqyiktW",[],[],[],[],USA,When I arrived in office  it had been a long time since the federal government had worked hard for working people We’re changing that every day  https   t co 83CYqyiktW,2021-08-01 23:00:00
304,en,POTUS,1349149096909668363,True,1421931307341332480,"What is happening in America right now is a pandemic of the unvaccinated. People are dying — and will die — who don’t have to die.

It’s an American tragedy. https://t.co/NZUQQjCGpj",[],[],[],[],USA,What is happening in America right now is a pandemic of the unvaccinated  People are dying — and will die — who don’t have to die It’s an American tragedy  https   t co NZUQQjCGpj,2021-08-01 21:00:00
305,en,POTUS,1349149096909668363,True,1421887843266351106,The Bipartisan Infrastructure Deal is the most important investment in public transit in American history and the most important investment in rail since the creation of Amtrak 50 years ago.,[],[],[],[],USA,The Bipartisan Infrastructure Deal is the most important investment in public transit in American history and the most important investment in rail since the creation of Amtrak 50 years ago ,2021-08-01 18:00:00
306,en,POTUS,1349149096909668363,True,1421607861537447937,The Bipartisan Infrastructure Deal will put plumbers and pipefitters to work replacing all of the nation’s lead water pipes so every American can drink clean water.,[],[],[],[],USA,The Bipartisan Infrastructure Deal will put plumbers and pipefitters to work replacing all of the nation’s lead water pipes so every American can drink clean water ,2021-07-31 23:00:00
307,en,POTUS,1349149096909668363,True,1421571439405187076,Another busy week in the books. https://t.co/WnCSO7dmjH,[],[],[],[],USA,Another busy week in the books  https   t co WnCSO7dmjH,2021-07-31 21:00:00
308,en,POTUS,1349149096909668363,True,1421517337119821837,"Because of the Americans with Disabilities Act we’ve made incredible progress, but we still have work to do. We can’t rest until every single American has the chance to contribute their talents, thrive, and succeed. https://t.co/qPVyJnq2yf",[],[],[],[],USA,Because of the Americans with Disabilities Act we’ve made incredible progress  but we still have work to do  We can’t rest until every single American has the chance to contribute their talents  thrive  and succeed  https   t co qPVyJnq2yf,2021-07-31 17:00:00
309,en,POTUS,1349149096909668363,True,1421472935932567553,"This week, we reached a historic Bipartisan Infrastructure Deal. Secretary Granholm, Secretary Raimondo, and Gina McCarthy hit the road to discuss how our agenda will invest in electric vehicle infrastructure, support good-paying American jobs, and much more. https://t.co/niZHM5DbNt",[],[],[],[],USA,This week  we reached a historic Bipartisan Infrastructure Deal  Secretary Granholm  Secretary Raimondo  and Gina McCarthy hit the road to discuss how our agenda will invest in electric vehicle infrastructure  support good paying American jobs  and much more  https   t co niZHM5DbNt,2021-07-31 14:00:00
310,en,POTUS,1349149096909668363,True,1421288227785383938,"As the eviction moratorium deadline approaches tomorrow, I call on all state and local governments to take all possible steps to immediately disburse these funds given the imminent ending of the CDC eviction moratorium. https://t.co/lei4rN3D9a",[],[],[],['https://t.co/lei4rN3D9a'],USA,As the eviction moratorium deadline approaches tomorrow  I call on all state and local governments to take all possible steps to immediately disburse these funds given the imminent ending of the CDC eviction moratorium  https   t co lei4rN3D9a,2021-07-31 02:00:00
311,en,POTUS,1349149096909668363,True,1421272213651603460,We’re in for a long fight against wildfires this year — and the only way we’ll meet the challenge is by working together. That’s why the Vice President and I brought together a bipartisan group of governors today to discuss the urgent danger at hand and plan for the future. https://t.co/ZD1fFEgDCO,[],[],[],[],USA,We’re in for a long fight against wildfires this year — and the only way we’ll meet the challenge is by working together  That’s why the Vice President and I brought together a bipartisan group of governors today to discuss the urgent danger at hand and plan for the future  https   t co ZD1fFEgDCO,2021-07-31 01:00:00
312,en,POTUS,1349149096909668363,True,1421218596643123200,"The vaccine was developed and authorized under a Republican Administration, and it’s been distributed and administered under a Democratic one.
 
The vaccines are safe, they are highly effective, and there’s nothing political about them.",[],[],[],[],USA,The vaccine was developed and authorized under a Republican Administration  and it’s been distributed and administered under a Democratic one  The vaccines are safe  they are highly effective  and there’s nothing political about them ,2021-07-30 21:00:00
313,en,POTUS,1349149096909668363,True,1421189157314088965,"I know losing isn’t easy, but thanks for following through with your end of the wager, @JustinTrudeau. And congrats again to the Tampa Bay Lightning on your second straight Stanley Cup. You made your country proud. https://t.co/Z0apiftAlV",[],[],['JustinTrudeau'],['https://t.co/Z0apiftAlV'],USA,I know losing isn’t easy  but thanks for following through with your end of the wager   JustinTrudeau  And congrats again to the Tampa Bay Lightning on your second straight Stanley Cup  You made your country proud  https   t co Z0apiftAlV,2021-07-30 19:00:00
314,en,POTUS,1349149096909668363,True,1421156165141123082,"Medicare and Medicaid turn 56 today.
 
Thanks to these lifesaving programs, 140 million Americans have health insurance. And my Build Back Better Agenda will add to that by expanding Medicare benefits, reducing prescription drug costs, and closing the Medicaid coverage gap. https://t.co/CKeOC6gxk7",['xp'],[],[],[],USA,Medicare and Medicaid turn 56 today  Thanks to these lifesaving programs  140 million Americans have health insurance  And my Build Back Better Agenda will add to that by eanding Medicare benefits  reducing prescription drug costs  and closing the Medicaid coverage gap  https   t co CKeOC6gxk7,2021-07-30 17:00:00
315,en,POTUS,1349149096909668363,True,1421139116981428225,"Tune in as the Vice President and I meet with Governors to discuss the worsening wildfire season and our work to strengthen wildfire prevention, preparedness, and response efforts. https://t.co/Gci4xNUCJu",[],[],[],['https://t.co/Gci4xNUCJu'],USA,Tune in as the Vice President and I meet with Governors to discuss the worsening wildfire season and our work to strengthen wildfire prevention  preparedness  and response efforts  https   t co Gci4xNUCJu,2021-07-30 16:00:00
316,en,POTUS,1349149096909668363,True,1421130729979793411,"Yesterday, the Vice President and I met with legislators to discuss the path forward on DACA. We need to pass long overdue immigration reform and give Dreamers, TPS recipients, farmworkers, and essential workers a path to citizenship. https://t.co/F81VfH1bNy",[],[],[],['https://t.co/F81VfH1bNy'],USA,Yesterday  the Vice President and I met with legislators to discuss the path forward on DACA  We need to pass long overdue immigration reform and give Dreamers  TPS recipients  farmworkers  and essential workers a path to citizenship  https   t co F81VfH1bNy,2021-07-30 15:00:00
317,en,POTUS,1349149096909668363,True,1421100904904896518,"The Delta variant is surging across the country, but the good news is we’ve spent six months preparing for this possibility. The vaccines are highly effective — and we have enough for everyone.
 
Get protected today: https://t.co/4MYpWqXVVo https://t.co/pkySebeZJy",[],[],[],['https://t.co/4MYpWqXVVo'],USA,The Delta variant is surging across the country  but the good news is we’ve spent six months preparing for this possibility  The vaccines are highly effective — and we have enough for everyone  Get protected today  https   t co 4MYpWqXVVo https   t co pkySebeZJy,2021-07-30 14:00:00
318,en,POTUS,1349149096909668363,True,1420882077524844551,The Delta variant is different than what we’ve dealt with previously. It’s highly transmissible and causing a new wave of cases. But here’s the good news: we have the power to stop it. Get vaccinated — and let’s defeat this virus once and for all.,[],[],[],[],USA,The Delta variant is different than what we’ve dealt with previously  It’s highly transmissible and causing a new wave of cases  But here’s the good news  we have the power to stop it  Get vaccinated — and let’s defeat this virus once and for all ,2021-07-29 23:00:00
319,en,POTUS,1349149096909668363,True,1420846748759646209,"I know people talk about freedom, but with freedom comes responsibility.  

Your decision to be unvaccinated impacts someone else.

Please get vaccinated. For yourself. For the people you love. And for your country.",[],[],[],[],USA,I know people talk about freedom  but with freedom comes responsibility   Your decision to be unvaccinated impacts someone else Please get vaccinated  For yourself  For the people you love  And for your country ,2021-07-29 21:00:00
320,en,POTUS,1349149096909668363,True,1420842949483577350,Tune in as I deliver remarks on the next steps in our effort to get more Americans vaccinated and combat the spread of the Delta variant. https://t.co/WwFw2nT72p,[],[],[],['https://t.co/WwFw2nT72p'],USA,Tune in as I deliver remarks on the next steps in our effort to get more Americans vaccinated and combat the spread of the Delta variant  https   t co WwFw2nT72p,2021-07-29 20:00:00
321,en,POTUS,1349149096909668363,True,1420828176201228288,The fastest economic growth in the first half of a year in nearly 40 years. That’s progress. https://t.co/gOuiKEBWlz,[],[],[],[],USA,The fastest economic growth in the first half of a year in nearly 40 years  That’s progress  https   t co gOuiKEBWlz,2021-07-29 19:00:00
322,en,POTUS,1349149096909668363,True,1420811503985434625,"My dad used to say a job is about a lot more than a paycheck. It’s about dignity, respect, and being able to look your kid in the eye and say everything will be okay. Too many people today can’t do that — and we’re going to change that with my Bipartisan Infrastructure Deal. https://t.co/DpyAuKjg9Y",[],[],[],[],USA,My dad used to say a job is about a lot more than a paycheck  It’s about dignity  respect  and being able to look your kid in the eye and say everything will be okay  Too many people today can’t do that — and we’re going to change that with my Bipartisan Infrastructure Deal  https   t co DpyAuKjg9Y,2021-07-29 18:00:00
323,en,POTUS,1349149096909668363,True,1420791327311159307,"I believe when we spend American taxpayer dollars, it should support American workers and businesses. https://t.co/yZKlqkXp3B",['xp'],[],[],[],USA,I believe when we spend American taayer dollars  it should support American workers and businesses  https   t co yZKlqkXp3B,2021-07-29 17:00:00
324,en,POTUS,1349149096909668363,True,1420759107837960194,"The Bipartisan Infrastructure Deal signals to the world that our democracy can function, deliver, and do big things. As we did with the transcontinental railroad and the interstate highway, we will once again transform America and propel us into the future.",[],[],[],[],USA,The Bipartisan Infrastructure Deal signals to the world that our democracy can function  deliver  and do big things  As we did with the transcontinental railroad and the interstate highway  we will once again transform America and propel us into the future ,2021-07-29 15:00:00
325,en,POTUS,1349149096909668363,True,1420745932266610698,"Our economy grew at the fastest rate in nearly 40 years during the first half of the year.

Consumer confidence is up.

Jobs are up.

Personal income is up.

Unemployment is down.
 
We’re getting America back on track.",[],[],[],[],USA,Our economy grew at the fastest rate in nearly 40 years during the first half of the year Consumer confidence is up Jobs are up Personal income is up Unemployment is down  We’re getting America back on track ,2021-07-29 14:00:00
326,en,POTUS,1349149096909668363,True,1420739026357792771,"America is on the move again, and today’s new GDP numbers put our economy back at pre-pandemic levels.

Make no mistake: this growth is no accident, it’s a direct result of our efforts to deliver economic relief to families, small businesses, and communities across the country.",[],[],[],[],USA,America is on the move again  and today’s new GDP numbers put our economy back at pre pandemic levels Make no mistake  this growth is no accident  it’s a direct result of our efforts to deliver economic relief to families  small businesses  and communities across the country ,2021-07-29 14:00:00
327,en,POTUS,1349149096909668363,True,1420527013618720771,"If you give American workers a chance, there’s nothing they can’t do. And if you give America’s companies and communities a chance, there’s nothing they can’t build. That’s why I’ve told every foreign leader: It’s never a good idea to bet against America. https://t.co/F5AkW7hHuy",[],[],[],[],USA,If you give American workers a chance  there’s nothing they can’t do  And if you give America’s companies and communities a chance  there’s nothing they can’t build  That’s why I’ve told every foreign leader  It’s never a good idea to bet against America  https   t co F5AkW7hHuy,2021-07-29 00:00:00
328,en,POTUS,1349149096909668363,True,1420515661051277312,"We’ve reached a historic deal on infrastructure, folks. The Bipartisan Infrastructure Deal is the largest infrastructure bill in a century. It will grow the economy, create good-paying jobs, and set America on a path to win the future.",[],[],[],[],USA,We’ve reached a historic deal on infrastructure  folks  The Bipartisan Infrastructure Deal is the largest infrastructure bill in a century  It will grow the economy  create good paying jobs  and set America on a path to win the future ,2021-07-28 23:00:00
329,en,POTUS,1349149096909668363,True,1420500562727088136,"I’ve always believed we’re at our best when we’re one America, coming together to get big things done.
 
The cynics said a bipartisan bill wasn’t possible. They doubted our ability to strike a bipartisan deal on infrastructure.
 
We proved them wrong.",[],[],[],[],USA,I’ve always believed we’re at our best when we’re one America  coming together to get big things done  The cynics said a bipartisan bill wasn’t possible  They doubted our ability to strike a bipartisan deal on infrastructure  We proved them wrong ,2021-07-28 22:00:00
330,en,POTUS,1349149096909668363,True,1420488125042905089,"The largest investment in:
 
- Public transit in history
- Passenger rail since the creation of Amtrak
- Repairing our nation’s bridges since the construction of the interstate highway system
- Clean energy transmission in history
 
That’s the Bipartisan Infrastructure Deal. https://t.co/Me8QypHNDW",[],[],[],[],USA,The largest investment in    Public transit in history  Passenger rail since the creation of Amtrak  Repairing our nation’s bridges since the construction of the interstate highway system  Clean energy transmission in history That’s the Bipartisan Infrastructure Deal  https   t co Me8QypHNDW,2021-07-28 21:00:00
331,en,POTUS,1349149096909668363,True,1420477157265100807,It’s infrastructure week. https://t.co/wRCx1ceatN,[],[],[],['https://t.co/wRCx1ceatN'],USA,It’s infrastructure week  https   t co wRCx1ceatN,2021-07-28 20:00:00
332,en,POTUS,1349149096909668363,True,1420451830245560322,"“Buy American” became a hollow promise in recent years, but my Administration is making it a reality. And I’m putting the weight of the federal government behind that commitment with a Made in America office in the White House to oversee our efforts.",[],[],[],[],USA,“Buy American” became a hollow promise in recent years  but my Administration is making it a reality  And I’m putting the weight of the federal government behind that commitment with a Made in America office in the White House to oversee our efforts ,2021-07-28 19:00:00
333,en,POTUS,1349149096909668363,True,1420448282573164548,"Trickle-down economics has never worked, but when working families do well — everybody does well.

That’s what the economy we’re building is all about.",[],[],[],[],USA,Trickle down economics has never worked  but when working families do well — everybody does well That’s what the economy we’re building is all about ,2021-07-28 18:00:00
334,en,POTUS,1349149096909668363,True,1420442992985452545,Tune in as I deliver remarks on the importance of American manufacturing. https://t.co/SKeREEa4sk,[],[],[],['https://t.co/SKeREEa4sk'],USA,Tune in as I deliver remarks on the importance of American manufacturing  https   t co SKeREEa4sk,2021-07-28 18:00:00
335,en,POTUS,1349149096909668363,True,1420422355109748743,I was honored to meet with @Tsihanouskaya at the White House this morning. The United States stands with the people of Belarus in their quest for democracy and universal human rights. https://t.co/SdR6w4IBNZ,[],[],['Tsihanouskaya'],[],USA,I was honored to meet with  Tsihanouskaya at the White House this morning  The United States stands with the people of Belarus in their quest for democracy and universal human rights  https   t co SdR6w4IBNZ,2021-07-28 17:00:00
336,en,POTUS,1349149096909668363,True,1420403875597758468,"I’m on my way to tour a Mack Trucks manufacturing facility and highlight the need to ensure the future is made in America — by all of America. See you soon, Pennsylvania!",[],[],[],[],USA,I’m on my way to tour a Mack Trucks manufacturing facility and highlight the need to ensure the future is made in America — by all of America  See you soon  Pennsylvania ,2021-07-28 15:00:00
337,en,POTUS,1349149096909668363,True,1420371619298562051,"When we passed the American Rescue Plan, I promised help was here. And right now, billions of dollars in federal assistance is available to renters and landlords who’ve struggled during the pandemic. To find assistance near you, head to https://t.co/4bHLcrBDnX.",[],[],[],['https://t.co/4bHLcrBDnX'],USA,When we passed the American Rescue Plan  I promised help was here  And right now  billions of dollars in federal assistance is available to renters and landlords who’ve struggled during the pandemic  To find assistance near you  head to https   t co 4bHLcrBDnX ,2021-07-28 13:00:00
338,en,POTUS,1349149096909668363,True,1420201527864614912,"Let me be clear: Anti-Semitism has no place in the State Department, in my Administration, or anywhere in the world. It’s up to all of us to give hate no safe harbor and stand up to bigotry wherever we find it. https://t.co/RCkwArRjL2",[],[],[],['https://t.co/RCkwArRjL2'],USA,Let me be clear  Anti Semitism has no place in the State Department  in my Administration  or anywhere in the world  It’s up to all of us to give hate no safe harbor and stand up to bigotry wherever we find it  https   t co RCkwArRjL2,2021-07-28 02:00:00
339,en,POTUS,1349149096909668363,True,1420135300580392965,"Today’s announcement makes clear that the most important protection we have against the Delta variant is the vaccine. Although most U.S. adults are vaccinated, too many are not and that has to change.
 
Get protected: https://t.co/4MYpWqXVVo https://t.co/ReuDn5ulGI",[],[],[],"['https://t.co/4MYpWqXVVo', 'https://t.co/ReuDn5ulGI']",USA,Today’s announcement makes clear that the most important protection we have against the Delta variant is the vaccine  Although most U S  adults are vaccinated  too many are not and that has to change  Get protected  https   t co 4MYpWqXVVo https   t co ReuDn5ulGI,2021-07-27 22:00:00
340,en,POTUS,1349149096909668363,True,1420087104990818307,"With the Bipartisan Infrastructure Framework, we won’t just fix our crumbling infrastructure of today, we’re going to build for tomorrow. And we’re going to create good-paying, union jobs in the process.",[],[],[],[],USA,With the Bipartisan Infrastructure Framework  we won’t just fix our crumbling infrastructure of today  we’re going to build for tomorrow  And we’re going to create good paying  union jobs in the process ,2021-07-27 18:00:00
