,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
301,en,1437114040006975495,1349149096909668363, thegreatone922  mikewes52375490  ANaved3  suicidal812  rolynla17  POTUS Hahaha  I guess you saw yourself… lol https   t co potRUHgGyV,1439771329864077316,False, thegreatone922  mikewes52375490  ANaved3  suicidal812  rolynla17  POTUS Hahaha  I guess you saw yourself… lol https   t co potRUHgGyV,2021-09-20T02:00:09.000Z,USA,"@thegreatone922 @mikewes52375490 @ANaved3 @suicidal812 @rolynla17 @POTUS Hahaha, I guess you saw yourself… lol https://t.co/potRUHgGyV",[],[],"['thegreatone922', 'mikewes52375490', 'ANaved3', 'suicidal812', 'rolynla17', 'POTUS']",[]
302,en,1437114040006975495,1349149096909668363, ElodedRat  mikewes52375490  ANaved3  suicidal812  rolynla17  POTUS Fail for thinking I care what you think   Pretty sad Stan  you should tighten up  elainisrael,1439763295569948677,False, ElodedRat  mikewes52375490  ANaved3  suicidal812  rolynla17  POTUS Fail for thinking I care what you think   Pretty sad Stan  you should tighten up  elainisrael,2021-09-20T01:28:13.000Z,USA,"@ExplodedRat @mikewes52375490 @ANaved3 @suicidal812 @rolynla17 @POTUS Fail for thinking I care what you think.  

Pretty sad Stan, you should tighten up.

#explainisrael",['xp'],[],"['ExplodedRat', 'mikewes52375490', 'ANaved3', 'suicidal812', 'rolynla17', 'POTUS']",['https://t.co/2uOXyDtROI']
303,en,1437114040006975495,1349149096909668363, mikewes52375490  thegreatone922  ANaved3  suicidal812  rolynla17  POTUS After all this time… The truth is finally here During that statement  amp  « historic meme »  Buzz did acknowledged that he was indeed looking at his own self reflexion…  ToyStorySecrets  https   t co t4rLFClUkX,1439750812083933190,False, mikewes52375490  thegreatone922  ANaved3  suicidal812  rolynla17  POTUS After all this time… The truth is finally here During that statement  amp  « historic meme »  Buzz did acknowledged that he was indeed looking at his own self reflexion…  ToyStorySecrets  https   t co t4rLFClUkX,2021-09-20T00:38:37.000Z,USA,"@mikewes52375490 @thegreatone922 @ANaved3 @suicidal812 @rolynla17 @POTUS After all this time… 
The truth is finally here.

During that statement &amp; « historic meme », Buzz did acknowledged that he was indeed looking at his own self reflexion… #ToyStorySecrets 😆😆 https://t.co/t4rLFClUkX",['😆'],[],"['mikewes52375490', 'thegreatone922', 'ANaved3', 'suicidal812', 'rolynla17', 'POTUS']",['https://t.co/3JgLgoIPiY']
304,en,1437089279524720645,1349149096909668363, POTUS  JoeBiden In a video message  Dr Amin ul Haq  rejected reports about his links with Al Qaeda  Haq clarified that he was arrested in 2007 on charges of having connection with Al Qaeda amp  was kept in prison by US until 2011  but he was finally proved innocent  https   t co j5gOzuDv4X https   t co xvlBBfXWne,1440899730922422275,False, POTUS  JoeBiden In a video message  Dr Amin ul Haq  rejected reports about his links with Al Qaeda  Haq clarified that he was arrested in 2007 on charges of having connection with Al Qaeda amp  was kept in prison by US until 2011  but he was finally proved innocent  https   t co j5gOzuDv4X https   t co xvlBBfXWne,2021-09-23T04:44:01.000Z,USA,"@POTUS @JoeBiden In a video message, Dr Amin-ul-Haq  rejected reports about his links with Al-Qaeda. Haq clarified that he was arrested in 2007 on charges of having connection with Al-Qaeda&amp; was kept in prison by US until 2011, but he was finally proved innocent 
 https://t.co/j5gOzuDv4X https://t.co/xvlBBfXWne",[],[],"['POTUS', 'JoeBiden']",['https://t.co/aKN9DUBJTy']
305,en,1437089279524720645,1349149096909668363, POTUS  JoeBiden So sorry,1440768721249714187,False, POTUS  JoeBiden So sorry,2021-09-22T20:03:25.000Z,USA,@POTUS @JoeBiden So sorry,[],[],"['POTUS', 'JoeBiden']",[]
306,en,1437089279524720645,1349149096909668363, POTUS  JoeBiden Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  DrBiden  POTUS45  Kamalaharris,1440633092926963714,False, POTUS  JoeBiden Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  DrBiden  POTUS45  Kamalaharris,2021-09-22T11:04:29.000Z,USA,"@POTUS @JoeBiden Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #DrBiden #POTUS45 #Kamalaharris",[],"['business', 'entrepreneur', 'marketing']","['POTUS', 'JoeBiden']","['https://t.co/2vXtjjSMzz', 'https://t.co/HfISvlqJs8']"
307,en,1437089279524720645,1349149096909668363, POTUS  JoeBiden  fiverr  FiverrBox FiverrAppPromo  promofiverrgigs PromoGigsFiverr  fiverr00011403  FiverrAffiliate fiverr  fiverr  FiverrSupport fiverrgpCheck these gigs out    Made Professional on Fiverr    https   t co agngUuAyIAhttps   t co 2HhO1HpZNH,1440455610177245228,False, POTUS  JoeBiden  fiverr  FiverrBox FiverrAppPromo  promofiverrgigs PromoGigsFiverr  fiverr00011403  FiverrAffiliate fiverr  fiverr  FiverrSupport fiverrgpCheck these gigs out    Made Professional on Fiverr    https   t co agngUuAyIAhttps   t co 2HhO1HpZNH,2021-09-21T23:19:14.000Z,USA,"@POTUS @JoeBiden @fiverr @FiverrBox
@FiverrAppPromo @promofiverrgigs
@PromoGigsFiverr @fiverr00011403 @FiverrAffiliate
@fiverr @fiverr @FiverrSupport
@fiverrgp

Check these gigs out!!! Made Professional on Fiverr... 

https://t.co/agngUuAyIA

https://t.co/2HhO1HpZNH",[],[],"['POTUS', 'JoeBiden', 'fiverr', 'FiverrBox', 'FiverrAppPromo', 'promofiverrgigs', 'PromoGigsFiverr', 'fiverr00011403']",['https://t.co/d1bSu3My75']
308,en,1437089279524720645,1349149096909668363, POTUS  JoeBiden YouTube Video  PM Modi s 3 Day US Trip Sept  22 24 2021https   t co 6zbOSJ4RuE via  YouTube  narendramodi  JoeBiden  PMOIndia  POTUS  FLOTUS  VP  WhiteHouse  BGUdayBJP  mepratap  Tejasvi Surya  myogioffice  myogiadityanath   bjpindia  BJP4Karnataka  BSBommai  AmitShah  JPNadda,1440314936278732818,False, POTUS  JoeBiden YouTube Video  PM Modi s 3 Day US Trip Sept  22 24 2021https   t co 6zbOSJ4RuE via  YouTube  narendramodi  JoeBiden  PMOIndia  POTUS  FLOTUS  VP  WhiteHouse  BGUdayBJP  mepratap  Tejasvi Surya  myogioffice  myogiadityanath   bjpindia  BJP4Karnataka  BSBommai  AmitShah  JPNadda,2021-09-21T14:00:15.000Z,USA,"@POTUS @JoeBiden YouTube Video: PM Modi's 3 Day US Trip Sept. 22-24 2021
https://t.co/6zbOSJ4RuE via @YouTube 
@narendramodi @JoeBiden @PMOIndia @POTUS @FLOTUS @VP @WhiteHouse @BGUdayBJP @mepratap @Tejasvi_Surya @myogioffice @myogiadityanath  @bjpindia @BJP4Karnataka @BSBommai @AmitShah @JPNadda",[],[],"['POTUS', 'JoeBiden', 'YouTube']","['https://t.co/6zbOSJ4RuE', 'https://t.co/I0O7olhqzS']"
309,en,1437089279524720645,1349149096909668363, POTUS FACEYOU,1440226031688839170,False, POTUS FACEYOU,2021-09-21T08:06:58.000Z,USA,@POTUS FACEYOU,[],[],['POTUS'],[]
310,en,1437089279524720645,1349149096909668363, POTUS I will create wordpress squeeze  page design or elementor squeeze page design portfolio  https   t co 0zQPJxyIgL Hire Me  https   t co qiMNCLAcKE salesPage  elementorLanding  wordPress  LandingPage    Baekhyun https   t co YwTzJYkCk4,1440009787480035328,False, POTUS I will create wordpress squeeze  page design or elementor squeeze page design portfolio  https   t co 0zQPJxyIgL Hire Me  https   t co qiMNCLAcKE salesPage  elementorLanding  wordPress  LandingPage    Baekhyun https   t co YwTzJYkCk4,2021-09-20T17:47:42.000Z,USA,"@POTUS I will create wordpress squeeze  page design or elementor squeeze page design

#portfolio: https://t.co/0zQPJxyIgL

#Hire_Me- https://t.co/qiMNCLAcKE

#salesPage #elementorLanding #wordPress #LandingPage   #Baekhyun https://t.co/YwTzJYkCk4",[],['portfolio'],['POTUS'],['https://t.co/EY3h3EwKPM']
311,en,1437089279524720645,1349149096909668363, POTUS  JoeBiden  Syrian refugee students in JordanGive us hope for a better future  https   t co HSSGJlLY0y https   t co TbGCPXjFhr,1439970178096316417,False, POTUS  JoeBiden  Syrian refugee students in JordanGive us hope for a better future  https   t co HSSGJlLY0y https   t co TbGCPXjFhr,2021-09-20T15:10:18.000Z,USA,"@POTUS @JoeBiden #Syrian_refugee_students_in_Jordan

Give us hope for a better future. 
https://t.co/HSSGJlLY0y https://t.co/TbGCPXjFhr",[],['Syrian_refugee_students_in_Jordan'],"['POTUS', 'JoeBiden']",['https://t.co/HSSGJlLY0y']
312,en,1437089279524720645,1349149096909668363, POTUS sorry to talking here   allowed not allowed   thnk s,1439927759761932289,False, POTUS sorry to talking here   allowed not allowed   thnk s,2021-09-20T12:21:45.000Z,USA,@POTUS sorry to talking here..(allowed/not allowed)..thnk's,[],[],['POTUS'],[]
313,en,1437089279524720645,1349149096909668363, POTUS proove better then the agenda   please don t missunderstnding or manipulated my word just to being opposite sorry  and actually tQ  just just protect for what have done  means better on safety safe trusted approved as guideline actually  also by honor all supporter tQ   soory amp tQ,1439927514067968000,False, POTUS proove better then the agenda   please don t missunderstnding or manipulated my word just to being opposite sorry  and actually tQ  just just protect for what have done  means better on safety safe trusted approved as guideline actually  also by honor all supporter tQ   soory amp tQ,2021-09-20T12:20:46.000Z,USA,"@POTUS proove better then the agenda..(please don't missunderstnding or manipulated my word just to being opposite.sorry ,and actually tQ..just just protect for what have done.'means better on safety,safe,trusted approved as guideline actually,,also by honor all supporter.tQ').soory&amp;tQ",[],[],['POTUS'],['https://t.co/CWxlNS4mta']
314,en,1437089279524720645,1349149096909668363, POTUS we are not in religions right and conflict as issue  base of guideline along way studying and learning  succesfull our way now by technoligy  saintifik  proved about results before  after approved trusted  better as create stabilize global  some respect and together btter amp envrmt,1439926001597698050,False, POTUS we are not in religions right and conflict as issue  base of guideline along way studying and learning  succesfull our way now by technoligy  saintifik  proved about results before  after approved trusted  better as create stabilize global  some respect and together btter amp envrmt,2021-09-20T12:14:45.000Z,USA,"@POTUS we are not in religions right and conflict as issue..base of guideline,along way studying and learning..succesfull our way now,by technoligy,,saintifik,,proved,about results,before -after.approved'trusted..better as create stabilize global..some respect,and together btter&amp;envrmt",[],[],['POTUS'],['https://t.co/lIcyCkWTDq']
315,en,1437089279524720645,1349149096909668363, POTUS Are you looking For Logo Design   design a business logo design logodesign  businesslogo  real estate  brandlogo  logo design  versatilelogohttps   t co ZG1GJaUakg,1439703069319577601,False, POTUS Are you looking For Logo Design   design a business logo design logodesign  businesslogo  real estate  brandlogo  logo design  versatilelogohttps   t co ZG1GJaUakg,2021-09-19T21:28:54.000Z,USA,"@POTUS Are you looking For Logo Design? 
#design_a_business_logo_design
#logodesign #businesslogo #real_estate #brandlogo #logo_design #versatilelogo
https://t.co/ZG1GJaUakg",[],"['design_a_business_logo_design', 'logodesign', 'businesslogo', 'real_estate']",['POTUS'],['https://t.co/N8F6dXiqeS']
316,en,1437089279524720645,1349149096909668363, POTUS Seems to me you forgot US citizens in Afghanistan  Also SIV holders and those who helped us  Oh yeah and US weapons that will be used against us  Thanks,1439684017931042824,False, POTUS Seems to me you forgot US citizens in Afghanistan  Also SIV holders and those who helped us  Oh yeah and US weapons that will be used against us  Thanks,2021-09-19T20:13:12.000Z,USA,@POTUS Seems to me you forgot US citizens in Afghanistan. Also SIV holders and those who helped us. Oh yeah and US weapons that will be used against us. Thanks,[],[],['POTUS'],['https://t.co/byKx6Bnbh7']
317,en,1437089279524720645,1349149096909668363, POTUS  JoeBiden Whole family of this child was killed by US led forces and he is only left live   https   t co Kc5nzICqc0,1439607256836943872,False, POTUS  JoeBiden Whole family of this child was killed by US led forces and he is only left live   https   t co Kc5nzICqc0,2021-09-19T15:08:11.000Z,USA,@POTUS @JoeBiden Whole family of this child was killed by US led forces and he is only left live.. https://t.co/Kc5nzICqc0,[],[],"['POTUS', 'JoeBiden']",[]
318,en,1437089279524720645,1349149096909668363, POTUS  JoeBiden improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1439594476884742152,False, POTUS  JoeBiden improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-19T14:17:24.000Z,USA,"@POTUS @JoeBiden improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing']","['POTUS', 'JoeBiden']","['https://t.co/2vXtjjSMzz', 'https://t.co/hbxcIoKe1O']"
319,en,1437089279524720645,1349149096909668363, POTUS  JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1439584006484467724,False, POTUS  JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-19T13:35:47.000Z,USA,"@POTUS @JoeBiden check this out

https://t.co/2vXtjkanY9

#business #entrepreneur #marketing #marketingdigital #money #education #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing', 'marketingdigital']","['POTUS', 'JoeBiden']","['https://t.co/2vXtjkanY9', 'https://t.co/Z5xs7IbTfo']"
320,en,1437089279524720645,1349149096909668363, POTUS You forgot the moment you let the taliban take over with our equipment  Blood is on YOUR hands   saytheirnames,1439396315411189760,False, POTUS You forgot the moment you let the taliban take over with our equipment  Blood is on YOUR hands   saytheirnames,2021-09-19T01:09:58.000Z,USA,@POTUS You forgot the moment you let the taliban take over with our equipment. Blood is on YOUR hands. #saytheirnames,[],['saytheirnames'],['POTUS'],[]
321,en,1436724236945592321,1349149096909668363, POTUS These are empty political words since the policy you are following in Ethiopia is letting TPLF massacre thousands of innocent people in addition to the ones it massacred in the past 30 yrs when it was in power ,1440941837607333892,False, POTUS These are empty political words since the policy you are following in Ethiopia is letting TPLF massacre thousands of innocent people in addition to the ones it massacred in the past 30 yrs when it was in power ,2021-09-23T07:31:20.000Z,USA,@POTUS These are empty political words since the policy you are following in Ethiopia is letting TPLF massacre thousands of innocent people in addition to the ones it massacred in the past 30 yrs when it was in power.,[],[],['POTUS'],['https://t.co/rW9IV6o4YJ']
322,en,1436724236945592321,1349149096909668363, POTUS  BarackObama Strong buy  novavax  NVAX https   t co SAOOHfvnUC,1440935809981554689,False, POTUS  BarackObama Strong buy  novavax  NVAX https   t co SAOOHfvnUC,2021-09-23T07:07:23.000Z,USA,@POTUS @BarackObama Strong buy #novavax #NVAX https://t.co/SAOOHfvnUC,[],"['novavax', 'NVAX']","['POTUS', 'BarackObama']",[]
323,en,1436724236945592321,1349149096909668363, PubertSchlarff  cubangoliath  POTUS  JoeBiden I know lots of vaccinated people who have gotten covid and shots are now not working so now you have to have a booster  Shove you quarter ,1440914571233927171,False, PubertSchlarff  cubangoliath  POTUS  JoeBiden I know lots of vaccinated people who have gotten covid and shots are now not working so now you have to have a booster  Shove you quarter ,2021-09-23T05:42:59.000Z,USA,@PubertSchlarff @cubangoliath @POTUS @JoeBiden I know lots of vaccinated people who have gotten covid and shots are now not working so now you have to have a booster! Shove you quarter!,[],[],"['PubertSchlarff', 'cubangoliath', 'POTUS', 'JoeBiden']",['https://t.co/NkuqS8zREB']
324,en,1436724236945592321,1349149096909668363, Joyismymidlname  mubazieric  POTUS  JoeBiden No the divide among us was not created by Trump   The divide is caused by too many different opinions about what s right and what s wrong  ,1440861788329766915,False, Joyismymidlname  mubazieric  POTUS  JoeBiden No the divide among us was not created by Trump   The divide is caused by too many different opinions about what s right and what s wrong  ,2021-09-23T02:13:14.000Z,USA,@Joyismymidlname @mubazieric @POTUS @JoeBiden No the divide among us was not created by Trump . The divide is caused by too many different opinions about what's right and what's wrong .,[],[],"['Joyismymidlname', 'mubazieric', 'POTUS', 'JoeBiden']",['https://t.co/XanbtaQzpE']
325,en,1436724236945592321,1349149096909668363, POTUS  BarackObama https   t co huYWBRsreA it s going to be massive guys fasting up and get your bags ready  there will be a give away,1440843647893721096,False, POTUS  BarackObama https   t co huYWBRsreA it s going to be massive guys fasting up and get your bags ready  there will be a give away,2021-09-23T01:01:09.000Z,USA,"@POTUS @BarackObama https://t.co/huYWBRsreA it's going to be massive guys fasting up and get your bags ready, there will be a give away",[],[],"['POTUS', 'BarackObama']",['https://t.co/huYWBRsreA']
326,en,1436724236945592321,1349149096909668363, POTUS  judge pirro You’re a fake  Resign ,1440832278205132801,False, POTUS  judge pirro You’re a fake  Resign ,2021-09-23T00:15:59.000Z,USA,@POTUS @judge_pirro You’re a fake. Resign.,[],[],"['POTUS', 'judge_pirro']",[]
327,en,1436724236945592321,1349149096909668363, POTUS  BarackObama If only President Biden would feel the same for the Afghan family s that will never be able to hold the 7 children he killed in his ordered drone strike  https   t co WmlwfKBMtT,1440829176898985984,False, POTUS  BarackObama If only President Biden would feel the same for the Afghan family s that will never be able to hold the 7 children he killed in his ordered drone strike  https   t co WmlwfKBMtT,2021-09-23T00:03:39.000Z,USA,@POTUS @BarackObama If only President Biden would feel the same for the Afghan family's that will never be able to hold the 7 children he killed in his ordered drone strike. https://t.co/WmlwfKBMtT,[],[],"['POTUS', 'BarackObama']",['https://t.co/GXye9bN8Si']
328,en,1436724236945592321,1349149096909668363, POTUS  JoeBiden God be with them AmenYou really have to know that those children have potentials and should be helped to develop and unlock it   https   t co 1jmutFQ8ph,1440769188310568961,False, POTUS  JoeBiden God be with them AmenYou really have to know that those children have potentials and should be helped to develop and unlock it   https   t co 1jmutFQ8ph,2021-09-22T20:05:17.000Z,USA,"@POTUS @JoeBiden God be with them Amen
You really have to know that those children have potentials and should be helped to develop and unlock it...
https://t.co/1jmutFQ8ph",[],[],"['POTUS', 'JoeBiden']",['https://t.co/FOOlQunBJC']
329,en,1436724236945592321,1349149096909668363, LisaVitale20  Birth of a rose  POTUS Do you have an actual mature  valid point to your above comment  Or are you just showing exactly how worried  amp  scared citizens  including perhaps yourself really are  No disrespect intended ,1440680936027295758,False, LisaVitale20  Birth of a rose  POTUS Do you have an actual mature  valid point to your above comment  Or are you just showing exactly how worried  amp  scared citizens  including perhaps yourself really are  No disrespect intended ,2021-09-22T14:14:36.000Z,USA,"@LisaVitale20 @Birth_of_a_rose @POTUS Do you have an actual mature, valid point to your above comment? Or are you just showing exactly how worried &amp; scared citizens, including perhaps yourself really are. No disrespect intended.",[],[],"['LisaVitale20', 'Birth_of_a_rose', 'POTUS']",['https://t.co/wfr0fiG27p']
330,en,1436724236945592321,1349149096909668363, POTUS  BarackObama ShiftCam 230° Fisheye ProLens for iPhone Smartphones – Get Close to The Action to Capture Dynamic Shots – Full Frame All Around View of Your Environment  and immersive Selfieshttps   t co eoDoRBBIEVhttps   t co zdf0pYSbE9https   t co lf1rAMKqCphttps   t co yBXU9Rha3R https   t co bTeN8PlQTg,1440666625133342723,False, POTUS  BarackObama ShiftCam 230° Fisheye ProLens for iPhone Smartphones – Get Close to The Action to Capture Dynamic Shots – Full Frame All Around View of Your Environment  and immersive Selfieshttps   t co eoDoRBBIEVhttps   t co zdf0pYSbE9https   t co lf1rAMKqCphttps   t co yBXU9Rha3R https   t co bTeN8PlQTg,2021-09-22T13:17:44.000Z,USA,"@POTUS @BarackObama ShiftCam 230° Fisheye ProLens for iPhone Smartphones – Get Close to The Action to Capture Dynamic Shots – Full Frame All-Around View of Your Environment, and immersive Selfies

https://t.co/eoDoRBBIEV

https://t.co/zdf0pYSbE9

https://t.co/lf1rAMKqCp

https://t.co/yBXU9Rha3R https://t.co/bTeN8PlQTg",[],[],"['POTUS', 'BarackObama']",['https://t.co/eIviVRoCGt']
331,en,1436724236945592321,1349149096909668363, POTUS Let’s not forget the rocket attack you used to target terrorist but instead took out a group of 10 people  killing 7  some kids  Let’s not forget these children too  Remember  when you messed up Afghanistan you relied on the liberal media to protect you  you’ve got this ,1440641449310048266,False, POTUS Let’s not forget the rocket attack you used to target terrorist but instead took out a group of 10 people  killing 7  some kids  Let’s not forget these children too  Remember  when you messed up Afghanistan you relied on the liberal media to protect you  you’ve got this ,2021-09-22T11:37:41.000Z,USA,"@POTUS Let’s not forget the rocket attack you used to target terrorist but instead took out a group of 10 people, killing 7, some kids. Let’s not forget these children too. Remember, when you messed up Afghanistan you relied on the liberal media to protect you, you’ve got this 🙄",['🙄'],[],['POTUS'],['https://t.co/IteeQQfxXm']
332,en,1436724236945592321,1349149096909668363, POTUS  BarackObama Good evenning   I m from Brazil and I m thankfull  God and The USA by hold balance and strong democracy among us    I hope that our President follow the example that you left all of us    Thank you my friend    ,1440490089260355584,False, POTUS  BarackObama Good evenning   I m from Brazil and I m thankfull  God and The USA by hold balance and strong democracy among us    I hope that our President follow the example that you left all of us    Thank you my friend    ,2021-09-22T01:36:14.000Z,USA,"@POTUS @BarackObama Good evenning!!!
I'm from Brazil and I'm thankfull  God and The USA by hold balance and strong democracy among us!!!!
I hope that our President follow the example that you left all of us!!!!
Thank you my friend!!!!",[],[],"['POTUS', 'BarackObama']",['https://t.co/sOWdvY3USU']
333,en,1436724236945592321,1349149096909668363, POTUS  JoeBiden  fiverr  FiverrBox FiverrAppPromo  promofiverrgigs PromoGigsFiverr  fiverr00011403  FiverrAffiliate fiverr  fiverr  FiverrSupport fiverrgpCheck these gigs out    Made Professional on Fiverr    https   t co agngUuAyIAhttps   t co 2HhO1HpZNH,1440455684382806019,False, POTUS  JoeBiden  fiverr  FiverrBox FiverrAppPromo  promofiverrgigs PromoGigsFiverr  fiverr00011403  FiverrAffiliate fiverr  fiverr  FiverrSupport fiverrgpCheck these gigs out    Made Professional on Fiverr    https   t co agngUuAyIAhttps   t co 2HhO1HpZNH,2021-09-21T23:19:32.000Z,USA,"@POTUS @JoeBiden @fiverr @FiverrBox
@FiverrAppPromo @promofiverrgigs
@PromoGigsFiverr @fiverr00011403 @FiverrAffiliate
@fiverr @fiverr @FiverrSupport
@fiverrgp

Check these gigs out!!! Made Professional on Fiverr... 

https://t.co/agngUuAyIA

https://t.co/2HhO1HpZNH",[],[],"['POTUS', 'JoeBiden', 'fiverr', 'FiverrBox', 'FiverrAppPromo', 'promofiverrgigs', 'PromoGigsFiverr', 'fiverr00011403']",['https://t.co/TNGfD59h01']
334,en,1436724236945592321,1349149096909668363, POTUS The reason is that the President of the United States is  Mr  Joe Biden   Choose to believe the lies of a  lover   a Thai woman  Old  named  Ms  Ornsri Meesangpetch  and the monarchy and government officials of Thailand cooperate to slander me   https   t co RZ341PALJp,1440421875109150724,False, POTUS The reason is that the President of the United States is  Mr  Joe Biden   Choose to believe the lies of a  lover   a Thai woman  Old  named  Ms  Ornsri Meesangpetch  and the monarchy and government officials of Thailand cooperate to slander me   https   t co RZ341PALJp,2021-09-21T21:05:11.000Z,USA,"@POTUS The reason is that the President of the United States is ""Mr. Joe Biden"".

 Choose to believe the lies of a ""lover"", a Thai woman (Old) named ""Ms. Ornsri Meesangpetch"" and the monarchy and government officials of Thailand cooperate to slander me...
https://t.co/RZ341PALJp",[],[],['POTUS'],['https://t.co/mbmILcJSL8']
335,en,1436724236945592321,1349149096909668363, POTUS Yes Joe you are one of the old white guys that sets policies for  The Great Divide  imprison the large amount of people of color separating the men from the families and leave them to decay  You are  The Divider   unfortunately the people of color are led by the media can t think,1440293155673239557,False, POTUS Yes Joe you are one of the old white guys that sets policies for  The Great Divide  imprison the large amount of people of color separating the men from the families and leave them to decay  You are  The Divider   unfortunately the people of color are led by the media can t think,2021-09-21T12:33:42.000Z,USA,"@POTUS Yes Joe you are one of the old white guys that sets policies for ""The Great Divide"" imprison the large amount of people of color separating the men from the families and leave them to decay. You are ""The Divider"". unfortunately the people of color are led by the media can't think",[],[],['POTUS'],['https://t.co/3nrWFiB1Mh']
336,en,1436724236945592321,1349149096909668363, POTUS  BarackObama Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,1440234013633908743,False, POTUS  BarackObama Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,2021-09-21T08:38:41.000Z,USA,"@POTUS @BarackObama Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden  #Kamalaharris #DrBiden #POTUS45",[],"['business', 'entrepreneur']","['POTUS', 'BarackObama']","['https://t.co/2vXtjjSMzz', 'https://t.co/z7slEs3BxB']"
337,en,1436493580063936512,1349149096909668363, POTUS If it were freedom of choice like the flu and less pushing  rewarding  etc  There would be less scrutiny and people would feel more comfortable  A passive approach is needed here  Feel safe in your families vaccination ,1440849752330022917,False, POTUS If it were freedom of choice like the flu and less pushing  rewarding  etc  There would be less scrutiny and people would feel more comfortable  A passive approach is needed here  Feel safe in your families vaccination ,2021-09-23T01:25:25.000Z,USA,"@POTUS If it were freedom of choice like the flu and less pushing, rewarding, etc. There would be less scrutiny and people would feel more comfortable. A passive approach is needed here. Feel safe in your families vaccination.",[],[],['POTUS'],['https://t.co/jSC0IgOGM1']
338,en,1436493580063936512,1349149096909668363, POTUS I veiw the covid virus as a bialogical weapon This is just the beginning  If it were Amthrax would you take precaution and wash your hands  Just because you cant see it doesnt make it less lethal People are dying because its spreading and mutating    Chinese have it under control,1440678717043331080,False, POTUS I veiw the covid virus as a bialogical weapon This is just the beginning  If it were Amthrax would you take precaution and wash your hands  Just because you cant see it doesnt make it less lethal People are dying because its spreading and mutating    Chinese have it under control,2021-09-22T14:05:47.000Z,USA,@POTUS I veiw the covid virus as a bialogical weapon.This is just the beginning. If it were Amthrax would you take precaution and wash your hands? Just because you cant see it doesnt make it less lethal.People are dying because its spreading and mutating.   Chinese have it under control,[],[],['POTUS'],['https://t.co/AjqXzmHiWS']
