,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date,text_hi,text_es
488,en,smritiirani,130104041,True,1389586982809047055,"*IMPORTANT Thread* 

If you come to know of any child who has lost both parents to COVID and has no one to take care of her/him, inform Police or Child Welfare Committee of your district or contact Childline 1098. It is your legal responsibility.",[],[],[],[],India, IMPORTANT Thread  If you come to know of any child who has lost both parents to COVID and has no one to take care of her him  inform Police or Child Welfare Committee of your district or contact Childline 1098  It is your legal responsibility ,2021-05-04 14:00:00,,
489,en,smritiirani,130104041,True,1389567502255013889,Kind attention. Any citizen who is in receipt of any information re illegal adoption practices may kindly immediately contact 1098 Childline or @NCPCR_ or your local police station. https://t.co/myXq8JgQAH,[],[],['NCPCR_'],['https://t.co/myXq8JgQAH'],India,Kind attention  Any citizen who is in receipt of any information re illegal adoption practices may kindly immediately contact 1098 Childline or  NCPCR  or your local police station  https   t co myXq8JgQAH,2021-05-04 13:00:00,,
490,en,smritiirani,130104041,True,1388937933571469313,Grateful thanks to citizens of Puducherry for their trust in NDA and congratulations to our karyakartas for their efforts. https://t.co/xg9Ue72L7k,[],[],[],['https://t.co/xg9Ue72L7k'],India,Grateful thanks to citizens of Puducherry for their trust in NDA and congratulations to our karyakartas for their efforts  https   t co xg9Ue72L7k,2021-05-02 19:00:00,,
491,en,smritiirani,130104041,True,1388888100663959555,".@VanathiBJP’s win is a proud moment for me. Being a witness to her years of struggle, compassion and dedication for her people, I congratulate our @BJPMahilaMorcha Chief on her victory with immense joy.  Thankful to the people of Coimbatore South for their blessings.",[],[],"['VanathiBJP', 'BJPMahilaMorcha']",[],India,  VanathiBJP’s win is a proud moment for me  Being a witness to her years of struggle  compassion and dedication for her people  I congratulate our  BJPMahilaMorcha Chief on her victory with immense joy   Thankful to the people of Coimbatore South for their blessings ,2021-05-02 16:00:00,,
492,hi,smritiirani,130104041,True,1388886189000777731,"आपकी माँ का आशीर्वाद, लोगों से मिलने वाला स्नेह व समर्थन और हमारे कार्यकर्ताओं की कड़ी मेहनत की वजह से यह विजयश्री सुनिश्चित हुआ है। जीत की हार्दिक बधाई एवं शुभकामनाएं। https://t.co/FLjd1QQZxB",[],[],[],['https://t.co/FLjd1QQZxB'],India,,2021-05-02 16:00:00,आपकी माँ का आशीर्वाद  लोगों से मिलने वाला स्नेह व समर्थन और हमारे कार्यकर्ताओं की कड़ी मेहनत की वजह से यह विजयश्री सुनिश्चित हुआ है। जीत की हार्दिक बधाई एवं शुभकामनाएं। https   t co FLjd1QQZxB,
493,hi,smritiirani,130104041,True,1388884151110152192,"गत दिनों संपन्न हुए विभिन्न राज्यों के विधानसभा चुनावों में आदरणीय राष्ट्रीय अध्यक्ष श्री @JPNadda जी के सक्षम और सबल नेतृत्व में ईमानदारी, निष्ठा और अथक परिश्रम के साथ @BJP4India की विचारधारा और विज़न को आगे बढ़ाने वाले असंख्य कार्यकर्ताओं का हार्दिक वंदन एवं धन्यवाद।",[],[],"['JPNadda', 'BJP4India']",[],India,,2021-05-02 16:00:00,गत दिनों संपन्न हुए विभिन्न राज्यों के विधानसभा चुनावों में आदरणीय राष्ट्रीय अध्यक्ष श्री  JPNadda जी के सक्षम और सबल नेतृत्व में ईमानदारी  निष्ठा और अथक परिश्रम के साथ  BJP4India की विचारधारा और विज़न को आगे बढ़ाने वाले असंख्य कार्यकर्ताओं का हार्दिक वंदन एवं धन्यवाद।,
494,hi,smritiirani,130104041,True,1388884063365259271,"कर्नाटक, महाराष्ट्र, गुजरात, राजस्थान व उत्तराखंड में हुए उपचुनावों में @BJP4India को अपना आशीर्वाद देने के लिए इन प्रदेश के नागरिकों का धन्यवाद। चुनाव में अथक परिश्रम करने वाले कार्यकर्ताओं का साधुवाद। PM @narendramodi जी के नेतृत्व में हम जनकल्याण हेतु निरंतर कार्य करते रहेंगे।",[],[],"['BJP4India', 'narendramodi']",[],India,,2021-05-02 16:00:00,कर्नाटक  महाराष्ट्र  गुजरात  राजस्थान व उत्तराखंड में हुए उपचुनावों में  BJP4India को अपना आशीर्वाद देने के लिए इन प्रदेश के नागरिकों का धन्यवाद। चुनाव में अथक परिश्रम करने वाले कार्यकर्ताओं का साधुवाद। PM  narendramodi जी के नेतृत्व में हम जनकल्याण हेतु निरंतर कार्य करते रहेंगे।,
495,en,smritiirani,130104041,True,1388882827513630722,NDA’s win in Assam reflects citizen’s faith in PM @narendramodi Ji &amp; CM @sarbanandsonwal Ji’s leadership and trust in developmental &amp; welfare policies of our government. This victory will further fast-track development of Assam. https://t.co/2HWcbGb77D,[],[],"['narendramodi', 'sarbanandsonwal']",['https://t.co/2HWcbGb77D'],India,NDA’s win in Assam reflects citizen’s faith in PM  narendramodi Ji  amp  CM  sarbanandsonwal Ji’s leadership and trust in developmental  amp  welfare policies of our government  This victory will further fast track development of Assam  https   t co 2HWcbGb77D,2021-05-02 16:00:00,,
496,en,smritiirani,130104041,True,1388878553924710402,Gratitude to citizens of Tamil Nadu and Kerala who supported @BJP4India in these elections and applaud our karyakartas for their hard work and determination towards strengthening the party in both the states.,[],[],['BJP4India'],[],India,Gratitude to citizens of Tamil Nadu and Kerala who supported  BJP4India in these elections and applaud our karyakartas for their hard work and determination towards strengthening the party in both the states ,2021-05-02 16:00:00,,
497,en,smritiirani,130104041,True,1388878258465300482,Congratulations to @mkstalin Ji on winning Tamil Nadu Assembly Elections. NDA stands committed towards progress of Tamil Nadu. https://t.co/YWKNpwmyTu,[],[],['mkstalin'],['https://t.co/YWKNpwmyTu'],India,Congratulations to  mkstalin Ji on winning Tamil Nadu Assembly Elections  NDA stands committed towards progress of Tamil Nadu  https   t co YWKNpwmyTu,2021-05-02 15:00:00,,
498,en,smritiirani,130104041,True,1388877649544613893,"Congratulations to @vijayanpinarayi ji on winning Kerala Assembly Elections. Under PM @narendramodi Ji’s leadership, we will continue to work towards Kerala’s all-round development. https://t.co/AAmqP1zQI0",[],[],"['vijayanpinarayi', 'narendramodi']",['https://t.co/AAmqP1zQI0'],India,Congratulations to  vijayanpinarayi ji on winning Kerala Assembly Elections  Under PM  narendramodi Ji’s leadership  we will continue to work towards Kerala’s all round development  https   t co AAmqP1zQI0,2021-05-02 15:00:00,,
499,en,smritiirani,130104041,True,1388877329867345924,"Manifesting the spirit of cooperative federalism, the Central Government under the leadership of PM @narendramodi Ji will continue to steadfastly work towards development and progress of West Bengal. https://t.co/glSLwiMvDQ",[],[],['narendramodi'],['https://t.co/glSLwiMvDQ'],India,Manifesting the spirit of cooperative federalism  the Central Government under the leadership of PM  narendramodi Ji will continue to steadfastly work towards development and progress of West Bengal  https   t co glSLwiMvDQ,2021-05-02 15:00:00,,
500,en,smritiirani,130104041,True,1388860979182592000,"Congratulations to @MamtaOfficial Ji on @AITCOfficial winning West Bengal Assembly Elections. 

Heartiest congratulations to @BJP4Bengal candidates who have emerged victorious and gratitude to citizens who showed their faith in the BJP.",[],[],"['MamtaOfficial', 'AITCofficial', 'BJP4Bengal']",[],India,Congratulations to  MamtaOfficial Ji on  AITCOfficial winning West Bengal Assembly Elections  Heartiest congratulations to  BJP4Bengal candidates who have emerged victorious and gratitude to citizens who showed their faith in the BJP ,2021-05-02 14:00:00,,
501,en,smritiirani,130104041,True,1388818180353765377,"Congratulations to @sarbanandsonwal Ji, @himantabiswa Ji, @RanjeetkrDass Ji &amp; karyakartas of @BJP4Assam on second consecutive win in the state of Assam. Gratitude to people of Assam for voting for development and reposing their faith in @BJP4India.",[],[],"['sarbanandsonwal', 'himantabiswa', 'RanjeetkrDass', 'BJP4Assam', 'BJP4India']",[],India,Congratulations to  sarbanandsonwal Ji   himantabiswa Ji   RanjeetkrDass Ji  amp  karyakartas of  BJP4Assam on second consecutive win in the state of Assam  Gratitude to people of Assam for voting for development and reposing their faith in  BJP4India ,2021-05-02 12:00:00,,
502,hi,smritiirani,130104041,True,1388501007034880002,"अमेठीवासियों के लिए स्वास्थ्य संबंधी परामर्श हेतु @Nandghar द्वारा स्वास्थ्य सेवा हेल्पलाइन की सुविधा शुरू की गई है।

किसी भी प्रकार की स्वास्थ्य समस्या होने की स्थिति में 7676790790 पर कॉल कर परामर्श प्राप्त करें और कोरोना संक्रमण के प्रसार को रोकने में अपनी भागीदारी निभाएं। https://t.co/fSFgCox0x2",[],[],['Nandghar'],[],India,,2021-05-01 15:00:00,अमेठीवासियों के लिए स्वास्थ्य संबंधी परामर्श हेतु  Nandghar द्वारा स्वास्थ्य सेवा हेल्पलाइन की सुविधा शुरू की गई है।किसी भी प्रकार की स्वास्थ्य समस्या होने की स्थिति में 7676790790 पर कॉल कर परामर्श प्राप्त करें और कोरोना संक्रमण के प्रसार को रोकने में अपनी भागीदारी निभाएं। https   t co fSFgCox0x2,
503,en,smritiirani,130104041,True,1388495593975291908,"GOI has alerted Team @CHILDLINE1098 &amp; @NCPCR_ to engage with authorities to ensure safety of children. If you know any child that is in need of counselling or any assistance, please alert authorities on the helplines. Required support will be extended to every child in need. https://t.co/TdQ6HOag3x",[],[],"['CHILDLINE1098', 'NCPCR_']",[],India,GOI has alerted Team  CHILDLINE1098  amp   NCPCR  to engage with authorities to ensure safety of children  If you know any child that is in need of counselling or any assistance  please alert authorities on the helplines  Required support will be extended to every child in need  https   t co TdQ6HOag3x,2021-05-01 14:00:00,,
504,en,smritiirani,130104041,True,1388491967093411842,"Given the COVID impact on children especially those who have lost their parents, GOI has reached out to all States to ensure their protection under JJ Act. @MinistryWCD has appealed to States to enable Child Welfare Committees to actively monitor well-being of children in need.",[],[],['MinistryWCD'],[],India,Given the COVID impact on children especially those who have lost their parents  GOI has reached out to all States to ensure their protection under JJ Act   MinistryWCD has appealed to States to enable Child Welfare Committees to actively monitor well being of children in need ,2021-05-01 14:00:00,,
505,hi,smritiirani,130104041,True,1388347341166596097,"देश-धर्म की रक्षा के लिए अपना सर्वस्व अर्पित कर देने वाले श्री गुरु तेग बहादुर जी के ""400वें प्रकाश पर्व"" की समस्त देशवासियों को हार्दिक शुभकामनाएं।

उनका विराट जीवन, त्यागपूर्ण आचरण और उनके विचार पीढ़ियों तक हमें सन्मार्ग पर चलने के लिए प्रेरित करते रहेंगे।",[],[],[],[],India,,2021-05-01 04:00:00,देश धर्म की रक्षा के लिए अपना सर्वस्व अर्पित कर देने वाले श्री गुरु तेग बहादुर जी के  400वें प्रकाश पर्व  की समस्त देशवासियों को हार्दिक शुभकामनाएं।उनका विराट जीवन  त्यागपूर्ण आचरण और उनके विचार पीढ़ियों तक हमें सन्मार्ग पर चलने के लिए प्रेरित करते रहेंगे।,
506,hi,smritiirani,130104041,True,1388091964881575936,"विपरीत परिस्थितियों में भी हार न मानने का उनका जज़्बा और अपनी उम्र को मात देकर एक मुकाम हासिल करने वाली शूटर दादी चंद्रो तोमर जी के निधन पर शोक व्यक्त करती हूँ।

ईश्वर उन्हें अपने श्रीचरणों में स्थान और परिजनों को यह गहन पीड़ा सहन करने की शक्ति दें। ॐ शांति।",[],[],[],[],India,,2021-04-30 11:00:00,विपरीत परिस्थितियों में भी हार न मानने का उनका जज़्बा और अपनी उम्र को मात देकर एक मुकाम हासिल करने वाली शूटर दादी चंद्रो तोमर जी के निधन पर शोक व्यक्त करती हूँ।ईश्वर उन्हें अपने श्रीचरणों में स्थान और परिजनों को यह गहन पीड़ा सहन करने की शक्ति दें। ॐ शांति।,
507,hi,smritiirani,130104041,True,1388074868265127943,मैं आभारी हूँ की स्थानीय संस्थाएँ हमारे निवेदन को स्वीकार कर मदद का हाथ बढ़ा रही हैं 🙏@BJP4Amethi https://t.co/NUg8WeBXvF,['🙏'],[],['BJP4Amethi'],['https://t.co/NUg8WeBXvF'],India,,2021-04-30 10:00:00,मैं आभारी हूँ की स्थानीय संस्थाएँ हमारे निवेदन को स्वीकार कर मदद का हाथ बढ़ा रही हैं  BJP4Amethi https   t co NUg8WeBXvF,
508,hi,smritiirani,130104041,True,1388039896724553735,"पत्रकारिता जगत के प्रतिभावान और लोकप्रिय वरिष्ठ पत्रकार रोहित सरदाना जी के असामयिक निधन के बारे में जानकर स्तब्ध हूँ।

उनके परिवार के प्रति संवेदनाएं व्यक्त करती हूँ और ईश्वर से उनकी आत्मा की शांति के लिए प्रार्थना करती हूँ। 

ॐ शांति 🙏",['🙏'],[],[],[],India,,2021-04-30 08:00:00,पत्रकारिता जगत के प्रतिभावान और लोकप्रिय वरिष्ठ पत्रकार रोहित सरदाना जी के असामयिक निधन के बारे में जानकर स्तब्ध हूँ।उनके परिवार के प्रति संवेदनाएं व्यक्त करती हूँ और ईश्वर से उनकी आत्मा की शांति के लिए प्रार्थना करती हूँ। ॐ शांति ,
509,en,smritiirani,130104041,True,1387978441538998274,The gentle giant Soli Sorabjee passed away this morning. Always ready to lend a helping hand Soli Sir leaves behind countless admirers &amp; many memories. My condolences to the family in this hour of grief.,[],[],[],[],India,The gentle giant Soli Sorabjee passed away this morning  Always ready to lend a helping hand Soli Sir leaves behind countless admirers  amp  many memories  My condolences to the family in this hour of grief ,2021-04-30 04:00:00,,
510,en,smritiirani,130104041,True,1387759269810900994,"If any such child is identified by your organisation kindly inform @MinistryWCD or concerned state officials.All states including district administration are dedicating their efforts towards supporting children in need. Alternatively, @NCPCR_ can also be alerted. https://t.co/T4gwqcjotj",[],[],"['MinistryWCD', 'NCPCR_']",['https://t.co/T4gwqcjotj'],India,If any such child is identified by your organisation kindly inform  MinistryWCD or concerned state officials All states including district administration are dedicating their efforts towards supporting children in need  Alternatively   NCPCR  can also be alerted  https   t co T4gwqcjotj,2021-04-29 13:00:00,,
511,hi,smritiirani,130104041,True,1387719209967398914,"कोरोना के ख़िलाफ़ लड़ाई में अमेठी को मज़बूती प्रदान करने हेतु जनपद में टेस्टिंग लैब की सुविधा अनुमोदित करने के लिए CM @myogiadityanath जी व प्रदेश सरकार का हार्दिक धन्यवाद।

अमेठी में स्थापित होने वाली इस लैब से रायबरेली, सुल्तानपुर, प्रतापगढ़ और आसपास के ज़िलों को भी लाभ मिलेगा।",[],[],['myogiadityanath'],[],India,,2021-04-29 11:00:00,कोरोना के ख़िलाफ़ लड़ाई में अमेठी को मज़बूती प्रदान करने हेतु जनपद में टेस्टिंग लैब की सुविधा अनुमोदित करने के लिए CM  myogiadityanath जी व प्रदेश सरकार का हार्दिक धन्यवाद।अमेठी में स्थापित होने वाली इस लैब से रायबरेली  सुल्तानपुर  प्रतापगढ़ और आसपास के ज़िलों को भी लाभ मिलेगा।,
512,hi,smritiirani,130104041,True,1387718406846230528,"आज @BJP4Amethi के उन कार्यकर्ताओं के साथ बात-चीत की जो ज़िला संगठन द्वारा शुरू की गई हेल्पलाइन के माध्यम से नागरिकों की मदद कर रहे है। 

संकट की इस घड़ी में अमेठीवासियों की सेवा कर अमेठी को 'कोरोना' से सुरक्षित रखने के लिए प्रत्येक पार्टी कार्यकर्ता प्रतिबद्ध है। https://t.co/ksb34Y27PL",[],[],['BJP4Amethi'],[],India,,2021-04-29 11:00:00,आज  BJP4Amethi के उन कार्यकर्ताओं के साथ बात चीत की जो ज़िला संगठन द्वारा शुरू की गई हेल्पलाइन के माध्यम से नागरिकों की मदद कर रहे है। संकट की इस घड़ी में अमेठीवासियों की सेवा कर अमेठी को  कोरोना  से सुरक्षित रखने के लिए प्रत्येक पार्टी कार्यकर्ता प्रतिबद्ध है। https   t co ksb34Y27PL,
513,hi,smritiirani,130104041,True,1387707668270391298,आज @BJP4Amethi के पदाधिकारियों एवं वरिष्ठ कार्यकर्ताओं के साथ वीडियो कॉन्फ्रेंसिंग के जरिए कोरोना से बचाव एवं सहायता अभियान की समीक्षा कर उनका हाल जाना। https://t.co/QDUoMI0DYT,[],[],['BJP4Amethi'],[],India,,2021-04-29 10:00:00,आज  BJP4Amethi के पदाधिकारियों एवं वरिष्ठ कार्यकर्ताओं के साथ वीडियो कॉन्फ्रेंसिंग के जरिए कोरोना से बचाव एवं सहायता अभियान की समीक्षा कर उनका हाल जाना। https   t co QDUoMI0DYT,
514,en,smritiirani,130104041,True,1387707435956146176,Grateful 🙏 https://t.co/6YrR8wjQNP,['🙏'],[],[],['https://t.co/6YrR8wjQNP'],India,Grateful  https   t co 6YrR8wjQNP,2021-04-29 10:00:00,,
515,hi,smritiirani,130104041,True,1387672641042108416,"आज अमेठी जिला प्रशासन के अधिकारियों के साथ वीडियो कॉन्फ्रेंसिंग के माध्यम से कोरोना के ख़िलाफ़ चल रहे रोकथाम, राहत कार्यों एवं संसाधनों की उपलब्धता की समीक्षा की।

कोरोना के ख़िलाफ़ लड़ाई में जिला के कोरोना वॉरियर्स द्वारा उनकी अथक और निस्वार्थ सेवा के लिए उन्हें धन्यवाद दिया। https://t.co/OP0NXoycRx",[],[],[],[],India,,2021-04-29 08:00:00,आज अमेठी जिला प्रशासन के अधिकारियों के साथ वीडियो कॉन्फ्रेंसिंग के माध्यम से कोरोना के ख़िलाफ़ चल रहे रोकथाम  राहत कार्यों एवं संसाधनों की उपलब्धता की समीक्षा की।कोरोना के ख़िलाफ़ लड़ाई में जिला के कोरोना वॉरियर्स द्वारा उनकी अथक और निस्वार्थ सेवा के लिए उन्हें धन्यवाद दिया। https   t co OP0NXoycRx,
516,hi,smritiirani,130104041,True,1387408830192099331,"कोरोना वायरस संबंधी जानकारी अथवा किसी भी प्रकार की स्वास्थ्य समस्या होने की स्थिति में  अमेठीवासी तत्काल जनपद के 24×7 कंट्रोल रूम नंबर पर कॉल कर सहायता/परामर्श प्राप्त करें।

इस महामारी को रोकने में आपकी सजगता एवं सहयोग अमेठी प्रशासन के लिए अत्यंत महत्वपूर्ण है। https://t.co/WZkjSAFk74",[],[],[],[],India,,2021-04-28 14:00:00,कोरोना वायरस संबंधी जानकारी अथवा किसी भी प्रकार की स्वास्थ्य समस्या होने की स्थिति में  अमेठीवासी तत्काल जनपद के 24×7 कंट्रोल रूम नंबर पर कॉल कर सहायता परामर्श प्राप्त करें।इस महामारी को रोकने में आपकी सजगता एवं सहयोग अमेठी प्रशासन के लिए अत्यंत महत्वपूर्ण है। https   t co WZkjSAFk74,
517,hi,smritiirani,130104041,True,1387299614966095872,"कोरोना महामारी के कारण उत्पन्न इस विकट समय में अमेठीवासियों की सेवा हेतु @BJP4Amethi समर्पित है।

सहायता प्राप्त करने हेतु विधानसभा सह दिए गए इन मोबाइल नंबरों पर सही जानकारी के साथ संपर्क करें, स्थानीय स्तर पर हर संभव मदद हेतु हम प्रतिबद्ध हैं। https://t.co/x6HJrdmJor",[],[],['BJP4Amethi'],[],India,,2021-04-28 07:00:00,कोरोना महामारी के कारण उत्पन्न इस विकट समय में अमेठीवासियों की सेवा हेतु  BJP4Amethi समर्पित है।सहायता प्राप्त करने हेतु विधानसभा सह दिए गए इन मोबाइल नंबरों पर सही जानकारी के साथ संपर्क करें  स्थानीय स्तर पर हर संभव मदद हेतु हम प्रतिबद्ध हैं। https   t co x6HJrdmJor,
518,hi,smritiirani,130104041,True,1386905438839443456,"करुणा शुक्ला जी के देहांत का दुखद समाचार मिला । @BJPMahilaMorcha में हमारी प्रभारी रहीं ,वर्षों तक उनका आशीर्वाद एवं प्रेम हमने पाया । भले ही उनकी राजनीति ने नया मोड़ लिया लेकिन जो प्रेम करुणा दी ने हम सबको संगठन की राह पर दिया वो भूलना कठिन है । ईश्वर उनकी आत्मा को शांति दे 🙏",['🙏'],[],['BJPMahilaMorcha'],[],India,,2021-04-27 05:00:00,करुणा शुक्ला जी के देहांत का दुखद समाचार मिला ।  BJPMahilaMorcha में हमारी प्रभारी रहीं  वर्षों तक उनका आशीर्वाद एवं प्रेम हमने पाया । भले ही उनकी राजनीति ने नया मोड़ लिया लेकिन जो प्रेम करुणा दी ने हम सबको संगठन की राह पर दिया वो भूलना कठिन है । ईश्वर उनकी आत्मा को शांति दे ,
519,hi,smritiirani,130104041,True,1386877290676723713,"नासै रोग हरै सब पीरा ।
जपत निरंतर हनुमत बीरा ।।

हनुमान जयंती की हार्दिक शुभकामनाएं। संकट मोचन महाबली हनुमान हम सब पर अपनी कृपा दृष्टि और आशीर्वाद बनाए रखें 🙏 https://t.co/UtEiy8RDPg",['🙏'],[],[],[],India,,2021-04-27 03:00:00,नासै रोग हरै सब पीरा ।जपत निरंतर हनुमत बीरा ।।हनुमान जयंती की हार्दिक शुभकामनाएं। संकट मोचन महाबली हनुमान हम सब पर अपनी कृपा दृष्टि और आशीर्वाद बनाए रखें  https   t co UtEiy8RDPg,
520,en,smritiirani,130104041,True,1386763271835774980,Called Shashank thrice .. no response on the number shared by you in your tweet. Have alerted office of @DmAmethi &amp; @amethipolice to find and help the person in need. https://t.co/4D3Nfe2Nue,[],[],"['DmAmethi', 'amethipolice']",['https://t.co/4D3Nfe2Nue'],India,Called Shashank thrice    no response on the number shared by you in your tweet  Have alerted office of  DmAmethi  amp   amethipolice to find and help the person in need  https   t co 4D3Nfe2Nue,2021-04-26 19:00:00,,
521,en,smritiirani,130104041,True,1386705258534080514,"One Stop Centres (OSC) across 700 districts in the country have been operational throughout the pandemic to support women in distress. With support from states &amp; UTs, health &amp; life insurance pertaining to COVID has been extended to the staff engaged at the OSCs.",[],[],[],[],India,One Stop Centres  OSC  across 700 districts in the country have been operational throughout the pandemic to support women in distress  With support from states  amp  UTs  health  amp  life insurance pertaining to COVID has been extended to the staff engaged at the OSCs ,2021-04-26 16:00:00,,
522,en,smritiirani,130104041,True,1386701029652238337,"With a view to ensure safety of staff and inmates residing across various public homes for women and children in the country, @MinistryWCD has requested States/UTs to carry out regular testing at these centres to detect early symptoms &amp; prevent spread of the infection.",[],[],['MinistryWCD'],[],India,With a view to ensure safety of staff and inmates residing across various public homes for women and children in the country   MinistryWCD has requested States UTs to carry out regular testing at these centres to detect early symptoms  amp  prevent spread of the infection ,2021-04-26 15:00:00,,
523,en,smritiirani,130104041,True,1386685996536934404,Called Suman ji she said she is not from Amethi but Ayodhya . Then called Aviral he says he is not in Amethi but wants me to call Vishal . Then I call Vishal’s number incoming is unavailable on that phone. Have yet again spoken to @DmAmethi plz don’t send us in a spiral of calls. https://t.co/BK0C56fosY,[],[],['DmAmethi'],['https://t.co/BK0C56fosY'],India,Called Suman ji she said she is not from Amethi but Ayodhya   Then called Aviral he says he is not in Amethi but wants me to call Vishal   Then I call Vishal’s number incoming is unavailable on that phone  Have yet again spoken to  DmAmethi plz don’t send us in a spiral of calls  https   t co BK0C56fosY,2021-04-26 14:00:00,,
524,en,smritiirani,130104041,True,1386684574130966531,"In response to @DivyaKShandilya’s SOS call, I had called the number. Suman ji said she is from Ayodhya &amp; not Amethi. Said she has no details &amp; would want me to speak to someone else. When I asked for the number she hung up. Have alerted @DmAmethi as well to look into the issue. https://t.co/yNOB4GG29F",[],[],"['DivyaKShandilya', 'DmAmethi']",['https://t.co/yNOB4GG29F'],India,In response to  DivyaKShandilya’s SOS call  I had called the number  Suman ji said she is from Ayodhya  amp  not Amethi  Said she has no details  amp  would want me to speak to someone else  When I asked for the number she hung up  Have alerted  DmAmethi as well to look into the issue  https   t co yNOB4GG29F,2021-04-26 14:00:00,,
525,hi,smritiirani,130104041,True,1386636002924634113,"AIIMS रायबरेली में 72 घंटे के भीतर युद्धस्तर पर जाकर 50 बेड, 12 वेंटिलेटर समेत अन्य सभी आपातकाल ज़रूरी सुविधाओं वाले ‘कोविड केअर फैसिलिटी’ को प्रारंभ करने के लिए मंत्री @drharshvardhan जी का धन्यवाद।

इस कदम से आस-पास के रायबरेली जनपद की कोरोना के ख़िलाफ़ लड़ाई और मज़बूत होगी। https://t.co/LGLmC8QTca",[],[],['drharshvardhan'],[],India,,2021-04-26 11:00:00,AIIMS रायबरेली में 72 घंटे के भीतर युद्धस्तर पर जाकर 50 बेड  12 वेंटिलेटर समेत अन्य सभी आपातकाल ज़रूरी सुविधाओं वाले ‘कोविड केअर फैसिलिटी’ को प्रारंभ करने के लिए मंत्री  drharshvardhan जी का धन्यवाद।इस कदम से आस पास के रायबरेली जनपद की कोरोना के ख़िलाफ़ लड़ाई और मज़बूत होगी। https   t co LGLmC8QTca,
526,hi,smritiirani,130104041,True,1386270763544727556,"अमेठी के कोविड अस्तपाल में बुनियादी व आपातकालीन ज़रुरी सभी सुविधाओं की पर्याप्त व्यवस्था की गई है।

जिला प्रशासन और स्वास्थ्य विभाग पूरी तरह से आपकी सुरक्षा के लिए तत्पर हैं अतः किसी भी प्रकार की स्वास्थ्य समस्या होने की स्थिति में तत्काल कोविड कंट्रोल रूम संपर्क कर परामर्श लें। https://t.co/wdwmYacTkw",[],[],[],['https://t.co/wdwmYacTkw'],India,,2021-04-25 11:00:00,अमेठी के कोविड अस्तपाल में बुनियादी व आपातकालीन ज़रुरी सभी सुविधाओं की पर्याप्त व्यवस्था की गई है।जिला प्रशासन और स्वास्थ्य विभाग पूरी तरह से आपकी सुरक्षा के लिए तत्पर हैं अतः किसी भी प्रकार की स्वास्थ्य समस्या होने की स्थिति में तत्काल कोविड कंट्रोल रूम संपर्क कर परामर्श लें। https   t co wdwmYacTkw,
527,en,smritiirani,130104041,True,1386229202341482496,551 PSA Oxygen Generation Plants will be setup in districts across the country. Funds allocated by PM @narendramodi Ji under PM CARES will pave the way for availability of oxygen to public health facilities thereby strengthening our fight against Corona. https://t.co/CBgg4DKTjm,[],[],['narendramodi'],['https://t.co/CBgg4DKTjm'],India,551 PSA Oxygen Generation Plants will be setup in districts across the country  Funds allocated by PM  narendramodi Ji under PM CARES will pave the way for availability of oxygen to public health facilities thereby strengthening our fight against Corona  https   t co CBgg4DKTjm,2021-04-25 08:00:00,,
528,hi,smritiirani,130104041,True,1386199229962588161,"समस्त देशवासियों को महावीर जयंती की हार्दिक शुभकामनाएं।

सत्य, अहिंसा और सद्भाव संबंधित भगवान महावीर की शिक्षाएं एवं विचारों से हम सभी का जीवन सदैव प्रकाशित होता रहे। https://t.co/YwrIV2Tp1F",[],[],[],[],India,,2021-04-25 06:00:00,समस्त देशवासियों को महावीर जयंती की हार्दिक शुभकामनाएं।सत्य  अहिंसा और सद्भाव संबंधित भगवान महावीर की शिक्षाएं एवं विचारों से हम सभी का जीवन सदैव प्रकाशित होता रहे। https   t co YwrIV2Tp1F,
529,hi,smritiirani,130104041,True,1385559244393570305,"कोरोना के बढ़ते प्रसार के बीच देश के 80 करोड़ लोगों के लिए ₹26000 करोड़ की लागत से मई-जून माह तक मुफ्त अनाज देने की घोषणा हेतु PM @narendramodi जी का हार्दिक धन्यवाद।

लोककल्याण की दिशा में इस कदम से गरीब व जरूरतमंद लोग पोषण संबंधित अपनी ज़रूरतों को पूरा करने में सक्षम होंगे।",[],[],['narendramodi'],[],India,,2021-04-23 12:00:00,कोरोना के बढ़ते प्रसार के बीच देश के 80 करोड़ लोगों के लिए ₹26000 करोड़ की लागत से मई जून माह तक मुफ्त अनाज देने की घोषणा हेतु PM  narendramodi जी का हार्दिक धन्यवाद।लोककल्याण की दिशा में इस कदम से गरीब व जरूरतमंद लोग पोषण संबंधित अपनी ज़रूरतों को पूरा करने में सक्षम होंगे।,
