,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
435,en,False,1441080910129074176,"@fireman532 @Hannah_Katelyn @Chordgaille @LizRummy +by a specific type of virus. They are also so well vaccinated for that there aren't a thousand different strains mutating and rendering the vaccines useless over time. Also for the record, a lot of those shots you get as a kid are recommended to get one-time boosters for them+",[],[],"['fireman532', 'Hannah_Katelyn', 'Chordgaille', 'LizRummy']",[],USA, fireman532  Hannah Katelyn  Chordgaille  LizRummy  by a specific type of virus  They are also so well vaccinated for that there aren t a thousand different strains mutating and rendering the vaccines useless over time  Also for the record  a lot of those shots you get as a kid are recommended to get one time boosters for them ,2021-09-23 17:00:00
436,en,False,1441080886435401728,@1stungun @brandondarby @GeenaJagger No he isn’t.. do you ride horses? There are several other shots disputing this,[],[],"['1stungun', 'brandondarby', 'GeenaJagger']",[],USA, 1stungun  brandondarby  GeenaJagger No he isn’t   do you ride horses  There are several other shots disputing this,2021-09-23 17:00:00
437,en,False,1441080875244949507,@lilyschwarz I had to get my shots to go to kindergarten.,[],[],['lilyschwarz'],[],USA, lilyschwarz I had to get my shots to go to kindergarten ,2021-09-23 17:00:00
438,en,False,1441080852956401671,@Ihaveadisease1 @properp8 @wizkidsforever @RDGsprts @notorioustei @TheNBACentral dawg the efficiency’s. Kyrie putting up 50-40-90 while beal aint. So obviously he gonna average more if he put up more shots,[],[],"['Ihaveadisease1', 'properp8', 'wizkidsforever', 'RDGsprts', 'notorioustei', 'TheNBACentral']",[],USA, Ihaveadisease1  properp8  wizkidsforever  RDGsprts  notorioustei  TheNBACentral dawg the efficiency’s  Kyrie putting up 50 40 90 while beal aint  So obviously he gonna average more if he put up more shots,2021-09-23 17:00:00
439,en,False,1441080846610534405,@JuliRee_Mts Take shots,[],[],['JuliRee_Mts'],[],USA, JuliRee Mts Take shots,2021-09-23 17:00:00
440,en,False,1441080844752506882,@espnmma @bokamotoESPN @nickdiaz209 All these people not realizing that the Diaz bros call their own shots and the UFC will agree with anything. #NickDiazArmy,[],['NickDiazArmy'],"['espnmma', 'bokamotoESPN', 'nickdiaz209']",[],USA, espnmma  bokamotoESPN  nickdiaz209 All these people not realizing that the Diaz bros call their own shots and the UFC will agree with anything   NickDiazArmy,2021-09-23 17:00:00
441,en,False,1441080823659237377,got in the plane just to get off the plane and take shots,[],[],[],[],USA,got in the plane just to get off the plane and take shots,2021-09-23 17:00:00
442,en,False,1441080808521957385,@showey47 @JCCFCanada Go to www.commonground.catolearn about these shots thzt are NOT vacines.,[],[],"['showey47', 'JCCFCanada']",[],USA, showey47  JCCFCanada Go to www commonground catolearn about these shots thzt are NOT vacines ,2021-09-23 17:00:00
443,en,False,1441080795297239040,CDC advisers try to work out the details on booster shots (from @AP) https://t.co/QetHalXyy8,[],[],['AP'],['https://t.co/QetHalXyy8'],USA,CDC advisers try to work out the details on booster shots  from  AP  https   t co QetHalXyy8,2021-09-23 17:00:00
444,en,False,1441080786485235714,@Young_shots Criticism comes with the job!! Cohen is a big boy and can handle it,[],[],['Young_shots'],[],USA, Young shots Criticism comes with the job   Cohen is a big boy and can handle it,2021-09-23 17:00:00
445,en,False,1441080785839087618,Some of those Venkatesh Iyer shots 💉,['💉'],[],[],[],USA,Some of those Venkatesh Iyer shots ,2021-09-23 17:00:00
446,en,False,1441080777693810688,"@Mandylicious___ @LaChategris @Malcontent79 The POPE has publicly stated that Pfizer/Moderna are perfectly fine, and JnJ is ok if that's all that's available. But there are no moral concerns for mRNA shots.

Still, many Catholics are avoiding them. I work with one.",[],[],"['Mandylicious___', 'LaChategris', 'Malcontent79']",[],USA, Mandylicious     LaChategris  Malcontent79 The POPE has publicly stated that Pfizer Moderna are perfectly fine  and JnJ is ok if that s all that s available  But there are no moral concerns for mRNA shots Still  many Catholics are avoiding them  I work with one ,2021-09-23 17:00:00
447,en,True,1441080769389072386,"@Nicky_B5 @scottlincicome Stronger immune response, typically. This can also mean stronger side effects, which are usually simply the immune system doing its job. So you don't want to go too far, since it also delays peak immunity. Finding the optimal gap between shots is tricky. https://t.co/mztb55Ssmc",[],[],"['Nicky_B5', 'scottlincicome']",['https://t.co/mztb55Ssmc'],USA, Nicky B5  scottlincicome Stronger immune response  typically  This can also mean stronger side effects  which are usually simply the immune system doing its job  So you don t want to go too far  since it also delays peak immunity  Finding the optimal gap between shots is tricky  https   t co mztb55Ssmc,2021-09-23 17:00:00
448,en,True,1441080744047091747,"California offering COVID-19 booster shots to those 65 and older, others at high risk 💉 

https://t.co/BNoibYKYoJ",['💉'],[],[],['https://t.co/BNoibYKYoJ'],USA,California offering COVID 19 booster shots to those 65 and older  others at high risk  https   t co BNoibYKYoJ,2021-09-23 17:00:00
449,en,False,1441080743971540997,"A Ukrainian presidential aide is shaken up and his driver is wounded after a torrent of automatic gunfire hit their car Wednesday in what officials consider to be an assassination attempt.
https://t.co/yqkgnRWcX8",[],[],[],['https://t.co/yqkgnRWcX8'],USA,A Ukrainian presidential aide is shaken up and his driver is wounded after a torrent of automatic gunfire hit their car Wednesday in what officials consider to be an assassination attempt https   t co yqkgnRWcX8,2021-09-23 17:00:00
450,en,False,1441080738926022658,Jeannie Mai's Ex-Husband Threw Shots At Her Pregnancy Announcement! https://t.co/lTs3NvCj44,[],[],[],['https://t.co/lTs3NvCj44'],USA,Jeannie Mai s Ex Husband Threw Shots At Her Pregnancy Announcement  https   t co lTs3NvCj44,2021-09-23 17:00:00
451,en,False,1441080737814364163,@CaptinDeckerSTR It was just like getting your annual flu shots. a little sore in the arm for about a day.,[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR It was just like getting your annual flu shots  a little sore in the arm for about a day ,2021-09-23 17:00:00
452,en,False,1441080735021031425,"I got a little sick and now I have time to make shots 🤒 
. 
. 
📸Reshade 
. 
. 
#Cyberpunk2077 #ThePhotoMode #VirtualPhotography #VGPUnite #WorldofVP #ArtisticofSociety #ZarnGaming #GSVP #VPCONTEXT #TheCapturedCollective https://t.co/7KE6V9MiWu","['📸', '🤒']","['Cyberpunk2077', 'ThePhotoMode', 'VirtualPhotography', 'VGPUnite', 'WorldofVP', 'ArtisticofSociety', 'ZarnGaming', 'GSVP', 'VPCONTEXT', 'TheCapturedCollective']",[],[],USA,I got a little sick and now I have time to make shots      Reshade      Cyberpunk2077  ThePhotoMode  VirtualPhotography  VGPUnite  WorldofVP  ArtisticofSociety  ZarnGaming  GSVP  VPCONTEXT  TheCapturedCollective https   t co 7KE6V9MiWu,2021-09-23 17:00:00
453,en,False,1441080720856784897,matching shots w a milf at the airport bar 😭😭 if this isnt the path to finding a sugar mama then idk what is,['😭'],[],[],[],USA,matching shots w a milf at the airport bar  if this isnt the path to finding a sugar mama then idk what is,2021-09-23 17:00:00
454,en,False,1441080717916606464,@BaronessBruck Building the #gravitas memes ready for the close shots from the #Kamala Inauguration ...,[],"['gravitas', 'Kamala']",['BaronessBruck'],[],USA, BaronessBruck Building the  gravitas memes ready for the close shots from the  Kamala Inauguration    ,2021-09-23 17:00:00
455,en,False,1441080697746251777,@TOTWguiding @gatec1 @claringtontruth @paul_bryant @TorontoStar They sure have reasons but they are all stupid uninformed reasons. They are the ones creating the division. The majority of mature people went and got the shots as soon as they could. Because we fucking understand this will end quicker if we all get the shot.,[],[],"['TOTWguiding', 'gatec1', 'claringtontruth', 'paul_bryant', 'TorontoStar']",[],USA, TOTWguiding  gatec1  claringtontruth  paul bryant  TorontoStar They sure have reasons but they are all stupid uninformed reasons  They are the ones creating the division  The majority of mature people went and got the shots as soon as they could  Because we fucking understand this will end quicker if we all get the shot ,2021-09-23 17:00:00
456,en,False,1441080696869736451,@ImSpeaking13 Definitely Glamour Shots,[],[],['ImSpeaking13'],[],USA, ImSpeaking13 Definitely Glamour Shots,2021-09-23 17:00:00
457,en,False,1441080695628210180,Send Sav Please 😭😭😭and 3 shots https://t.co/bDxXqk1ZG1,['😭'],[],[],['https://t.co/bDxXqk1ZG1'],USA,Send Sav Please and 3 shots https   t co bDxXqk1ZG1,2021-09-23 17:00:00
458,en,False,1441080692490706957,@CaptinDeckerSTR I have had both Pfizer shots and had no side affects at all I massaged my arm where injection was that wasn’t sore either.,[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR I have had both Pfizer shots and had no side affects at all I massaged my arm where injection was that wasn’t sore either ,2021-09-23 17:00:00
459,en,False,1441080673389973505,@CaptinDeckerSTR About the same as a flu shot. Not as bad as shingles shots.,[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR About the same as a flu shot  Not as bad as shingles shots ,2021-09-23 17:00:00
460,en,True,1441080673289261056,CDC advisers try to work out the details on booster shots https://t.co/NqkDDYItfP https://t.co/M7YVkZX1ux,[],[],[],['https://t.co/NqkDDYItfP'],USA,CDC advisers try to work out the details on booster shots https   t co NqkDDYItfP https   t co M7YVkZX1ux,2021-09-23 17:00:00
461,en,False,1441080666007879682,@setisnotthere A venti iced hazelnut coffee with 2 shots of espresso pleyas,[],[],['setisnotthere'],[],USA, setisnotthere A venti iced hazelnut coffee with 2 shots of espresso pleyas,2021-09-23 17:00:00
462,en,False,1441080623746064392,@Cowler_Official Yes ptb is the issue but long shots being op is just a band aid over the actual issues of WHY it‘s so op,[],[],['Cowler_Official'],[],USA, Cowler Official Yes ptb is the issue but long shots being op is just a band aid over the actual issues of WHY it‘s so op,2021-09-23 17:00:00
463,en,False,1441080614749417474,Nah he doesn’t have cte... this guy does not need to be in the trenches anymore taking shots to the dome #NFL https://t.co/e5WlcJ0Fgg,[],['NFL'],[],['https://t.co/e5WlcJ0Fgg'],USA,Nah he doesn’t have cte    this guy does not need to be in the trenches anymore taking shots to the dome  NFL https   t co e5WlcJ0Fgg,2021-09-23 17:00:00
464,en,False,1441080608566886407,"If you're curious, I passed a lot of stones yesterday. Some today as well. I went to the dr. I got 2 shots and 2 scrips. 

Relief is on the horizon",[],[],[],[],USA,If you re curious  I passed a lot of stones yesterday  Some today as well  I went to the dr  I got 2 shots and 2 scrips  Relief is on the horizon,2021-09-23 17:00:00
465,en,False,1441080608243867653,@ImSpeaking13 Looks like one of those Glamour Shots photos.,[],[],['ImSpeaking13'],[],USA, ImSpeaking13 Looks like one of those Glamour Shots photos ,2021-09-23 17:00:00
466,en,False,1441080607602266115,"@CheriJacobus How about..""We have 100s of shots cuz there's 100s of chargeable crimes..",[],[],['CheriJacobus'],[],USA, CheriJacobus How about   We have 100s of shots cuz there s 100s of chargeable crimes  ,2021-09-23 17:00:00
467,en,False,1441080607539437569,"Turns out, requiring shots with only limited exceptions works really well. 🤷‍♂️

United Airlines say 97% of US employees have been vaccinated

https://t.co/V926T9nArO",['🤷\u200d♂️'],[],[],['https://t.co/V926T9nArO'],USA,Turns out  requiring shots with only limited exceptions works really well  United Airlines say 97  of US employees have been vaccinatedhttps   t co V926T9nArO,2021-09-23 17:00:00
468,en,False,1441080596931903491,"@thelifeofwraith @24IamTheGOAT8 Jordan cannot guard bigger players, Lebron does a decent job guarding 1 through 5 in his prime days. Jordan scores a lot coz he takes a lot more shots and that is his role in the team. Lebron's game is multifaceted. He has to score, rebound and play Point Guard.",[],[],"['thelifeofwraith', '24IamTheGOAT8']",[],USA, thelifeofwraith  24IamTheGOAT8 Jordan cannot guard bigger players  Lebron does a decent job guarding 1 through 5 in his prime days  Jordan scores a lot coz he takes a lot more shots and that is his role in the team  Lebron s game is multifaceted  He has to score  rebound and play Point Guard ,2021-09-23 17:00:00
469,en,True,1441080586022555649,CDC advisers try to work out the details on booster shots https://t.co/Hf99LajVuj,[],[],[],['https://t.co/Hf99LajVuj'],USA,CDC advisers try to work out the details on booster shots https   t co Hf99LajVuj,2021-09-23 17:00:00
470,en,False,1441080584814559234,"@Kat_Jankowski @DoodlebugWorld @Crypt0Warr10r @jenjustjen3 @AbbeyAbstract @NoortjeStorteld @ToppyEton @EmpressTrash @wondermundo @PtiteAngele @cryptoyuna @BgervillaN @PXhita @Xacoli_nft @ZiggyRay @RobotPosse @KlawMachineArt @ppdc_xyz @boxdog @ProjectDogeNFT @IslandArtNet @CocoLosoArt @CubanToast27 @Nektarios555 @Marvin_painting @Ulkamak1 @ArtventurusNft @secretlyaveryf1 @ainslie7 @FaunaTrade @cat_brown_art @Crypto_Breezy7 @a_lot_of_shots @GunslingersNFT @yuck_caps @closedeyez No problem! I truly adore these. They're wonderful! 
💙🖤💙🖤💙🖤💙","['🖤', '💙']",[],"['Kat_Jankowski', 'DoodlebugWorld', 'Crypt0Warr10r', 'jenjustjen3', 'AbbeyAbstract', 'NoortjeStorteld', 'ToppyEton', 'EmpressTrash', 'wondermundo', 'PtiteAngele', 'cryptoyuna', 'BgervillaN', 'PXhita', 'Xacoli_nft', 'ZiggyRay', 'RobotPosse', 'KlawMachineArt', 'ppdc_xyz', 'boxdog', 'ProjectDogeNFT', 'IslandArtNet', 'CocoLosoArt', 'CubanToast27', 'Nektarios555', 'Marvin_painting', 'Ulkamak1', 'ArtventurusNft', 'secretlyaveryf1', 'ainslie7', 'FaunaTrade', 'cat_brown_art', 'Crypto_Breezy7', 'a_lot_of_shots', 'GunslingersNFT', 'yuck_caps', 'closedeyez']",[],USA, Kat Jankowski  DoodlebugWorld  Crypt0Warr10r  jenjustjen3  AbbeyAbstract  NoortjeStorteld  ToppyEton  EmpressTrash  wondermundo  PtiteAngele  cryptoyuna  BgervillaN  PXhita  Xacoli nft  ZiggyRay  RobotPosse  KlawMachineArt  ppdc xyz  boxdog  ProjectDogeNFT  IslandArtNet  CocoLosoArt  CubanToast27  Nektarios555  Marvin painting  Ulkamak1  ArtventurusNft  secretlyaveryf1  ainslie7  FaunaTrade  cat brown art  Crypto Breezy7  a lot of shots  GunslingersNFT  yuck caps  closedeyez No problem  I truly adore these  They re wonderful  ,2021-09-23 17:00:00
471,en,False,1441080582012915714,"@EWErickson Yep, I’m going to take one of my Moderna shots when it’s my time. Got pfizer from the DPH when it came out for healthcare workers.",[],[],['EWErickson'],[],USA, EWErickson Yep  I’m going to take one of my Moderna shots when it’s my time  Got pfizer from the DPH when it came out for healthcare workers ,2021-09-23 17:00:00
472,en,False,1441080561938821124,"@RealSkipBayless @undisputed Oh no, no, no. Taking shots at Bilicheck isn't okay. The man got 5 rings I believe.",[],[],"['RealSkipBayless', 'undisputed']",[],USA, RealSkipBayless  undisputed Oh no  no  no  Taking shots at Bilicheck isn t okay  The man got 5 rings I believe ,2021-09-23 17:00:00
473,en,False,1441080555534098450,Hadahada shots fire nigga take that,[],[],[],[],USA,Hadahada shots fire nigga take that,2021-09-23 17:00:00
474,en,False,1441080548961570817,CEO of Moderna Says Even Young Will Need to Take Vaccine Booster Shots Indefinitely – Summit News https://t.co/sWP7Jh9RIF,[],[],[],['https://t.co/sWP7Jh9RIF'],USA,CEO of Moderna Says Even Young Will Need to Take Vaccine Booster Shots Indefinitely – Summit News https   t co sWP7Jh9RIF,2021-09-23 17:00:00
475,en,False,1441080548475146240,"@rambo_jonez the dribbling is atrocious 
bounce backs when intercepting all over the place
cant score inside box but can score 35 yard finesse shots",[],[],['rambo_jonez'],[],USA, rambo jonez the dribbling is atrocious bounce backs when intercepting all over the placecant score inside box but can score 35 yard finesse shots,2021-09-23 17:00:00
476,en,False,1441080534373842945,Man takes questionable shots all the time but won’t take the vax?! https://t.co/LlT8M6tsXM,[],[],[],['https://t.co/LlT8M6tsXM'],USA,Man takes questionable shots all the time but won’t take the vax   https   t co LlT8M6tsXM,2021-09-23 17:00:00
477,en,False,1441080515503661059,@dfsupnorth his main weakness right now is his shorter approach shots (120 and under). give him a short iron wizard to alternate shots with and they'll stomp the Euros,[],[],['dfsupnorth'],[],USA, dfsupnorth his main weakness right now is his shorter approach shots  120 and under   give him a short iron wizard to alternate shots with and they ll stomp the Euros,2021-09-23 17:00:00
478,en,False,1441080488458797057,@Vega_yanited @Vintage_Utd @jibril_deen How do title winning teams play btw? Galtier won Ligue 1 against PSG by averaging around 50% possession and less than 10 shots per game,[],[],"['Vega_yanited', 'Vintage_Utd', 'jibril_deen']",[],USA, Vega yanited  Vintage Utd  jibril deen How do title winning teams play btw  Galtier won Ligue 1 against PSG by averaging around 50  possession and less than 10 shots per game,2021-09-23 17:00:00
479,en,False,1441080472428290049,@kadidubz @neciooo_shots literally me,[],[],"['kadidubz', 'neciooo_shots']",[],USA, kadidubz  neciooo shots literally me,2021-09-23 17:00:00
480,en,False,1441080450735280139,"9/22
Apple with pb
Broccoli mac and cheese (v)
Microwave veggie lo mein 
Two shots of absinthe

I would do so much better if I stopped drinking tbh",[],[],[],[],USA,9 22Apple with pbBroccoli mac and cheese  v Microwave veggie lo mein Two shots of absintheI would do so much better if I stopped drinking tbh,2021-09-23 17:00:00
481,en,False,1441080450265485319,@rachiegreeneyez These are great shots,[],[],['rachiegreeneyez'],[],USA, rachiegreeneyez These are great shots,2021-09-23 17:00:00
482,en,False,1441080435413553157,I be at work daydreaming about back shots. Smh I need help,[],[],[],[],USA,I be at work daydreaming about back shots  Smh I need help,2021-09-23 17:00:00
483,en,False,1441080432917835776,"@DJAnarchy2 You sure do like using Ad Hominem instead of Substance in arguments. You take after your idol Mr. Robert quite well. You attempt to bully, then dehumanize, and when that fails, you throw shots in the  dark to see if one hits, have fun in the void Dollar Store Chris-Chan.",[],[],['DJAnarchy2'],[],USA, DJAnarchy2 You sure do like using Ad Hominem instead of Substance in arguments  You take after your idol Mr  Robert quite well  You attempt to bully  then dehumanize  and when that fails  you throw shots in the  dark to see if one hits  have fun in the void Dollar Store Chris Chan ,2021-09-23 17:00:00
484,en,False,1441080432641122306,"E02 of Pokemon Evolutions had some fantastic direction and storyboarding. There are so many shots that just work as amazing wallpapers. 

Lusamine looked genuinely threatening, and it did a good job of making Nebby a real character, despite in actuality being a big bat thing https://t.co/3QD0eiR4h6",[],[],[],[],USA,E02 of Pokemon Evolutions had some fantastic direction and storyboarding  There are so many shots that just work as amazing wallpapers  Lusamine looked genuinely threatening  and it did a good job of making Nebby a real character  despite in actuality being a big bat thing https   t co 3QD0eiR4h6,2021-09-23 17:00:00
485,en,False,1441080432158724101,"Half a billion more doses of vaccine are headed from the U.S. to the rest of the world—or, as President Joe Biden put it Wednesday as he convened a summit to tackle the global pandemic: For every shot given to an American, Americans are giving three shots to the world. https://t.co/BqIVERTR1Y",[],[],[],[],USA,Half a billion more doses of vaccine are headed from the U S  to the rest of the world—or  as President Joe Biden put it Wednesday as he convened a summit to tackle the global pandemic  For every shot given to an American  Americans are giving three shots to the world  https   t co BqIVERTR1Y,2021-09-23 17:00:00
486,en,False,1441080430732578818,@bergslurp @CommunistKaiju @DelilahGallo69 @Gramsci_Gang This reeks of desperation. Kindergarten shots have been fired! Sound them alarms.,[],[],"['bergslurp', 'CommunistKaiju', 'DelilahGallo69', 'Gramsci_Gang']",[],USA, bergslurp  CommunistKaiju  DelilahGallo69  Gramsci Gang This reeks of desperation  Kindergarten shots have been fired  Sound them alarms ,2021-09-23 17:00:00
487,en,False,1441080422159425550,WHERE THE SHOTS AT?!,[],[],[],[],USA,WHERE THE SHOTS AT  ,2021-09-23 17:00:00
488,en,False,1441080422088130561,@arun07101996 @HQ_Shots Climax it seems,[],[],"['arun07101996', 'HQ_Shots']",[],USA, arun07101996  HQ Shots Climax it seems,2021-09-23 17:00:00
489,en,False,1441080411145351169,I can’t even knock Bron when I play with lil kids I be blocking the shit outta their shots #NoEasyBuckets #EverythingEarned https://t.co/Pns5Ioqj9j,[],"['NoEasyBuckets', 'EverythingEarned']",[],['https://t.co/Pns5Ioqj9j'],USA,I can’t even knock Bron when I play with lil kids I be blocking the shit outta their shots  NoEasyBuckets  EverythingEarned https   t co Pns5Ioqj9j,2021-09-23 17:00:00
490,en,False,1441080408775565312,"@CaptinDeckerSTR I had my shots then took a shower and a nap, my only symptoms were a sore arm, aches, and tiredness. And I have those last two most of the time anyway!",[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR I had my shots then took a shower and a nap  my only symptoms were a sore arm  aches  and tiredness  And I have those last two most of the time anyway ,2021-09-23 17:00:00
491,en,False,1441080389003513856,@PJINTHEGARDEN Awesome shots!!!,[],[],['PJINTHEGARDEN'],[],USA, PJINTHEGARDEN Awesome shots   ,2021-09-23 17:00:00
492,en,False,1441080377494306823,@CaptinDeckerSTR I felt a little tired the day after both shots.,[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR I felt a little tired the day after both shots ,2021-09-23 17:00:00
493,en,False,1441080375720259591,@mikigalic_ @xLilscrappy Hit your kraber shots nerd,[],[],"['mikigalic_', 'xLilscrappy']",[],USA, mikigalic   xLilscrappy Hit your kraber shots nerd,2021-09-23 17:00:00
494,en,False,1441080372872155137,@arobin0888 @GioJo_cato @armax_haha @rocketoni @marvel_shots Maybe we should just all agree that IW Thor and Thor when he gets the Odin force &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; Carol in Binary mode,[],[],"['arobin0888', 'GioJo_cato', 'armax_haha', 'rocketoni', 'marvel_shots']",[],USA, arobin0888  GioJo cato  armax haha  rocketoni  marvel shots Maybe we should just all agree that IW Thor and Thor when he gets the Odin force  gt  gt  gt  gt  gt  gt  gt  gt  Carol in Binary mode,2021-09-23 17:00:00
495,en,False,1441080356212510726,"In these opening shifts, Salavat are competing with the initiative, they’re keeping the puck in our zone effectively and unleashing several dangerous shots from the blue line. We’re opting for a cautious approach so far, we don’t need any unnecessary mistakes in defence #hcSKA",[],['hcSKA'],[],[],USA,In these opening shifts  Salavat are competing with the initiative  they’re keeping the puck in our zone effectively and unleashing several dangerous shots from the blue line  We’re opting for a cautious approach so far  we don’t need any unnecessary mistakes in defence  hcSKA,2021-09-23 17:00:00
496,en,False,1441080343021461505,"@angela4LNCChair And now the pharmaceutical companies are getting rid of those ""flu shots"" they've been hawking for the last 10 years or so.  And they want to make it mandatory and ""free""...",[],[],['angela4LNCChair'],[],USA, angela4LNCChair And now the pharmaceutical companies are getting rid of those  flu shots  they ve been hawking for the last 10 years or so   And they want to make it mandatory and  free    ,2021-09-23 17:00:00
497,en,False,1441080333265354754,"We are loving your photos in the #ProductCon photobooth! Share your beautiful shots with us 👇
We hear there is a prize waiting for the best one 👀
Get your model face ready: https://t.co/YioHrPVYqK
#ProductEvents #ProdMgmt https://t.co/5FZExbkFGR","['👇', '👀']","['ProductCon', 'ProductEvents', 'ProdMgmt']",[],['https://t.co/YioHrPVYqK'],USA,We are loving your photos in the  ProductCon photobooth  Share your beautiful shots with us We hear there is a prize waiting for the best one Get your model face ready  https   t co YioHrPVYqK ProductEvents  ProdMgmt https   t co 5FZExbkFGR,2021-09-23 17:00:00
498,en,False,1441080329800798216,"@CaptinDeckerSTR @cain_wtf My partner and I both got the Moderna shots and had basically the same experience: first shot made out arms pretty sore and a little weak for a few days, second shot was the same but not as severe and didn't last as long. First one also gave mild body aches/some fatigue too.",['xp'],[],"['CaptinDeckerSTR', 'cain_wtf']",[],USA, CaptinDeckerSTR  cain wtf My partner and I both got the Moderna shots and had basically the same eerience  first shot made out arms pretty sore and a little weak for a few days  second shot was the same but not as severe and didn t last as long  First one also gave mild body aches some fatigue too ,2021-09-23 17:00:00
499,en,False,1441080329465442304,@faik_fr @RollCaskettDLN @nocontxtsonic You even see the grave in one of the shots with Shadow,[],[],"['faik_fr', 'RollCaskettDLN', 'nocontxtsonic']",[],USA, faik fr  RollCaskettDLN  nocontxtsonic You even see the grave in one of the shots with Shadow,2021-09-23 17:00:00
500,en,False,1441080329431699459,Wait until people with booster shots start shaming people who only got the first wave of shots 🙄,['🙄'],[],[],[],USA,Wait until people with booster shots start shaming people who only got the first wave of shots ,2021-09-23 17:00:00
501,en,False,1441080322821660676,@MakiItohSimp142 @TranquiloClubYT Images like these are the 21st century equivalent of Silverdome crowd shots from WM3,[],[],"['MakiItohSimp142', 'TranquiloClubYT']",[],USA, MakiItohSimp142  TranquiloClubYT Images like these are the 21st century equivalent of Silverdome crowd shots from WM3,2021-09-23 17:00:00
502,en,False,1441080317956300803,"@laineeonfilm ""back shots"" https://t.co/mjJ0vwbzQT",[],[],['laineeonfilm'],[],USA, laineeonfilm  back shots  https   t co mjJ0vwbzQT,2021-09-23 17:00:00
503,en,False,1441080305612382209,"@marvel_shots Men are so butt hurt that a woman is one of the strongest avengers. It’s honestly lame at this point. Look she’s strong, the end. Women can be physically strong…also you can tell who has read the comics and who is a movie fanboy.",[],[],['marvel_shots'],[],USA, marvel shots Men are so butt hurt that a woman is one of the strongest avengers  It’s honestly lame at this point  Look she’s strong  the end  Women can be physically strong…also you can tell who has read the comics and who is a movie fanboy ,2021-09-23 17:00:00
504,en,False,1441080281251803138,@ImSpeaking13 Sadly we all had these Glamour Shots done back then. We all have embarrassing feather pics. In the south you were shamed until you did them.,[],[],['ImSpeaking13'],[],USA, ImSpeaking13 Sadly we all had these Glamour Shots done back then  We all have embarrassing feather pics  In the south you were shamed until you did them ,2021-09-23 17:00:00
505,en,False,1441080277917265924,"At #CDC #ACIP, a public speaker/transplant recipient addresses the ""among others"" in #FDA statement about authorization for $PFE $BNTX #COVID19 vaccine booster shots. She says those ""others"" should include family members/caregivers for immunocompromised. 
https://t.co/b1ZoLxivBY",[],"['CDC', 'ACIP', 'FDA', 'COVID19']",[],['https://t.co/b1ZoLxivBY'],USA,At  CDC  ACIP  a public speaker transplant recipient addresses the  among others  in  FDA statement about authorization for  PFE  BNTX  COVID19 vaccine booster shots  She says those  others  should include family members caregivers for immunocompromised  https   t co b1ZoLxivBY,2021-09-23 17:00:00
506,en,False,1441080277736902659,"Ox seems to get a free pass when I find Naby alot more useful. Even if Naby's lost his speed he can still fill Gini' shoes (when fit). What does Ox bring to the squad? When he comes on zero end product, cross never clears 1st man
&amp; no power in his shots, just vibes. #Liverpool https://t.co/GN2LRvfRgy",[],['Liverpool'],[],['https://t.co/GN2LRvfRgy'],USA,Ox seems to get a free pass when I find Naby alot more useful  Even if Naby s lost his speed he can still fill Gini  shoes  when fit   What does Ox bring to the squad  When he comes on zero end product  cross never clears 1st man amp  no power in his shots  just vibes   Liverpool https   t co GN2LRvfRgy,2021-09-23 17:00:00
507,en,False,1441080266915680257,"1.45 - 2.10 

Kjr oru 3 seconds,last la oru 10 seconds

Vinay and villian voice over 
Thn love shots
Oru 4 to 5 fast cuts with blinking effect
Last sk gun shot or knife throw pannitu anga irundhu doctor title then rel date 

#DoctorTrailer https://t.co/P8j5vJpkXK",[],['DoctorTrailer'],[],['https://t.co/P8j5vJpkXK'],USA,1 45   2 10 Kjr oru 3 seconds last la oru 10 secondsVinay and villian voice over Thn love shotsOru 4 to 5 fast cuts with blinking effectLast sk gun shot or knife throw pannitu anga irundhu doctor title then rel date  DoctorTrailer https   t co P8j5vJpkXK,2021-09-23 17:00:00
508,en,False,1441080253896658945,I need a few shots of tequila ahora,[],[],[],[],USA,I need a few shots of tequila ahora,2021-09-23 17:00:00
509,en,False,1441080241527554054,@MattFUTTrading Finesse shots from the edge of the box. Be patient and the space will open. Also it's just a matter of people finding out what skill moves are good in what situation. Too often the fifa community wants the answers to the meta instantly. The fun part is figuring it out.,[],[],['MattFUTTrading'],[],USA, MattFUTTrading Finesse shots from the edge of the box  Be patient and the space will open  Also it s just a matter of people finding out what skill moves are good in what situation  Too often the fifa community wants the answers to the meta instantly  The fun part is figuring it out ,2021-09-23 17:00:00
510,en,False,1441080238209843210,@tbslcanyon MY BABYYYYY I LOVE U FOREVER!!! i will take plenty of shots for you &lt;3,[],[],['tbslcanyon'],[],USA, tbslcanyon MY BABYYYYY I LOVE U FOREVER    i will take plenty of shots for you  lt 3,2021-09-23 17:00:00
