,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date,text_hi
183,en,nsitharaman,58243368,True,1403174956154769418,"“The national coverage for the first dose among health care workers is over 82 per cent, with 18 states including Punjab, Maharashtra, Haryana, Tamil Nadu, Delhi and Assam lagging.” ⁦@MoHFW_INDIA⁩  https://t.co/vjkMHStn4p",[],[],['MoHFW_INDIA'],['https://t.co/vjkMHStn4p'],India,“The national coverage for the first dose among health care workers is over 82 per cent  with 18 states including Punjab  Maharashtra  Haryana  Tamil Nadu  Delhi and Assam lagging ” ⁦ MoHFW INDIA⁩  https   t co vjkMHStn4p,2021-06-11 02:00:00,
184,en,nsitharaman,58243368,True,1403172121858084864,“…critics… need to do some soul-searching…they bear part of the responsibility for the misery inflicted on citizens by the earlier derailment.” ⁦@APanagariya⁩  https://t.co/QiCjHChC3r,[],[],['APanagariya'],['https://t.co/QiCjHChC3r'],India,“…critics… need to do some soul searching…they bear part of the responsibility for the misery inflicted on citizens by the earlier derailment ” ⁦ APanagariya⁩  https   t co QiCjHChC3r,2021-06-11 02:00:00,
185,en,nsitharaman,58243368,True,1402539703815925761,"Revenue Deficit Grant of ₹ 9871 crore released to 17 States.

Total Revenue Deficit Grant of ₹ 29,613 crore released to States in last 3 months. https://t.co/2jSXNHV8Sd",[],[],[],['https://t.co/2jSXNHV8Sd'],India,Revenue Deficit Grant of ₹ 9871 crore released to 17 States Total Revenue Deficit Grant of ₹ 29 613 crore released to States in last 3 months  https   t co 2jSXNHV8Sd,2021-06-09 08:00:00,
186,en,nsitharaman,58243368,True,1402262693495590919,"Former Karnataka minister Shri. C.M.Udasi is no more. A senior karyakarta of @BJP4Karnataka, Shri Udasi was known as an affable leader.
My condolences to his family, friends and all followers. @BJP4India",[],[],"['BJP4Karnataka', 'BJP4India']",[],India,Former Karnataka minister Shri  C M Udasi is no more  A senior karyakarta of  BJP4Karnataka  Shri Udasi was known as an affable leader My condolences to his family  friends and all followers   BJP4India,2021-06-08 14:00:00,
187,en,nsitharaman,58243368,True,1402147151606476801,"The much awaited e-filing portal 2.0 was launched last night 20:45hrs.

I see in my TL grievances and glitches.

Hope @Infosys &amp; @NandanNilekani will not let down our taxpayers in the quality of service being provided.

Ease in compliance for the taxpayer should be our priority. https://t.co/iRtyKaURLc",['xp'],[],"['Infosys', 'NandanNilekani']",['https://t.co/iRtyKaURLc'],India,The much awaited e filing portal 2 0 was launched last night 20 45hrs I see in my TL grievances and glitches Hope  Infosys  amp   NandanNilekani will not let down our taayers in the quality of service being provided Ease in compliance for the taayer should be our priority  https   t co iRtyKaURLc,2021-06-08 06:00:00,
188,en,nsitharaman,58243368,True,1402074292418867206,"The much awaited e-Filing portal 2.0 went live at 20:45 hrs yesterday. An important milestone to make the compliance experience more taxpayer friendly.

In the service of the nation. https://t.co/DcAPZkl52C",['xp'],[],[],['https://t.co/DcAPZkl52C'],India,The much awaited e Filing portal 2 0 went live at 20 45 hrs yesterday  An important milestone to make the compliance eerience more taayer friendly In the service of the nation  https   t co DcAPZkl52C,2021-06-08 01:00:00,
189,en,nsitharaman,58243368,True,1401587186235969536,"Congratulations and good wishes to Smt. Manni Konyak on being elected as Secretary of the Village Development Board. 

First woman from district Mon to be elected for such post. 

Mon is a beautiful district in beautiful Nagaland.

@Neiphiu_Rio @DrJitendraSingh @PIBDoNER https://t.co/T9qliKw59z",[],[],"['Neiphiu_Rio', 'DrJitendraSingh', 'PIBDoNER']",['https://t.co/T9qliKw59z'],India,Congratulations and good wishes to Smt  Manni Konyak on being elected as Secretary of the Village Development Board  First woman from district Mon to be elected for such post  Mon is a beautiful district in beautiful Nagaland  Neiphiu Rio  DrJitendraSingh  PIBDoNER https   t co T9qliKw59z,2021-06-06 17:00:00,
190,en,nsitharaman,58243368,True,1401579509904674823,"“If the mindset is to halt Government functioning and the public work for strange sentimental reasons and reason driven by hostility to the present regime,then we better be prepared for a moribund economy and a general decay.”Sachin Shridhar. #CentralVista https://t.co/GyNfPaPykj",[],['CentralVista'],[],['https://t.co/GyNfPaPykj'],India,“If the mindset is to halt Government functioning and the public work for strange sentimental reasons and reason driven by hostility to the present regime then we better be prepared for a moribund economy and a general decay ”Sachin Shridhar   CentralVista https   t co GyNfPaPykj,2021-06-06 17:00:00,
191,en,nsitharaman,58243368,True,1401169258642505733,"“...under PMJJBY...since the beginning of the pandemic i.e., 1st April 2020 onwards till date, 1.2 lakh claims have been paid amounting to Rs. 2,403 crore...”

⁦@DFS_India⁩ ⁦@FinMinIndia⁩

#PMJeevanJyotiBimaYojana  ₹330/yr premium. https://t.co/IUt8E3Tk7a",[],['PMJeevanJyotiBimaYojana'],"['DFS_India', 'FinMinIndia']",['https://t.co/IUt8E3Tk7a'],India,“   under PMJJBY   since the beginning of the pandemic i e   1st April 2020 onwards till date  1 2 lakh claims have been paid amounting to Rs  2 403 crore   ”⁦ DFS India⁩ ⁦ FinMinIndia⁩ PMJeevanJyotiBimaYojana  ₹330 yr premium  https   t co IUt8E3Tk7a,2021-06-05 13:00:00,
192,en,nsitharaman,58243368,True,1401016339158888448,"This is shocking. Would urge CM @MamataOfficial to see that ALL citizens in West Bengal are protected and not ostracised or denied the basics. Otherwise, a true shame. https://t.co/RnHYo6J6xN",[],[],['MamataOfficial'],['https://t.co/RnHYo6J6xN'],India,This is shocking  Would urge CM  MamataOfficial to see that ALL citizens in West Bengal are protected and not ostracised or denied the basics  Otherwise  a true shame  https   t co RnHYo6J6xN,2021-06-05 03:00:00,
193,en,nsitharaman,58243368,True,1401008886497222657,"Punjab govt makes profit on vaccines.
@INCIndia never fails the scam test.⁩
“The government is alleged to have sold doses of Covaxin, procured for Rs 400, to private health facilities for Rs 1,060. Private hospitals then charged people Rs 1,560 a shot.” https://t.co/kenrlzALEM",[],[],['INCIndia'],['https://t.co/kenrlzALEM'],India,Punjab govt makes profit on vaccines  INCIndia never fails the scam test ⁩“The government is alleged to have sold doses of Covaxin  procured for Rs 400  to private health facilities for Rs 1 060  Private hospitals then charged people Rs 1 560 a shot ” https   t co kenrlzALEM,2021-06-05 03:00:00,
194,en,nsitharaman,58243368,True,1400289811747905539,"“The history of FDI...first happened after...1991
⁩...2014, we are in the second phase of our FDI history...a far more mature phase...investors are noticing the depth of...India story, the longevity...than just the opportunity.” ⁦@HindolSengupta⁩  https://t.co/4PKJCC8yZx",[],[],['HindolSengupta'],['https://t.co/4PKJCC8yZx'],India,“The history of FDI   first happened after   1991⁩   2014  we are in the second phase of our FDI history   a far more mature phase   investors are noticing the depth of   India story  the longevity   than just the opportunity ” ⁦ HindolSengupta⁩  https   t co 4PKJCC8yZx,2021-06-03 03:00:00,
195,en,nsitharaman,58243368,True,1399582993962864643,Hyderabad Customs expeditiously cleared the 3rd and the largest shipment of 56.6 MT of Sputnik Vaccines. https://t.co/wmmJQDqzMm,['xp'],[],[],['https://t.co/wmmJQDqzMm'],India,Hyderabad Customs eeditiously cleared the 3rd and the largest shipment of 56 6 MT of Sputnik Vaccines  https   t co wmmJQDqzMm,2021-06-01 04:00:00,
196,en,nsitharaman,58243368,True,1399197677489778689,"“They said, I will not take it, that is Modi’s vaccine, that’s BJP vaccine”. Today, you are saying, “Oh, where is the vaccine?” Be consistent. You want it or you don’t want it? Make up your mind.”

Interview in ⁦@timesofindia⁩  https://t.co/1kBpiSDi5s",[],[],['timesofindia'],['https://t.co/1kBpiSDi5s'],India,“They said  I will not take it  that is Modi’s vaccine  that’s BJP vaccine”  Today  you are saying  “Oh  where is the vaccine ” Be consistent  You want it or you don’t want it  Make up your mind ”Interview in ⁦ timesofindia⁩  https   t co 1kBpiSDi5s,2021-05-31 03:00:00,
197,en,nsitharaman,58243368,True,1398932253816758279,"Seven years and the journey towards development, captured in 15 topics, interalia, which include social empowerment, women, farmers, North East, taking development to the poor and fighting #Covid. 

Please read #VikasYatra

#7YearsofSeva  https://t.co/HZ2crqI9Z5",[],"['Covid', 'VikasYatra', '7YearsofSeva']",[],['https://t.co/HZ2crqI9Z5'],India,Seven years and the journey towards development  captured in 15 topics  interalia  which include social empowerment  women  farmers  North East  taking development to the poor and fighting  Covid  Please read  VikasYatra 7YearsofSeva  https   t co HZ2crqI9Z5,2021-05-30 09:00:00,
198,en,nsitharaman,58243368,True,1398927881913307138,"Submitting himself to a role of  #PradhanSevak, since seven years @PMOIndia has led from the front for #antyodaya #SabkaSaathSabkaVikasSabkaVishwas manifests in #Ujjwala, #Jandhan, #OROP, #SwachhBharat, #KisanSamman, #AyushmanBharat, all for #AtmanirbharBharat 

#7YearsOfSeva",[],"['PradhanSevak', 'antyodaya', 'SabkaSaathSabkaVikasSabkaVishwas', 'Ujjwala', 'Jandhan', 'OROP', 'SwachhBharat', 'KisanSamman', 'AyushmanBharat', 'AtmanirbharBharat', '7YearsOfSeva']",['PMOIndia'],[],India,Submitting himself to a role of   PradhanSevak  since seven years  PMOIndia has led from the front for  antyodaya  SabkaSaathSabkaVikasSabkaVishwas manifests in  Ujjwala   Jandhan   OROP   SwachhBharat   KisanSamman   AyushmanBharat  all for  AtmanirbharBharat  7YearsOfSeva,2021-05-30 09:00:00,
199,en,nsitharaman,58243368,True,1398889252776071171,"ECLGS 4.0 to cover setting up on-site oxygen generation plants.

Civil Aviation sector to be eligible.

Validity of ECLGS extended to 30.09.2021 or till guarantees for an amount of Rs.3 lakh crore are issued.

Disbursement permitted up to 31 Dec 21.  https://t.co/lfCccwXRxQ",[],[],[],['https://t.co/lfCccwXRxQ'],India,ECLGS 4 0 to cover setting up on site oxygen generation plants Civil Aviation sector to be eligible Validity of ECLGS extended to 30 09 2021 or till guarantees for an amount of Rs 3 lakh crore are issued Disbursement permitted up to 31 Dec 21   https   t co lfCccwXRxQ,2021-05-30 06:00:00,
200,en,nsitharaman,58243368,True,1398322663206965250,A state ravaged by a cyclone has the @PMOIndia visiting to help provide relief. CM and PM are constitutional positions that serve the people of India. @MamataOfficial’s conduct today has undermined the dignity of both the offices. A disservice to the people of Bengal. https://t.co/lPTUdbnhY5,[],[],"['PMOIndia', 'MamataOfficial']",[],India,A state ravaged by a cyclone has the  PMOIndia visiting to help provide relief  CM and PM are constitutional positions that serve the people of India   MamataOfficial’s conduct today has undermined the dignity of both the offices  A disservice to the people of Bengal  https   t co lPTUdbnhY5,2021-05-28 17:00:00,
201,en,nsitharaman,58243368,True,1397963332758372355,"This issue arising out of Dr. VK Paul’s comments in the @NITIAayog press note, has been clarified in my reply tweet a few hours ago. Please see for your quick reference: https://t.co/PCTRGSET0l cc: @autumnshade https://t.co/6vKfewDTUb",[],[],"['NITIAayog', 'autumnshade']","['https://t.co/PCTRGSET0l', 'https://t.co/6vKfewDTUb']",India,This issue arising out of Dr  VK Paul’s comments in the  NITIAayog press note  has been clarified in my reply tweet a few hours ago  Please see for your quick reference  https   t co PCTRGSET0l cc   autumnshade https   t co 6vKfewDTUb,2021-05-27 17:00:00,
202,en,nsitharaman,58243368,True,1397957875331330051,"GoI approves financial assistance to 67 families of journalists who lost their lives to Covid-19.

Each family to get Rs 5 lakhs under Journalist Welfare Scheme of I&amp;B Ministry.

JWS meetings to be held weekly for speedy approvals of applications. https://t.co/5eNs0dJMxP",[],[],[],['https://t.co/5eNs0dJMxP'],India,GoI approves financial assistance to 67 families of journalists who lost their lives to Covid 19 Each family to get Rs 5 lakhs under Journalist Welfare Scheme of I amp B Ministry JWS meetings to be held weekly for speedy approvals of applications  https   t co 5eNs0dJMxP,2021-05-27 17:00:00,
203,en,nsitharaman,58243368,True,1397876780556439557,Dr V K Paul of @NITIAayog  has given further clarification. See this and the thread                  https://t.co/Lqe7y5lKnb https://t.co/3Ja6hgu2Tz,[],[],['NITIAayog'],"['https://t.co/Lqe7y5lKnb', 'https://t.co/3Ja6hgu2Tz']",India,Dr V K Paul of  NITIAayog  has given further clarification  See this and the thread                  https   t co Lqe7y5lKnb https   t co 3Ja6hgu2Tz,2021-05-27 11:00:00,
204,en,nsitharaman,58243368,True,1397853319725391877,"As of now,no country in the world is giving vaccines to children. 

WHO has no recommendation on vaccinating children.

Trials on children in India are going to begin soon.

The decision is to be taken by scientists after data is available based on trials. https://t.co/Ib7iz5XP6t",['XP'],[],[],['https://t.co/Ib7iz5XP6t'],India,As of now no country in the world is giving vaccines to children  WHO has no recommendation on vaccinating children Trials on children in India are going to begin soon The decision is to be taken by scientists after data is available based on trials  https   t co Ib7iz56t,2021-05-27 10:00:00,
205,en,nsitharaman,58243368,True,1397850865633878017,"GoI is allotting...vaccines to the states as per agreed guidelines. 
In fact, states are...being informed in advance of the vaccine availability.
In the non-GoI channel, states are getting 25% of the doses and private hospitals are getting 25% doses.
 https://t.co/Ib7iz5XP6t",['XP'],[],[],['https://t.co/Ib7iz5XP6t'],India,GoI is allotting   vaccines to the states as per agreed guidelines  In fact  states are   being informed in advance of the vaccine availability In the non GoI channel  states are getting 25  of the doses and private hospitals are getting 25  doses  https   t co Ib7iz56t,2021-05-27 10:00:00,
206,en,nsitharaman,58243368,True,1397847366049230851,"“Health is a state subject &amp; the liberalised vaccine policy was a result of the incessant requests being made by the states to give states more power.
...vaccines are in short supply in the world and it is not easy to procure them at short notice.”Dr Paul. https://t.co/Ib7iz5XP6t",['XP'],[],[],['https://t.co/Ib7iz5XP6t'],India,“Health is a state subject  amp  the liberalised vaccine policy was a result of the incessant requests being made by the states to give states more power    vaccines are in short supply in the world and it is not easy to procure them at short notice ”Dr Paul  https   t co Ib7iz56t,2021-05-27 09:00:00,
207,en,nsitharaman,58243368,True,1397844658793877505,"GoI is funding vaccine manufacturers, giving them quick approvals, ramping up production, and bringing foreign vaccines to India. 

The vaccine procured by the Centre is supplied WHOLLY to the states for free administration to people.   https://t.co/Ib7iz5GeeV",[],[],[],['https://t.co/Ib7iz5GeeV'],India,GoI is funding vaccine manufacturers  giving them quick approvals  ramping up production  and bringing foreign vaccines to India  The vaccine procured by the Centre is supplied WHOLLY to the states for free administration to people    https   t co Ib7iz5GeeV,2021-05-27 09:00:00,
208,en,nsitharaman,58243368,True,1397843137003868164,"GoI is supporting efforts of ⁦@ZydusUniverse⁩, BioE, and Gennova for their respective indigenous vaccines through liberal funding under Covid Suraksha Scheme.

⁦@BharatBiotech⁩ single dose intranasal vaccine is proceeding well with GoI funding. https://t.co/Ib7iz5XP6t",['XP'],[],"['ZydusUniverse', 'BharatBiotech']",['https://t.co/Ib7iz5XP6t'],India,GoI is supporting efforts of ⁦ ZydusUniverse⁩  BioE  and Gennova for their respective indigenous vaccines through liberal funding under Covid Suraksha Scheme ⁦ BharatBiotech⁩ single dose intranasal vaccine is proceeding well with GoI funding  https   t co Ib7iz56t,2021-05-27 09:00:00,
209,en,nsitharaman,58243368,True,1397837696437915648,"Encouraged by GoI, ⁦@SerumInstIndia⁩ is ramping up Covishield production of 6.5 crore doses/month to 11.0 crore doses/month. Partnering with Russia, GoI is ensuring manufacturing of Sputnik by 6 companies coordinated by ⁦@drreddys⁩ . https://t.co/Ib7iz5XP6t",['XP'],[],"['SerumInstIndia', 'drreddys']",['https://t.co/Ib7iz5XP6t'],India,Encouraged by GoI  ⁦ SerumInstIndia⁩ is ramping up Covishield production of 6 5 crore doses month to 11 0 crore doses month  Partnering with Russia  GoI is ensuring manufacturing of Sputnik by 6 companies coordinated by ⁦ drreddys⁩   https   t co Ib7iz56t,2021-05-27 09:00:00,
210,en,nsitharaman,58243368,True,1397830289624162304,"GoI has proactively eased entry of vaccines approved by US FDA, EMA, UK's MHRA and Japan's PMDA, and WHO's Emergency Use Listing into India in April.

No application of any foreign manufacturer for approval is pending with the drugs controller. https://t.co/Ib7iz5XP6t",['XP'],[],[],['https://t.co/Ib7iz5XP6t'],India,GoI has proactively eased entry of vaccines approved by US FDA  EMA  UK s MHRA and Japan s PMDA  and WHO s Emergency Use Listing into India in April No application of any foreign manufacturer for approval is pending with the drugs controller  https   t co Ib7iz56t,2021-05-27 08:00:00,
211,en,nsitharaman,58243368,True,1397827780679659522,"As soon as Pfizer indicated vaxx availability, GoI and the company are working together for the earliest possible import of the vaccine.

We reiterate our request to all international vaccine makers to come and make in India – for India and for the world. https://t.co/Ib7iz5XP6t",['XP'],[],[],['https://t.co/Ib7iz5XP6t'],India,As soon as Pfizer indicated vaxx availability  GoI and the company are working together for the earliest possible import of the vaccine We reiterate our request to all international vaccine makers to come and make in India – for India and for the world  https   t co Ib7iz56t,2021-05-27 08:00:00,
212,en,nsitharaman,58243368,True,1397826988417568769,"Multiple rounds of discussions happened with Pfizer,J&amp;J &amp; Moderna. Govt offered all assistance to have them supply and/or manufacture their vaccines in India. Russia already sent 2 tranches of vaxx &amp; transferred tech to our companies. Starting
p/n soon. https://t.co/Ib7iz5XP6t",['XP'],[],[],['https://t.co/Ib7iz5XP6t'],India,Multiple rounds of discussions happened with Pfizer J amp J  amp  Moderna  Govt offered all assistance to have them supply and or manufacture their vaccines in India  Russia already sent 2 tranches of vaxx  amp  transferred tech to our companies  Startingp n soon  https   t co Ib7iz56t,2021-05-27 08:00:00,
213,en,nsitharaman,58243368,True,1397818226759790594,"Dr Vinod Paul, Member (Health), @NITIAayog, answers oft-asked questions with facts on issues such as vaccines, COVID management in the Centre-states context etc.

Pointed, clear and informative.
@MoHFW_INDIA @PIB_India https://t.co/ugVD1tjn6w",[],[],"['NITIAayog', 'MoHFW_INDIA', 'PIB_India']",[],India,Dr Vinod Paul  Member  Health    NITIAayog  answers oft asked questions with facts on issues such as vaccines  COVID management in the Centre states context etc Pointed  clear and informative  MoHFW INDIA  PIB India https   t co ugVD1tjn6w,2021-05-27 08:00:00,
214,en,nsitharaman,58243368,True,1396632890683789313,"“...no major country has yet achieved herd immunity. Reopenings and lockdowns have been trial-and-error experiments, proceeding at varying speeds across the globe. No one can be sure how the endgame plays out.” Ruchir Sharma.

 https://t.co/IfLJjZ7Ea4",['xp'],[],[],['https://t.co/IfLJjZ7Ea4'],India,“   no major country has yet achieved herd immunity  Reopenings and lockdowns have been trial and error eeriments  proceeding at varying speeds across the globe  No one can be sure how the endgame plays out ” Ruchir Sharma  https   t co IfLJjZ7Ea4,2021-05-24 01:00:00,
215,en,nsitharaman,58243368,True,1395980369741029377,"“...Covid  vaccination is under emergency use authorisation...This is not akin to the door-to-door immunisation programme we are now familiar with for long known diseases such as polio.” Dr. P.K Mishra, Principal Secretary to ⁦@PMOIndia⁩. https://t.co/Mw5IWKEp2Q",[],[],['PMOIndia'],['https://t.co/Mw5IWKEp2Q'],India,“   Covid  vaccination is under emergency use authorisation   This is not akin to the door to door immunisation programme we are now familiar with for long known diseases such as polio ” Dr  P K Mishra  Principal Secretary to ⁦ PMOIndia⁩  https   t co Mw5IWKEp2Q,2021-05-22 06:00:00,
216,en,nsitharaman,58243368,True,1395979209072267264,"“We must recognize that Covid vaccination is under emergency use authorization, requiring vaccination supply chains, local infrastructure and equipment, trained medical manpower and links with Adverse Events Following Immunisation (AEFI) reporting.” https://t.co/Mw5IWKEp2Q",[],[],[],['https://t.co/Mw5IWKEp2Q'],India,“We must recognize that Covid vaccination is under emergency use authorization  requiring vaccination supply chains  local infrastructure and equipment  trained medical manpower and links with Adverse Events Following Immunisation  AEFI  reporting ” https   t co Mw5IWKEp2Q,2021-05-22 06:00:00,
217,en,nsitharaman,58243368,True,1395978751528235013,"“18 Cr vaccinations have been done in India, the 3rd highest globally..., &amp; the fastest in speed. This is not an ordinary number by any standards, equivalent, in terms of population, to half of USA, 1 Russia, 2.5 times UK, 7 times Australia, 35 times NZ.” https://t.co/Mw5IWKEp2Q",[],[],[],['https://t.co/Mw5IWKEp2Q'],India,“18 Cr vaccinations have been done in India  the 3rd highest globally      amp  the fastest in speed  This is not an ordinary number by any standards  equivalent  in terms of population  to half of USA  1 Russia  2 5 times UK  7 times Australia  35 times NZ ” https   t co Mw5IWKEp2Q,2021-05-22 06:00:00,
218,en,nsitharaman,58243368,True,1395974030193168384,The decrease in daily inoculation is not because of change in policy&amp; less production. In the early phase of vaccination we had thr’u regulatory approvals allowed stockpiling from before the vaccination began. That is why we were able to inoculate more... https://t.co/Mw5IWKEp2Q,[],[],[],['https://t.co/Mw5IWKEp2Q'],India,The decrease in daily inoculation is not because of change in policy amp  less production  In the early phase of vaccination we had thr’u regulatory approvals allowed stockpiling from before the vaccination began  That is why we were able to inoculate more    https   t co Mw5IWKEp2Q,2021-05-22 05:00:00,
219,en,nsitharaman,58243368,True,1395304250855415808,"“@PMOIndia...named four heritage buildings in Kolkata—the Old Belvedere House, Currency Building, Metcalfe House and Victoria Memorial Hall—as the stars of a nationwide campaign to conserve art...India will...have five ‘iconic’, international std museums.” https://t.co/ABBacfBms5",[],[],['PMOIndia'],['https://t.co/ABBacfBms5'],India,“ PMOIndia   named four heritage buildings in Kolkata—the Old Belvedere House  Currency Building  Metcalfe House and Victoria Memorial Hall—as the stars of a nationwide campaign to conserve art   India will   have five ‘iconic’  international std museums ” https   t co ABBacfBms5,2021-05-20 09:00:00,
220,en,nsitharaman,58243368,True,1395027585344569350,"“Government is committed to the welfare of farmers and will take all efforts to ensure that farmers do not have to face the brunt of price-rise” said @PMOIndia @narendramodi 

Government takes historic pro-farmer decision of hiking fertiliser subsidy.

https://t.co/m9OtLmrxxI",[],[],"['PMOIndia', 'narendramodi']",['https://t.co/m9OtLmrxxI'],India,“Government is committed to the welfare of farmers and will take all efforts to ensure that farmers do not have to face the brunt of price rise” said  PMOIndia  narendramodi Government takes historic pro farmer decision of hiking fertiliser subsidy https   t co m9OtLmrxxI,2021-05-19 15:00:00,
221,en,nsitharaman,58243368,True,1394528694773772290,"Hopefully the situation will be quickly redressed in the interest of patients.
#Ventilators need to be installed. 

#PMCares https://t.co/kOR0T8BlOO",[],"['Ventilators', 'PMCares']",[],['https://t.co/kOR0T8BlOO'],India,Hopefully the situation will be quickly redressed in the interest of patients  Ventilators need to be installed   PMCares https   t co kOR0T8BlOO,2021-05-18 06:00:00,
222,en,nsitharaman,58243368,True,1394312787564777477,"A timely and welcome step in ensuring that learning continues overcoming the challenges posed by #covid.

Appreciate the efforts taken by CM ⁦⁦@BjpBiplab⁩ and https://t.co/6ToS7Z2eSZ ⁦@Jishnu_Devvarma⁩
 https://t.co/Y8CzObUn3a",[],['covid'],"['BjpBiplab', 'Jishnu_Devvarma']","['https://t.co/6ToS7Z2eSZ', 'https://t.co/Y8CzObUn3a']",India,A timely and welcome step in ensuring that learning continues overcoming the challenges posed by  covid Appreciate the efforts taken by CM ⁦⁦ BjpBiplab⁩ and https   t co 6ToS7Z2eSZ ⁦ Jishnu Devvarma⁩ https   t co Y8CzObUn3a,2021-05-17 15:00:00,
223,en,nsitharaman,58243368,True,1394278089979416578,"The pulse producing States/UTs were requested to facilitate procurement as sustained procurement would incentivize farmers to cultivate pulses on a long-term basis. 

States/UTs are requested to monitor the prices of pulses on weekly basis.

 https://t.co/7QG1Fm0n1Z",[],[],[],['https://t.co/7QG1Fm0n1Z'],India,The pulse producing States UTs were requested to facilitate procurement as sustained procurement would incentivize farmers to cultivate pulses on a long term basis  States UTs are requested to monitor the prices of pulses on weekly basis  https   t co 7QG1Fm0n1Z,2021-05-17 13:00:00,
224,en,nsitharaman,58243368,True,1394274986680930314,"“The Lancet editorial seemed to be solely for the media attention and trending on Twitter while maligning India globally,” says Pankaj Chaturvedi, Surgeon, Dept of Head Neck Surgery&amp; Dy. Director,Centre for Cancer Epidemiology, Tata Memorial Centre,Mumbai. https://t.co/kGuAyJtOLE",[],[],[],['https://t.co/kGuAyJtOLE'],India,“The Lancet editorial seemed to be solely for the media attention and trending on Twitter while maligning India globally ” says Pankaj Chaturvedi  Surgeon  Dept of Head Neck Surgery amp  Dy  Director Centre for Cancer Epidemiology  Tata Memorial Centre Mumbai  https   t co kGuAyJtOLE,2021-05-17 13:00:00,
225,en,nsitharaman,58243368,True,1394162535016787971,A timely revival and a good effort. Appreciate Kolar(Karnataka) Member of Parliament @bjp_muniswamy and the @RSSorg for the synergetic work. https://t.co/EII60MBpI9,[],[],"['bjp_muniswamy', 'RSSorg']",['https://t.co/EII60MBpI9'],India,A timely revival and a good effort  Appreciate Kolar Karnataka  Member of Parliament  bjp muniswamy and the  RSSorg for the synergetic work  https   t co EII60MBpI9,2021-05-17 05:00:00,
226,en,nsitharaman,58243368,True,1393809909209174018,Saddened by the passing away of Shri Rajeev Satav @SATAVRAJEEV. He was an active member of the Rajya Sabha. Condolences to his family and friends.,[],[],['SATAVRAJEEV'],[],India,Saddened by the passing away of Shri Rajeev Satav  SATAVRAJEEV  He was an active member of the Rajya Sabha  Condolences to his family and friends ,2021-05-16 06:00:00,
227,en,nsitharaman,58243368,True,1393791088062656513,"“...my resolve in preserving indigenous varieties,” says the ‘museum man’ Bhattada Bore Gowda of village Shivalik, Taluka Mandya (Karnataka)
Exemplary story of a self-motivated individual’s contribution to India’s rich agrarian heritage.
@AgriGoI @nstomar 
https://t.co/p7EgNlFJ6W",[],[],"['AgriGoI', 'nstomar']",['https://t.co/p7EgNlFJ6W'],India,“   my resolve in preserving indigenous varieties ” says the ‘museum man’ Bhattada Bore Gowda of village Shivalik  Taluka Mandya  Karnataka Exemplary story of a self motivated individual’s contribution to India’s rich agrarian heritage  AgriGoI  nstomar https   t co p7EgNlFJ6W,2021-05-16 05:00:00,
228,en,nsitharaman,58243368,True,1393628508677558278,"The passing away of Sunil Jain, the Managing Editor @FinancialXpress is a big loss. Benefitted immensely from the various interactions with him. Sharp &amp; quick, he was full of ideas. His criticism were biting, equally his suggestions constructive.Personally, will miss his counsel.",[],[],['FinancialXpress'],[],India,The passing away of Sunil Jain  the Managing Editor  FinancialXpress is a big loss  Benefitted immensely from the various interactions with him  Sharp  amp  quick  he was full of ideas  His criticism were biting  equally his suggestions constructive Personally  will miss his counsel ,2021-05-15 18:00:00,
229,en,nsitharaman,58243368,True,1393111623850594307,"Consistently reaching out and covering small and marginal farmers in #PMKisanSammanNidhiScheme 

Timely and much needed step. 

Doubling farmers income is our goal. 

@nstomar @AgriGoI https://t.co/gVoMjNKv2j",[],['PMKisanSammanNidhiScheme'],"['nstomar', 'AgriGoI']",['https://t.co/gVoMjNKv2j'],India,Consistently reaching out and covering small and marginal farmers in  PMKisanSammanNidhiScheme Timely and much needed step  Doubling farmers income is our goal   nstomar  AgriGoI https   t co gVoMjNKv2j,2021-05-14 08:00:00,
230,en,nsitharaman,58243368,True,1392864133981167616,"In 2019, several homebuyers, largely those belonging to middle income groups, made representation to @PMOIndia about their situation- having to pay EMI while continuing to live in rented houses. Projects were stalled, they didn’t get possession of their homes. @PIB_India (1/4)",[],[],"['PMOIndia', 'PIB_India']",[],India,In 2019  several homebuyers  largely those belonging to middle income groups  made representation to  PMOIndia about their situation  having to pay EMI while continuing to live in rented houses  Projects were stalled  they didn’t get possession of their homes   PIB India  1 4 ,2021-05-13 15:00:00,
231,en,nsitharaman,58243368,True,1392849194851868674,"The #SWAMIH Fund has given final approval to 72 projects to complete 44,100 homes.

Another 132 projects received preliminary approval, to complete additional 72,500 homes.

The Fund shall complete an aggregate of 1,16,600 homes.

#Homebuyers #Middleclass https://t.co/ME07G3vL3X",[],"['SWAMIH', 'Homebuyers', 'Middleclass']",[],['https://t.co/ME07G3vL3X'],India,The  SWAMIH Fund has given final approval to 72 projects to complete 44 100 homes Another 132 projects received preliminary approval  to complete additional 72 500 homes The Fund shall complete an aggregate of 1 16 600 homes  Homebuyers  Middleclass https   t co ME07G3vL3X,2021-05-13 14:00:00,
