,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date,text_en
380,es,LuisaAlcalde,208699970,True,1274098516051156994,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 19 de junio de 2020 https://t.co/g58eXTqAPt,[],['ProgramasBienestar'],[],['https://t.co/g58eXTqAPt'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   19 de junio de 2020 https   t co g58eXTqAPt,2020-06-19 22:00:00,
381,es,LuisaAlcalde,208699970,True,1273809154692562944,Hoy sostuvimos reuniones con la @SwissChamMexico y su impulso a @Jovconfuturo. Con @CONAGO_oficial seguimos coordinando la gradual reapertura económica y compartimos visiones de la #ReformaLaboral con @JRCossio en el @ColegioNal_mx https://t.co/nNt04svlDm,[],['ReformaLaboral'],"['SwissChamMexico', 'JovConFuturo', 'CONAGO_oficial', 'JRCossio', 'ColegioNal_mx']",[],Mexico,Hoy sostuvimos reuniones con la  SwissChamMexico y su impulso a  Jovconfuturo  Con  CONAGO oficial seguimos coordinando la gradual reapertura económica y compartimos visiones de la  ReformaLaboral con  JRCossio en el  ColegioNal mx https   t co nNt04svlDm,2020-06-19 03:00:00,
382,es,LuisaAlcalde,208699970,True,1273736302601441280,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 18 de junio de 2020 https://t.co/BmqkulUbND,[],['ProgramasBienestar'],[],['https://t.co/BmqkulUbND'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   18 de junio de 2020 https   t co BmqkulUbND,2020-06-18 22:00:00,
383,es,LuisaAlcalde,208699970,True,1273373997153959936,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 17 de junio de 2020 https://t.co/xvOCoHXlAM,[],['ProgramasBienestar'],[],['https://t.co/xvOCoHXlAM'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   17 de junio de 2020 https   t co xvOCoHXlAM,2020-06-17 22:00:00,
384,es,LuisaAlcalde,208699970,True,1273011181377056768,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 16 de junio de 2020 https://t.co/M9DnBYPMJy,[],['ProgramasBienestar'],[],['https://t.co/M9DnBYPMJy'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   16 de junio de 2020 https   t co M9DnBYPMJy,2020-06-16 22:00:00,
385,es,LuisaAlcalde,208699970,True,1272994465846714368,"Hoy sostuvimos una reunión muy productiva con el sector empresarial y la Secretaria de Economía @GMarquezColin, para coordinar esfuerzos de cara a la entrada en vigor del TMEC. https://t.co/G23SbGLAJa",[],[],['GMarquezColin'],[],Mexico,Hoy sostuvimos una reunión muy productiva con el sector empresarial y la Secretaria de Economía  GMarquezColin  para coordinar esfuerzos de cara a la entrada en vigor del TMEC  https   t co G23SbGLAJa,2020-06-16 21:00:00,
386,es,LuisaAlcalde,208699970,True,1272649030720315392,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 15 de junio de 2020 https://t.co/2m7VSHim7e,[],['ProgramasBienestar'],[],['https://t.co/2m7VSHim7e'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   15 de junio de 2020 https   t co 2m7VSHim7e,2020-06-15 22:00:00,
387,es,LuisaAlcalde,208699970,True,1272627304632467456,"El Programa de Conservación de Carreteras Federales ha generado 21 800 empleos directos en la rehabilitación y construcción de 6,243 km. Con ello se estimula la economía, baja el costo del transporte de mercancías y pasajeros. #ConferenciaBienestar. 17h. https://t.co/QtcimQhQw6",[],['ConferenciaBienestar'],[],[],Mexico,El Programa de Conservación de Carreteras Federales ha generado 21 800 empleos directos en la rehabilitación y construcción de 6 243 km  Con ello se estimula la economía  baja el costo del transporte de mercancías y pasajeros   ConferenciaBienestar  17h  https   t co QtcimQhQw6,2020-06-15 20:00:00,
388,es,LuisaAlcalde,208699970,True,1272286621216329728,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 14 de junio de 2020 https://t.co/uv75zO3nbi,[],['ProgramasBienestar'],[],['https://t.co/uv75zO3nbi'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   14 de junio de 2020 https   t co uv75zO3nbi,2020-06-14 22:00:00,
389,es,LuisaAlcalde,208699970,True,1272244571318046720,"Con los Programas del Bienestar, los créditos a pequeñas empresas e infraestructura se apoya al 70% de los hogares del país. Con austeridad y reorientando el presupuesto público el apoyo viene de abajo hacia arriba, con prioridad a los que tienen menos. https://t.co/bZvv9h72jd",[],[],[],[],Mexico,Con los Programas del Bienestar  los créditos a pequeñas empresas e infraestructura se apoya al 70  de los hogares del país  Con austeridad y reorientando el presupuesto público el apoyo viene de abajo hacia arriba  con prioridad a los que tienen menos  https   t co bZvv9h72jd,2020-06-14 19:00:00,
