,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date,text_en
1243,es,SRE_mx,96144763,True,1392932385646387204,"▶️ Aspectos de las reuniones en materia de seguridad entre los gobiernos de México 🇲🇽 y Estados Unidos 🇺🇸, que tienen lugar hoy en la cancillería mexicana. https://t.co/EQXRdO5GqD","['▶️', '🇺🇸', '🇲🇽']",[],[],[],Mexico, Aspectos de las reuniones en materia de seguridad entre los gobiernos de México  y Estados Unidos   que tienen lugar hoy en la cancillería mexicana  https   t co EQXRdO5GqD,2021-05-13 20:00:00,
1244,es,SRE_mx,96144763,True,1392930887088713728,"Hoy en @SRE_mx tienen lugar una serie de reuniones bilaterales 🇲🇽-🇺🇸 sobre seguridad. Por la parte mexicana están el canciller @m_ebrard y la secretaria @rosaicela_, el DG para América del Norte @r_velascoa y, de la @SSPCMexico, el jefe de Oficina y el subsecretario @RicardoMeb. https://t.co/nARArMk2co","['🇺🇸', '🇲🇽']",[],"['SRE_mx', 'm_ebrard', 'rosaicela_', 'r_velascoa', 'SSPCMexico', 'RicardoMeb']",[],Mexico,Hoy en  SRE mx tienen lugar una serie de reuniones bilaterales   sobre seguridad  Por la parte mexicana están el canciller  m ebrard y la secretaria  rosaicela   el DG para América del Norte  r velascoa y  de la  SSPCMexico  el jefe de Oficina y el subsecretario  RicardoMeb  https   t co nARArMk2co,2021-05-13 20:00:00,
1245,es,SRE_mx,96144763,True,1392868166179622916,"📸 Llegó con éxito a nuestro país un lote más con 585 mil dosis de la vacuna contra el #COVID19 de @Pfizer.

¡Ya superamos las 12 millones de dosis de esta farmacéutica! Su flujo de abastecimiento se ha acelerado. https://t.co/rLyFc1VJ2L",['📸'],['COVID19'],['pfizer'],[],Mexico, Llegó con éxito a nuestro país un lote más con 585 mil dosis de la vacuna contra el  COVID19 de  Pfizer ¡Ya superamos las 12 millones de dosis de esta farmacéutica  Su flujo de abastecimiento se ha acelerado  https   t co rLyFc1VJ2L,2021-05-13 16:00:00,
1246,es,SRE_mx,96144763,True,1392663233501274116,"📄Reunión de la subsecretaria Martha Delgado Peralta, con la alta comisionada adjunta para los Refugiados, Kelly T. Clements.

https://t.co/2Sv6KK4mRa https://t.co/cToYI8O8nm",['📄'],[],[],['https://t.co/2Sv6KK4mRa'],Mexico,Reunión de la subsecretaria Martha Delgado Peralta  con la alta comisionada adjunta para los Refugiados  Kelly T  Clements https   t co 2Sv6KK4mRa https   t co cToYI8O8nm,2021-05-13 02:00:00,
1247,es,SRE_mx,96144763,True,1392648797059174400,"▶️Esta tarde salieron de la planta de Drugmex hacia @Birmex, para su distribución y aplicación, 209 mil 660 dosis de la vacuna CanSino contra el #COVID19. https://t.co/huGoBzKrJA",['▶️'],['COVID19'],['Birmex'],[],Mexico,Esta tarde salieron de la planta de Drugmex hacia  Birmex  para su distribución y aplicación  209 mil 660 dosis de la vacuna CanSino contra el  COVID19  https   t co huGoBzKrJA,2021-05-13 01:00:00,
1248,es,SRE_mx,96144763,True,1392636937245188099,"El @GobiernoMX, a través de @EmbamexEUA, notificó este día al titular de @USDOL, Martin J. Walsh, sus inquietudes por la falta de aplicación de leyes laborales detectada en la industria agrícola, así como de procesamiento y empacado de proteína en Estados Unidos.",[],[],"['GobiernoMX', 'EmbamexEUA', 'USDOL']",[],Mexico,El  GobiernoMX  a través de  EmbamexEUA  notificó este día al titular de  USDOL  Martin J  Walsh  sus inquietudes por la falta de aplicación de leyes laborales detectada en la industria agrícola  así como de procesamiento y empacado de proteína en Estados Unidos ,2021-05-13 00:00:00,
1249,es,SRE_mx,96144763,True,1392607052606943243,"📄Gobiernos de México y Canadá llevan a cabo reunión de alto nivel sobre movilidad.

https://t.co/TasNUJ7idC https://t.co/vCn3VNF1Z6",['📄'],[],[],['https://t.co/TasNUJ7idC'],Mexico,Gobiernos de México y Canadá llevan a cabo reunión de alto nivel sobre movilidad https   t co TasNUJ7idC https   t co vCn3VNF1Z6,2021-05-12 22:00:00,
1250,es,SRE_mx,96144763,True,1392595922962554885,"📄En el marco del #TMEC, México propuso abrir cooperación para aplicación de leyes laborales en algunos sectores en EE. UU.

https://t.co/LLtV2JAZ92 https://t.co/pIBgNj55HQ",['📄'],['TMEC'],[],['https://t.co/LLtV2JAZ92'],Mexico,En el marco del  TMEC  México propuso abrir cooperación para aplicación de leyes laborales en algunos sectores en EE  UU https   t co LLtV2JAZ92 https   t co pIBgNj55HQ,2021-05-12 22:00:00,
1251,es,SRE_mx,96144763,True,1392567572072222720,"📄 @ConsulmexAtl da seguimiento a malas prácticas médicas en centro de detención en Georgia. 

https://t.co/Wtve9TMjUv https://t.co/5T22MUbVIT",['📄'],[],['ConsulMexAtl'],['https://t.co/Wtve9TMjUv'],Mexico,  ConsulmexAtl da seguimiento a malas prácticas médicas en centro de detención en Georgia  https   t co Wtve9TMjUv https   t co 5T22MUbVIT,2021-05-12 20:00:00,
1252,es,SRE_mx,96144763,True,1392559331510476804,"Hoy celebramos el 183 aniversario del establecimiento de relaciones diplomáticas entre 🇲🇽 y 🇸🇻.

Desde la @SRE_mx reiteramos nuestro interés de continuar fortaleciendo nuestra relación. https://t.co/pmCKWvekub","['🇸🇻', '🇲🇽']",[],['SRE_mx'],[],Mexico,Hoy celebramos el 183 aniversario del establecimiento de relaciones diplomáticas entre  y  Desde la  SRE mx reiteramos nuestro interés de continuar fortaleciendo nuestra relación  https   t co pmCKWvekub,2021-05-12 19:00:00,
1253,es,SRE_mx,96144763,True,1392525046179041280,"📄México y la Unión Europea profundizan su colaboración en materia de seguridad y justicia.

https://t.co/fyzQRj2KTm https://t.co/nDnPStYgrM",['📄'],[],[],['https://t.co/fyzQRj2KTm'],Mexico,México y la Unión Europea profundizan su colaboración en materia de seguridad y justicia https   t co fyzQRj2KTm https   t co nDnPStYgrM,2021-05-12 17:00:00,
1254,es,SRE_mx,96144763,True,1392496522219098113,📸Hoy arribó al @AICM_mx un nuevo cargamento con 250 mil 380 dosis de la vacuna contra el #COVID19 de @Pfizer. https://t.co/zNEmUXpo6X,['📸'],['COVID19'],"['AICM_mx', 'pfizer']",[],Mexico,Hoy arribó al  AICM mx un nuevo cargamento con 250 mil 380 dosis de la vacuna contra el  COVID19 de  Pfizer  https   t co zNEmUXpo6X,2021-05-12 15:00:00,
1255,es,SRE_mx,96144763,True,1392274734360973320,"El @GobiernoMX, a través de la @SRE_mx, expresa su consternación por el acelerado deterioro de la situación en Israel y Palestina.",['xp'],[],"['GobiernoMX', 'SRE_mx']",[],Mexico,El  GobiernoMX  a través de la  SRE mx  eresa su consternación por el acelerado deterioro de la situación en Israel y Palestina ,2021-05-12 00:00:00,
1256,es,SRE_mx,96144763,True,1392265605487726593,"📄@GobiernoMX felicita a la Dra. Carla Barnett por su designación como secretaria general de la Comunidad del Caribe (Caricom).

https://t.co/U16xc4xtOA https://t.co/MZwkkXxV5l",['📄'],[],['GobiernoMX'],['https://t.co/U16xc4xtOA'],Mexico, GobiernoMX felicita a la Dra  Carla Barnett por su designación como secretaria general de la Comunidad del Caribe  Caricom  https   t co U16xc4xtOA https   t co MZwkkXxV5l,2021-05-12 00:00:00,
1257,es,SRE_mx,96144763,True,1392252766723223557,"📸Esta tarde tuvo lugar la firma del convenio para la capacitación y profesionalización del servicio público entre la @SFP_mx y el Centro Latinoamericano de Administración para el Desarrollo, el @CLAD_Org. https://t.co/XPn626OrAU","['📸', 'XP']",[],"['SFP_mx', 'CLAD_Org']",[],Mexico,Esta tarde tuvo lugar la firma del convenio para la capacitación y profesionalización del servicio público entre la  SFP mx y el Centro Latinoamericano de Administración para el Desarrollo  el  CLAD Org  https   t co n626OrAU,2021-05-11 23:00:00,
