,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_es,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
10,es,1436532140422750212,82119937, lopezobrador  Y a quien van atender  si se les esta negando a nacer al bebe  al despenalizar el aborto ,1438307900670291974,False, lopezobrador  Y a quien van atender  si se les esta negando a nacer al bebe  al despenalizar el aborto ,2021-09-16T01:05:00.000Z,Mexico,"@lopezobrador_ Y a quien van atender, si se les esta negando a nacer al bebe  al despenalizar el aborto.",[],[],['lopezobrador_'],[]
11,es,1436532140422750212,82119937, manatinero  LaOtraNegrita  lopezobrador  Ahora que López recibirá al dictador cubano  ojalá le pregunte por qué allá sí vacunaron a chavos de 2 años para arriba     imagino que esos sí corrían riesgo   ,1438284646752555016,False, manatinero  LaOtraNegrita  lopezobrador  Ahora que López recibirá al dictador cubano  ojalá le pregunte por qué allá sí vacunaron a chavos de 2 años para arriba     imagino que esos sí corrían riesgo   ,2021-09-15T23:32:36.000Z,Mexico,"@manatinero @LaOtraNegrita @lopezobrador_ Ahora que López recibirá al dictador cubano, ojalá le pregunte por qué allá sí vacunaron a chavos de 2 años para arriba,....imagino que esos sí corrían riesgo...😐",['😐'],[],"['manatinero', 'LaOtraNegrita', 'lopezobrador_']",['https://t.co/pf9JEAijjT']
12,es,1436532140422750212,82119937, lopezobrador  El INSABI todavia no entra en funciones en las clinicas del IMSS en Tijuana para que este enterado porque no atendieron a una persona esoecial para mi por eso reporto ,1438282041007742976,False, lopezobrador  El INSABI todavia no entra en funciones en las clinicas del IMSS en Tijuana para que este enterado porque no atendieron a una persona esoecial para mi por eso reporto ,2021-09-15T23:22:15.000Z,Mexico,"@lopezobrador_ El INSABI todavia no entra en funciones en las clinicas del IMSS.en Tijuana.para que este enterado,porque no atendieron a una persona esoecial para mi.por eso reporto.",[],[],['lopezobrador_'],['https://t.co/XzJPmPHTGk']
13,es,1436532140422750212,82119937, CarolGu97092053  lopezobrador  Tranquila no te confundas primero infórmate  el no es adivino ,1438207409516863495,False, CarolGu97092053  lopezobrador  Tranquila no te confundas primero infórmate  el no es adivino ,2021-09-15T18:25:41.000Z,Mexico,@CarolGu97092053 @lopezobrador_ Tranquila no te confundas primero infórmate..el no es adivino.,[],[],"['CarolGu97092053', 'lopezobrador_']",[]
14,es,1436532140422750212,82119937, lopezobrador   epigmenioibarra Eso es muy bueno hojala uniera más para tantos bebés que lo necesitan  Felicidades gobierno   ,1438206941008998408,False, lopezobrador   epigmenioibarra Eso es muy bueno hojala uniera más para tantos bebés que lo necesitan  Felicidades gobierno   ,2021-09-15T18:23:49.000Z,Mexico,@lopezobrador_ @epigmenioibarra Eso es muy bueno hojala uniera más para tantos bebés que lo necesitan. Felicidades gobierno...,[],[],"['lopezobrador_', 'epigmenioibarra']",[]
15,es,1436532140422750212,82119937, lopezobrador   TenganParaQueAprendan puras mentiras    FueraMorena  FueraAmlo   lopezobrador     HernanGomezB   PartidoMorena   rocionahle   HLGatell  JesusRCuevas a denunciar sus estupideces     CarlosLoret   brozoxmiswebs  CiroGomezL  aristeguicnn  ChumelTorres  BaksLive  donporfifirio https   t co BZHJhXpqxv,1438198494192447492,False, lopezobrador   TenganParaQueAprendan puras mentiras    FueraMorena  FueraAmlo   lopezobrador     HernanGomezB   PartidoMorena   rocionahle   HLGatell  JesusRCuevas a denunciar sus estupideces     CarlosLoret   brozoxmiswebs  CiroGomezL  aristeguicnn  ChumelTorres  BaksLive  donporfifirio https   t co BZHJhXpqxv,2021-09-15T17:50:16.000Z,Mexico,@lopezobrador_ #TenganParaQueAprendan puras mentiras!! #FueraMorena #FueraAmlo .@lopezobrador_  .@HernanGomezB .@PartidoMorena .@rocionahle .@HLGatell @JesusRCuevas a denunciar sus estupideces !  @CarlosLoret  @brozoxmiswebs @CiroGomezL @aristeguicnn @ChumelTorres @BaksLive @donporfifirio https://t.co/BZHJhXpqxv,[],"['TenganParaQueAprendan', 'FueraMorena', 'FueraAmlo']","['lopezobrador_', 'lopezobrador_', 'HernanGomezB']",['https://t.co/e1qucGpbkD']
16,es,1436532140422750212,82119937, lopezobrador  Todo es por y para los niños  Sr  Presidente  Big pharma ya está por caer  Gracias por todo lo que hace por nuestro país  pero más por nuestros niños  No desista  que aquí lo cuidamos también  Todas las mafias están cerca de Cuba    Mi respeto  Un patriota ,1438047061350432772,False, lopezobrador  Todo es por y para los niños  Sr  Presidente  Big pharma ya está por caer  Gracias por todo lo que hace por nuestro país  pero más por nuestros niños  No desista  que aquí lo cuidamos también  Todas las mafias están cerca de Cuba    Mi respeto  Un patriota ,2021-09-15T07:48:31.000Z,Mexico,"@lopezobrador_ Todo es por y para los niños, Sr. Presidente. Big pharma ya está por caer. Gracias por todo lo que hace por nuestro país, pero más por nuestros niños. No desista, que aquí lo cuidamos también. Todas las mafias están cerca de Cuba... 🤭🤣🙏🏼

Mi respeto. 

Un patriota.","['🤣', '🙏🏼', '🤭']",[],['lopezobrador_'],['https://t.co/T62B71lGlt']
17,es,1436501774995656704,82119937, MCalderony  Alfredo73228434  oscarrb35  lopezobrador  Desprestigiar y ofender   es lo unico que saben  como la verdad  y la realidad no esta de su lado  es mas facil recurrrir al desprestigio y la ofensa Lo mismo que hace y les inculco su mesias kks  Sigo en espera de tus fuentes y la informacion ,1439737230717767681,False, MCalderony  Alfredo73228434  oscarrb35  lopezobrador  Desprestigiar y ofender   es lo unico que saben  como la verdad  y la realidad no esta de su lado  es mas facil recurrrir al desprestigio y la ofensa Lo mismo que hace y les inculco su mesias kks  Sigo en espera de tus fuentes y la informacion ,2021-09-19T23:44:39.000Z,Mexico,"@MCalderony @Alfredo73228434 @oscarrb35 @lopezobrador_ Desprestigiar y ofender , es lo unico que saben, como la verdad  y la realidad no esta de su lado, es mas facil recurrrir al desprestigio y la ofensa.Lo mismo que hace y les inculco su mesias kks. Sigo en espera de tus fuentes y la informacion.",[],[],"['MCalderony', 'Alfredo73228434', 'oscarrb35', 'lopezobrador_']",['https://t.co/pFhNGBY3sF']
18,es,1436501774995656704,82119937, MCalderony  Alfredo73228434  oscarrb35  lopezobrador  Perdon  que no se entendio de este parrafo  Y si tu te esfuerzas en leer y comprender mejor https   t co oig9xKz1pK,1439730840263667714,False, MCalderony  Alfredo73228434  oscarrb35  lopezobrador  Perdon  que no se entendio de este parrafo  Y si tu te esfuerzas en leer y comprender mejor https   t co oig9xKz1pK,2021-09-19T23:19:15.000Z,Mexico,"@MCalderony @Alfredo73228434 @oscarrb35 @lopezobrador_ Perdon, que no se entendio de este parrafo? Y si tu te esfuerzas en leer y comprender mejor https://t.co/oig9xKz1pK",[],[],"['MCalderony', 'Alfredo73228434', 'oscarrb35', 'lopezobrador_']",['https://t.co/RMeFXdcUf9']
19,es,1436501774995656704,82119937, lopezobrador  Los Sonorenses definitivamente aplaudimos esto  y el  Tu IMSS cuando mejorara su atención primaria ,1439695055850147842,False, lopezobrador  Los Sonorenses definitivamente aplaudimos esto  y el  Tu IMSS cuando mejorara su atención primaria ,2021-09-19T20:57:04.000Z,Mexico,"@lopezobrador_ Los Sonorenses definitivamente aplaudimos esto, y el @Tu_IMSS cuando mejorara su atención primaria?",[],[],"['lopezobrador_', 'Tu_IMSS']",[]
