,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
701,es,lopezobrador_,82119937,True,1283604281531207682,"Bendito coraje.

https://t.co/aKweWGHwV8 https://t.co/OS2enyH8QE",[],[],[],['https://t.co/aKweWGHwV8'],Mexico,Bendito coraje https   t co aKweWGHwV8 https   t co OS2enyH8QE,2020-07-16 03:00:00
702,es,lopezobrador_,82119937,True,1283465973555777542,"Supervisamos el avance del programa de rehabilitación de la refinería de Salamanca, Guanajuato. https://t.co/S8juEfGU76",[],[],[],[],Mexico,Supervisamos el avance del programa de rehabilitación de la refinería de Salamanca  Guanajuato  https   t co S8juEfGU76,2020-07-15 18:00:00
703,es,lopezobrador_,82119937,True,1283375030349385730,"Conferencia de prensa matutina, desde Irapuato, Guanajuato. https://t.co/v9xOFYQWu8",[],[],[],['https://t.co/v9xOFYQWu8'],Mexico,Conferencia de prensa matutina  desde Irapuato  Guanajuato  https   t co v9xOFYQWu8,2020-07-15 12:00:00
704,es,lopezobrador_,82119937,True,1283008952075030528,Trabajamos para equilibrar el cuidado de la salud de los mexicanos y la recuperación de la economía. Conferencia matutina. https://t.co/GGBqHQT3XR,[],[],[],['https://t.co/GGBqHQT3XR'],Mexico,Trabajamos para equilibrar el cuidado de la salud de los mexicanos y la recuperación de la economía  Conferencia matutina  https   t co GGBqHQT3XR,2020-07-14 12:00:00
705,es,lopezobrador_,82119937,True,1282826781754621958,Salí con Beatriz a comer a El Cardenal. Los dueños han resistido la crisis sin despedir a los trabajadores. Muchos empresarios han actuado con solidaridad. Gracias. https://t.co/Ovkq9mBS8U,[],[],[],[],Mexico,Salí con Beatriz a comer a El Cardenal  Los dueños han resistido la crisis sin despedir a los trabajadores  Muchos empresarios han actuado con solidaridad  Gracias  https   t co Ovkq9mBS8U,2020-07-14 00:00:00
706,es,lopezobrador_,82119937,True,1282648820841512961,Nada nos detendrá en el propósito de transformar a México por la vía pacífica. Conferencia matutina. https://t.co/iJF3g9qXOg,[],[],[],['https://t.co/iJF3g9qXOg'],Mexico,Nada nos detendrá en el propósito de transformar a México por la vía pacífica  Conferencia matutina  https   t co iJF3g9qXOg,2020-07-13 12:00:00
707,es,lopezobrador_,82119937,True,1282435759358840832,"Seguimos enfrentando dos crisis: la pandemia de #COVID19 y la caída de la economía. Saldremos adelante.

https://t.co/H3t4j99bps https://t.co/AqC6cim7g4",[],['COVID19'],[],['https://t.co/H3t4j99bps'],Mexico,Seguimos enfrentando dos crisis  la pandemia de  COVID19 y la caída de la economía  Saldremos adelante https   t co H3t4j99bps https   t co AqC6cim7g4,2020-07-12 22:00:00
708,es,lopezobrador_,82119937,True,1282054607418662915,"Más información sobre el viaje a Washington D.C. y el encuentro con el presidente Donald Trump.

https://t.co/cmq8poeEka https://t.co/o3Oa7T6SZQ",[],[],[],['https://t.co/cmq8poeEka'],Mexico,Más información sobre el viaje a Washington D C  y el encuentro con el presidente Donald Trump https   t co cmq8poeEka https   t co o3Oa7T6SZQ,2020-07-11 21:00:00
709,es,lopezobrador_,82119937,True,1281562365067005953,El T-MEC es un gran logro en beneficio de las tres naciones y de nuestros pueblos. Conferencia matutina. https://t.co/xvpq8xLTfg,[],[],[],['https://t.co/xvpq8xLTfg'],Mexico,El T MEC es un gran logro en beneficio de las tres naciones y de nuestros pueblos  Conferencia matutina  https   t co xvpq8xLTfg,2020-07-10 12:00:00
710,es,lopezobrador_,82119937,True,1281215705493495810,Vamos de regreso a la Ciudad de México. Todo bien. Mañana informaré en la conferencia matutina. https://t.co/vnZOP9jpCR,[],[],[],[],Mexico,Vamos de regreso a la Ciudad de México  Todo bien  Mañana informaré en la conferencia matutina  https   t co vnZOP9jpCR,2020-07-09 13:00:00
711,es,lopezobrador_,82119937,True,1280951017459159040,"Declaración Conjunta con Donald Trump, presidente de EE. UU., desde Washington. https://t.co/Z5Fj1CBqbS",[],[],[],['https://t.co/Z5Fj1CBqbS'],Mexico,Declaración Conjunta con Donald Trump  presidente de EE  UU   desde Washington  https   t co Z5Fj1CBqbS,2020-07-08 20:00:00
